ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises,AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
b7ff5265-b23a-4142-863e-c35b2b45494e.Kinect,2018-08-27,0.49648105758396,0.37,0.77,1.06,0.68,1.35,0.17,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.49648105758396,0.5485413677666189,0.6991869918699187,0.3639406982305117,0.7049258727881397,0.1630798660927786,0.8842659014825442,0.3500717360114778,0.5217599234815877,0.4084170253467241,0.6437111429937828,0.9325681492109039,0.681013868962219,0.6776661884265901,0.1630798660927786,0.3500717360114778,0.5485413677666189,0.6437111429937828,0.6776661884265901,0.4710664753706361,0.7407938785270206,0.5805834528933524,0.5829746532759446,0.729794356767097,0.5121951219512195,0.4658058345289335,0.7374461979913917,0.3744619799139168,0.4591104734576757,0.3165949306551889,0.3782879005260641,0.5040650406504065,0.6709708273553324,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.3089430894308943,0.3940698230511717,0.2974653275944524,0.1487326637972262
f0defe1c-972c-4862-9746-df716077832e.Kinect,2018-06-06,0.0804118276746077,0.28,1.06,1.4,1.38,1.08,1.5,1.5,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0804118276746077,0.9717838354854137,0.9832615973218556,0.7905308464849354,0.9966523194643712,0.5040650406504065,0.8660927785748446,0.2907699665231946,0.9818268770923003,0.3409851745576279,0.6025824964131994,0.6355810616929699,0.3720707795313247,0.7422285987565758,0.5040650406504065,0.2907699665231946,0.9717838354854137,0.6025824964131994,0.7422285987565758,0.4710664753706361,0.577714012434242,0.8249641319942611,0.9124820659971306,0.9928263988522238,0.5547584887613582,0.6312769010043041,0.6245815399330464,0.3615494978479197,0.4591104734576757,0.3763749402199905,0.9134385461501674,0.9717838354854137,0.9660449545671927,0.779531324725012,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.629842180774749,0.7886178861788617,0.8082257293161167,0.9282639885222381
cc7adf06-dcda-4187-ab80-16f073e76c8b.Kinect,2018-05-31,0.879839511191137,0.0,0.14,1.08,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879839511191137,0.2797704447632712,0.9493065518890483,0.3467240554758489,0.204208512673362,0.3792443806791009,0.1449067431850789,0.3715925394548063,0.5217599234815877,0.1563845050215208,0.5643232902917265,0.6355810616929699,0.2329029172644668,0.5982783357245337,0.3792443806791009,0.3715925394548063,0.2797704447632712,0.5643232902917265,0.5982783357245337,0.5102821616451458,0.1649928263988522,0.5891917742706839,0.2458153993304639,0.2864658058345289,0.3390722142515543,0.4701099952175992,0.5447154471544715,0.1406025824964132,0.4925872788139646,0.8450502152080345,0.3782879005260641,0.4414155906264945,0.6709708273553324,0.8053562888570062,0.7513151602104257,0.5700621712099474,0.6489717838354854,0.629842180774749,0.6217120994739359,0.1487326637972262,0.1511238641798183,0.05595408895265423
2dd37697-85a8-4daa-aa3d-7d9225faeebb.Kinect,2018-07-20,0.554598150677373,0.0,0.02,0.16,1.22,1.17,0.0,0.12,0.0,0.29,1.4,0.0,0.0,0.0,0.0,0.554598150677373,0.4997608799617408,0.1783835485413678,0.3692013390722143,0.9163079866092778,0.8187470109995217,0.8923959827833573,0.8737446197991392,0.5217599234815877,0.8723098995695839,0.96987087517934,0.6355810616929699,0.9784791965566715,0.866571018651363,0.8187470109995217,0.8737446197991392,0.4997608799617408,0.96987087517934,0.866571018651363,0.7465327594452416,0.2702056432329029,0.7340985174557628,0.6499282639885222,0.2864658058345289,0.6030607364897178,0.6532759445241512,0.877092300334768,0.8957436633189861,0.7422285987565758,0.7240554758488761,0.3907221425155428,0.4414155906264945,0.6709708273553324,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.3089430894308943,0.8000956480153036,0.8077474892395983,0.7890961262553802
1cf45dd6-821f-444d-a102-5e94dca748a8.Kinect,2018-07-18,0.793088734669072,0.0,0.06,0.01,0.08,0.2,0.04,0.14,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.793088734669072,0.727403156384505,0.7886178861788617,0.3467240554758489,0.3806791009086561,0.4371114299378288,0.266857962697274,0.2788139646102343,0.5217599234815877,0.2395982783357245,0.2702056432329029,0.6355810616929699,0.4179818268770923,0.209947393591583,0.4371114299378288,0.2788139646102343,0.727403156384505,0.2702056432329029,0.209947393591583,0.7843137254901961,0.1649928263988522,0.6331898613103778,0.2826398852223816,0.7006217120994739,0.5896700143472023,0.6236250597800096,0.5447154471544715,0.2754662840746054,0.4591104734576757,0.4476327116212339,0.3782879005260641,0.4414155906264945,0.6709708273553324,0.8359636537541846,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.8617886178861789,0.2764227642276423,0.3983739837398374,0.1085604973696796
00e4ce80-43fb-46a4-a999-230a2d817ef9.Kinect,2018-08-14,0.684458089424344,0.19,1.5,1.5,1.3,1.01,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.684458089424344,0.3548541367766619,0.4763271162123386,0.547584887613582,0.1889048302247728,0.4615016738402678,0.1401243424198948,0.5743663318986131,0.5217599234815877,0.4146341463414634,0.2104256336681014,0.6355810616929699,0.6618842659014825,0.1788617886178862,0.4615016738402678,0.5743663318986131,0.3548541367766619,0.2104256336681014,0.1788617886178862,0.4710664753706361,0.2501195600191296,0.8613103778096605,0.8354854136776662,0.2864658058345289,0.3845050215208035,0.3452893352462936,0.5447154471544715,0.9717838354854137,0.4591104734576757,0.8187470109995217,0.9253945480631277,0.4414155906264945,0.6709708273553324,0.9851745576279293,0.9550454328072693,0.8813964610234337,0.9631755141080822,0.8718316594930655,0.9832615973218556,0.5547584887613582,0.5824964131994261,0.8072692491630798
4a87b8cc-1039-4a86-b061-29202e48bfb2.Kinect,2018-06-19,0.844800739286224,0.0,1.04,0.56,0.0,0.0,0.2,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.844800739286224,0.7718794835007173,0.7130559540889526,0.3467240554758489,0.1889048302247728,0.7211860353897657,0.1401243424198948,0.6236250597800096,0.5217599234815877,0.1563845050215208,0.2104256336681014,0.6355810616929699,0.09516977522716404,0.1788617886178862,0.7211860353897657,0.6236250597800096,0.7718794835007173,0.2104256336681014,0.1788617886178862,0.4710664753706361,0.1649928263988522,0.3390722142515543,0.2458153993304639,0.7015781922525107,0.3065518890483023,0.321377331420373,0.8737446197991392,0.2132950741272119,0.4591104734576757,0.2845528455284553,0.3782879005260641,0.4414155906264945,0.6709708273553324,0.65662362505978,0.7350549976087997,0.5686274509803921,0.6857962697274032,0.6465805834528934,0.3089430894308943,0.1487326637972262,0.1511238641798183,0.2056432329029173
3edb540a-780b-44b8-9f71-f7c24206e1ef.Kinect,2018-07-17,0.517832773248726,0.0,0.05,0.0,0.0,1.05,0.48,0.0,1.09,0.27,0.17,0.0,0.0,0.0,0.0,0.517832773248726,0.7647058823529411,0.5896700143472023,0.8173122907699665,0.8813964610234337,0.2118603538976566,0.7527498804399809,0.1941654710664754,0.6379722620755619,0.2697274031563845,0.2687709230033477,0.9813486370157819,0.256336681013869,0.2329029172644668,0.2118603538976566,0.1941654710664754,0.7647058823529411,0.2687709230033477,0.2329029172644668,0.989478718316595,0.4194165471066476,0.5083692013390723,0.2802486848397896,0.8082257293161167,0.3065518890483023,0.321377331420373,0.8024868483978957,0.5872788139646102,0.8268770923003348,0.2845528455284553,0.7058823529411765,0.4414155906264945,0.6709708273553324,0.65662362505978,0.9866092778574844,0.8488761358201817,0.8809182209469153,0.5781922525107605,0.7403156384505022,0.4237207077953132,0.563845050215208,0.5863223338115734
d6fbcb4c-0c8f-411b-bfa4-ae0ae9256fa6.Kinect,2018-05-14,0.778062752993791,0.0,0.61,0.44,0.02,0.0,0.0,0.68,0.0,0.0,0.09,0.06,0.0,0.0,0.0,0.778062752993791,0.4026781444285031,0.4715447154471545,0.3467240554758489,0.4423720707795313,0.1630798660927786,0.1401243424198948,0.1941654710664754,0.7446197991391679,0.4983261597321856,0.5566714490674318,0.6355810616929699,0.6245815399330464,0.4858919177427068,0.1630798660927786,0.1941654710664754,0.4026781444285031,0.5566714490674318,0.4858919177427068,0.7661406025824964,0.1649928263988522,0.6154949784791965,0.2869440459110473,0.5839311334289814,0.6709708273553324,0.8101386896221904,0.9158297465327594,0.1807747489239598,0.8723098995695839,0.5576279292204687,0.839789574366332,0.4414155906264945,0.6709708273553324,0.65662362505978,0.8584409373505499,0.7766618842659014,0.6489717838354854,0.7044476327116213,0.6977522716403635,0.1736011477761837,0.1932089909134385,0.1678622668579627
147db2e3-78ab-4f91-9f68-554b1bc27000.Kinect,2018-05-10,0.811192662915718,0.0,0.0,0.02,0.18,1.24,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811192662915718,0.2797704447632712,0.392156862745098,0.3835485413677666,0.20181731229077,0.1630798660927786,0.5829746532759446,0.2386417981826877,0.5217599234815877,0.1563845050215208,0.274988043998087,0.6355810616929699,0.2931611669057867,0.2381635581061693,0.1630798660927786,0.2386417981826877,0.2797704447632712,0.274988043998087,0.2381635581061693,0.8589191774270684,0.4495456719273075,0.3390722142515543,0.2458153993304639,0.5141080822572932,0.3983739837398374,0.321377331420373,0.5628885700621712,0.4232424677187948,0.5112386417981827,0.6169296987087518,0.5466284074605452,0.4414155906264945,0.6709708273553324,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.3634624581539933,0.1889048302247728,0.2333811573409852,0.01817312290769967
e2cc1377-0cb0-41b1-ad95-3011e3a97b57.Kinect,2018-09-06,0.425897264018331,0.0,1.08,0.14,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.0,0.3,0.425897264018331,0.2797704447632712,0.1157340985174558,0.3467240554758489,0.3194643711142994,0.9253945480631277,0.6996652319464371,0.9464371114299378,0.5217599234815877,0.4093735054997609,0.9253945480631277,0.6355810616929699,0.8584409373505499,0.9383070301291249,0.9253945480631277,0.9464371114299378,0.2797704447632712,0.9253945480631277,0.9383070301291249,0.5719751315160211,0.4997608799617408,0.3390722142515543,0.468675274988044,0.3868962219033955,0.9225251076040172,0.9206121472979436,0.5447154471544715,0.713534194165471,0.4591104734576757,0.793400286944046,0.3782879005260641,0.7245337159253945,0.6709708273553324,0.9043519846963175,0.6690578670492587,0.7498804399808704,0.6489717838354854,0.6087996174079388,0.923481587757054,0.6944045911047346,0.6618842659014825,0.8407460545193687
f3a516a2-2f62-4e5d-bc5b-c8f7bae7ab1f.Kinect,2018-09-09,0.858565130884484,0.0,0.62,1.16,0.01,0.04,0.0,0.03,0.0,0.0,0.06,0.03,0.0,0.0,0.0,0.858565130884484,0.2797704447632712,0.4184600669536107,0.3467240554758489,0.280726924916308,0.7489239598278336,0.4160688665710187,0.6948828311812529,0.5217599234815877,0.5164992826398852,0.5408895265423243,0.6355810616929699,0.5911047345767575,0.5561932089909134,0.7489239598278336,0.6948828311812529,0.2797704447632712,0.5408895265423243,0.5561932089909134,0.6652319464371115,0.375896700143472,0.3424198947871832,0.2883787661406026,0.2864658058345289,0.4347202295552367,0.4414155906264945,0.5447154471544715,0.8675274988043998,0.9186991869918699,0.8900047824007652,0.5007173601147776,0.4414155906264945,0.6752749880439981,0.8091822094691535,0.7780966044954567,0.7058823529411765,0.6489717838354854,0.8885700621712099,0.6767097082735534,0.6207556193208991,0.1511238641798183,0.4409373505499761
b6bd7742-4b84-423a-83c7-882154100738.Kinect,2018-09-26,0.65938142096037,0.0,1.09,1.06,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.01,0.82,0.0,0.0,0.65938142096037,0.3299856527977044,0.4576757532281205,0.3715925394548063,0.5791487326637972,0.4170253467240555,0.5078909612625538,0.2902917264466762,0.9230033476805356,0.9631755141080822,0.7556193208990913,0.9665231946437112,1.0,0.7723577235772358,0.4170253467240555,0.2902917264466762,0.3299856527977044,0.7556193208990913,0.7723577235772358,0.4710664753706361,0.5212816834050693,0.4653275944524151,0.2458153993304639,0.5523672883787661,0.7101865136298422,0.4935437589670014,0.6829268292682927,1.0,0.4820659971305595,0.9803921568627451,0.8713534194165471,0.5121951219512195,0.9502630320420852,0.9952175992348159,1.0,0.907221425155428,1.0,0.9866092778574844,0.3089430894308943,0.711142993782879,0.7321855571496891,0.9693926351028216
a13c0079-1a3b-484e-bc93-d30bf948e9ed.Kinect,2018-07-20,0.759515362892085,0.16,1.1,1.16,0.55,1.03,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.759515362892085,0.2797704447632712,0.2883787661406026,0.5164992826398852,0.7513151602104257,0.7790530846484935,0.7154471544715447,0.6781444285031085,0.5217599234815877,0.5901482544237207,0.2252510760401722,0.6355810616929699,0.09516977522716404,0.1788617886178862,0.7790530846484935,0.6781444285031085,0.2797704447632712,0.2252510760401722,0.1788617886178862,0.4710664753706361,0.6920133907221425,0.3390722142515543,0.2458153993304639,0.2864658058345289,0.3065518890483023,0.321377331420373,0.5447154471544715,0.3572453371592539,0.8244858919177427,0.2845528455284553,0.3782879005260641,0.4414155906264945,0.7403156384505022,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.3089430894308943,0.991869918699187,0.9904351984696318,0.5581061692969871
7c70766a-0b01-40a0-91b5-e10d3830b039.Kinect,2018-06-27,0.0490242243267836,1.15,1.5,1.5,1.3,1.39,1.5,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0490242243267836,0.790052606408417,0.9569583931133429,0.6178861788617886,0.923481587757054,0.9727403156384505,0.9612625538020086,0.7513151602104257,0.8632233381157342,0.4562410329985653,0.4878048780487805,0.9899569583931134,0.5667144906743186,0.4213295074127212,0.9727403156384505,0.7513151602104257,0.790052606408417,0.4878048780487805,0.4213295074127212,0.9579148732663797,0.860832137733142,0.994261119081779,0.9947393591582975,0.9976087996174079,0.6073648971783836,0.5968436154949784,0.7785748445719751,0.9368723098995696,0.6929698708751794,0.5523672883787661,0.846963175514108,0.9937828790052606,0.7503586800573888,0.9569583931133429,0.9172644667623147,0.9813486370157819,0.9741750358680057,0.8813964610234337,0.585844093735055,0.4858919177427068,0.3739837398373984,0.9937828790052606
ea3e4cb3-a5f2-4483-8a7f-265abc1bb703.Kinect,2018-07-11,0.81033742126188,0.0,1.16,1.06,0.0,0.07,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.81033742126188,0.2797704447632712,0.09230033476805356,0.392156862745098,0.7996174079387852,0.7226207556193209,0.7532281205164992,0.7302725968436155,0.5217599234815877,0.1563845050215208,0.6547106647537063,0.6355810616929699,0.2190339550454328,0.6771879483500718,0.7226207556193209,0.7302725968436155,0.2797704447632712,0.6547106647537063,0.6771879483500718,0.4710664753706361,0.2209469153515065,0.5523672883787661,0.2510760401721664,0.580105212816834,0.7130559540889526,0.7063605930176949,0.5447154471544715,0.5887135341941655,0.4591104734576757,0.2845528455284553,0.4533715925394548,0.5021520803443329,0.6709708273553324,0.65662362505978,0.6422764227642277,0.8962219033955046,0.6489717838354854,0.5781922525107605,0.3089430894308943,0.1487326637972262,0.1865136298421808,0.4241989478718317
9e6d5682-36d8-4428-95e8-2bc6ad3070f0.Kinect,2018-10-31,0.407113366423399,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.35,0.407113366423399,0.2797704447632712,0.17168818747011,0.3467240554758489,0.3481587757054041,0.8962219033955046,0.6948828311812529,0.8857006217120995,0.5217599234815877,0.6178861788617886,0.8861788617886179,0.6355810616929699,0.8943089430894309,0.9062649450023912,0.8962219033955046,0.8857006217120995,0.2797704447632712,0.8861788617886179,0.9062649450023912,0.648493543758967,0.5351506456241033,0.3390722142515543,0.436154949784792,0.3333333333333333,0.9024390243902439,0.9588713534194165,0.7283596365375419,0.4992826398852224,0.4591104734576757,0.8617886178861789,0.3782879005260641,0.6054519368723099,0.6709708273553324,0.65662362505978,0.7914873266379723,0.9019607843137255,0.6489717838354854,0.5781922525107605,0.877092300334768,0.9985652797704447,0.9995217599234816,0.9368723098995696
cba9710a-88e1-4384-bcba-880f7b98075f.Kinect,2018-08-15,0.407197108990292,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.35,0.407197108990292,0.2797704447632712,0.1568627450980392,0.3467240554758489,0.3022477283596365,0.926829268292683,0.6733620277379244,0.9387852702056433,0.5217599234815877,0.5485413677666189,0.9512195121951219,0.6355810616929699,0.8742228598756576,0.9588713534194165,0.926829268292683,0.9387852702056433,0.2797704447632712,0.9512195121951219,0.9588713534194165,0.5767575322812052,0.5078909612625538,0.3390722142515543,0.4600669536107126,0.381635581061693,0.9196556671449068,0.9287422285987565,0.5447154471544715,0.6896221903395504,0.4591104734576757,0.8134863701578192,0.3782879005260641,0.7073170731707317,0.6709708273553324,0.890961262553802,0.6996652319464371,0.7790530846484935,0.6489717838354854,0.6040172166427547,0.9163079866092778,0.6848397895743663,0.7116212338593975,0.8359636537541846
a0b1d1f2-19fb-4a97-8930-4ff33a9a3589.Kinect,2018-06-05,0.802602691351105,0.0,1.35,1.24,0.0,0.02,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802602691351105,0.7374461979913917,0.8943089430894309,0.3467240554758489,0.4705882352941176,0.1917742706838833,0.4179818268770923,0.1941654710664754,0.5217599234815877,0.4748923959827834,0.250597800095648,0.6355810616929699,0.7924438067910091,0.2788139646102343,0.1917742706838833,0.1941654710664754,0.7374461979913917,0.250597800095648,0.2788139646102343,0.749402199904352,0.1855571496891439,0.8345289335246293,0.8369201339072214,0.7704447632711621,0.4528933524629364,0.321377331420373,0.5447154471544715,0.5332376853180296,0.4591104734576757,0.8866571018651362,0.3782879005260641,0.5514108082257293,0.790052606408417,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.3089430894308943,0.8957436633189861,0.8971783835485414,0.2290769966523195
e81fc7f9-8a00-4154-9940-30181ff58b6a.Kinect,2018-09-06,0.407287768878766,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.35,0.407287768878766,0.2797704447632712,0.1544715447154472,0.3467240554758489,0.2883787661406026,0.9182209469153515,0.6695361071257772,0.9167862266857962,0.5217599234815877,0.5404112864658058,0.9354375896700143,0.6355810616929699,0.8417025346724055,0.9435676709708274,0.9182209469153515,0.9167862266857962,0.2797704447632712,0.9354375896700143,0.9435676709708274,0.6006695361071258,0.547584887613582,0.3390722142515543,0.4136776661884266,0.3625059780009565,0.8952654232424677,0.9507412721186035,0.5447154471544715,0.4433285509325681,0.4591104734576757,0.8756575801052128,0.3782879005260641,0.5561932089909134,0.6709708273553324,0.65662362505978,0.8043998087039694,0.9177427068388331,0.6489717838354854,0.5781922525107605,0.8900047824007652,0.6848397895743663,0.7116212338593975,0.8455284552845529
