AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore,ID
0.57,0.72,0.99,0.35,0.69,0.61,0.75,0.67,0.87,0.36,0.72,0.69,0.5,0.78,0.62,0.68,0.71,0.74,0.77,0.83,0.82,0.45,0.61,0.96,0.69,0.62,0.74,0.63,0.52,0.57,0.85,0.44,0.67,0.66,0.64,0.64,0.65,0.58,0.48,0.17,0.17,0.66,4448b8e6-3e91-4436-980e-db7d360b0efe.Kinect
0.65,0.56,0.29,0.75,0.96,0.99,0.93,0.81,0.5,0.18,0.21,0.82,0.77,0.38,0.99,0.79,0.56,0.21,0.35,0.49,0.46,0.34,0.28,0.6,0.85,0.45,0.56,0.1,0.46,0.52,0.68,0.45,0.84,0.89,0.96,0.84,0.85,0.97,0.31,0.78,0.8,0.79,28d7da5d-04eb-41e0-99da-b6deb999b9c2.Kinect
0.64,0.9,0.7,0.89,0.24,0.77,0.49,0.8,0.51,0.89,0.31,0.63,0.78,0.7,0.78,0.81,0.91,0.32,0.69,0.47,0.95,0.34,0.25,0.45,0.33,0.68,0.55,0.87,0.91,0.8,0.74,0.44,0.68,0.66,0.64,0.55,0.65,0.66,0.51,0.15,0.15,0.74,f9085f26-fcd4-48d7-99e0-14c916c52d86.Kinect
0.77,0.67,0.66,0.35,0.85,0.72,0.81,0.86,0.51,0.5,0.31,0.63,0.39,0.4,0.72,0.86,0.69,0.33,0.39,0.47,0.17,0.55,0.55,0.25,0.55,0.47,0.62,0.65,0.54,0.76,0.38,0.55,0.86,0.67,0.64,0.55,0.65,0.58,0.31,0.85,0.63,0.52,6ebd195e-0eca-4e95-8006-3249d5cd8e08.Kinect
0.6,0.81,0.72,0.35,0.65,0.32,0.9,0.48,0.7,0.89,0.88,0.76,0.98,0.83,0.33,0.47,0.81,0.87,0.88,0.99,0.47,0.65,0.56,0.27,0.81,0.89,0.69,0.65,0.52,0.46,0.39,0.88,0.67,0.66,0.66,0.55,0.65,0.59,0.56,0.19,0.23,0.5,ad1fdf06-3a87-4209-899d-f1e15ec67779.Kinect
0.01,0.28,0.48,0.96,0.46,1.0,0.8,0.99,0.85,0.8,0.49,0.85,0.49,0.6,0.99,0.99,0.28,0.49,0.56,0.47,0.61,0.4,0.27,0.83,0.83,0.84,0.53,0.82,0.88,0.46,0.38,0.85,0.69,0.88,0.64,0.55,0.98,0.86,0.76,0.64,0.71,0.9,052999bb-b723-4718-a00a-3bca2af9d5bf.Kinect
0.91,0.5,0.57,0.35,0.19,0.24,0.33,0.19,0.5,0.17,0.62,0.64,0.1,0.72,0.22,0.19,0.49,0.66,0.71,0.47,0.18,0.34,0.42,0.65,0.3,0.32,0.57,0.69,0.74,0.84,0.55,0.45,0.67,0.66,0.89,0.9,0.66,0.58,0.45,0.16,0.15,0.09,6cec06f6-da79-4292-867d-e76ae5412877.Kinect
0.66,0.62,0.36,0.95,0.84,0.81,0.82,0.76,0.53,0.17,0.21,0.63,0.68,0.18,0.82,0.78,0.62,0.22,0.18,0.47,0.95,0.6,0.25,0.28,0.35,0.3,0.53,0.89,0.46,0.62,0.41,0.85,0.92,0.66,0.65,0.54,0.72,0.58,0.32,0.15,0.15,0.75,3de4f090-eec2-4e53-a498-4da081a6b4db.Kinect
0.47,0.79,0.94,0.61,0.89,0.24,0.84,0.24,0.91,0.27,0.27,0.64,0.43,0.22,0.25,0.23,0.78,0.28,0.22,0.47,0.94,0.8,0.85,0.9,0.81,0.8,0.54,0.2,0.48,0.28,0.57,0.96,0.98,0.67,0.82,0.76,0.67,0.58,0.31,0.57,0.52,0.64,7c0f9921-dec7-4fa9-a2f9-79405577d7a7.Kinect
0.46,0.81,0.84,0.83,0.93,0.17,0.84,0.2,0.77,0.46,0.64,0.86,0.25,0.71,0.17,0.19,0.8,0.64,0.74,0.48,0.43,0.87,0.97,0.98,0.61,0.62,0.66,0.31,0.46,0.28,0.62,0.99,0.94,0.96,0.64,0.53,0.65,0.58,0.73,0.76,0.76,0.7,a17b036c-ea8d-4979-b87d-a1041ef335e2.Kinect
0.89,0.63,0.4,0.44,0.26,0.17,0.26,0.56,0.51,0.16,0.21,0.68,0.35,0.4,0.16,0.55,0.63,0.21,0.42,0.48,0.7,0.34,0.25,0.75,0.3,0.32,0.57,0.18,0.46,0.29,0.38,0.44,0.68,0.66,0.65,0.85,0.67,0.58,0.31,0.24,0.37,0.06,3122b09c-b9fa-470e-bcdc-450f52a2fabb.Kinect
0.34,0.28,0.46,0.81,0.8,0.21,0.98,0.4,0.59,0.16,0.21,0.77,0.51,0.39,0.23,0.41,0.29,0.22,0.39,0.8,0.96,1.0,1.0,0.91,0.38,0.39,0.75,0.42,0.48,0.55,0.68,0.91,1.0,0.87,0.66,0.54,0.65,0.58,0.62,0.56,0.53,0.8,39bb1e20-9a63-454d-95c8-90772a8dbd8b.Kinect
0.01,0.5,0.35,0.35,0.41,0.77,0.37,0.5,0.54,0.81,0.71,0.63,0.73,0.79,0.76,0.5,0.49,0.7,0.82,0.47,0.17,0.34,0.56,0.41,0.67,0.89,0.79,0.94,0.91,0.72,0.68,0.45,0.67,0.92,0.74,0.55,0.84,1.0,0.4,0.6,0.45,0.67,9f3e8516-2401-4a76-ba22-fa6d71707758.Kinect
0.34,0.72,0.72,0.75,0.46,0.16,0.48,0.19,0.96,0.17,0.25,0.64,0.55,0.48,0.16,0.21,0.71,0.27,0.49,0.94,0.17,0.62,0.63,0.86,0.29,0.33,0.55,0.09,0.48,0.67,0.99,0.67,0.67,0.66,0.64,0.54,0.65,0.58,0.68,0.75,0.47,0.38,ac3e0961-8ea8-40eb-a42c-97dee6f824b8.Kinect
0.73,0.66,0.8,0.36,0.58,0.37,0.15,0.21,0.89,0.28,0.21,0.69,0.41,0.45,0.36,0.19,0.66,0.21,0.45,0.49,0.21,0.93,0.93,0.74,0.31,0.31,0.73,0.67,0.47,0.54,0.68,0.44,0.77,0.66,0.64,0.85,0.65,0.58,0.59,0.19,0.24,0.29,c4b7bc12-7118-4cb5-8ff4-5a97180378a5.Kinect
0.8,0.28,0.58,0.35,0.49,0.17,0.27,0.51,0.53,0.28,0.64,0.81,0.24,0.8,0.16,0.53,0.29,0.64,0.8,0.87,0.17,0.35,0.44,0.52,0.75,0.59,0.55,0.11,0.46,0.87,0.39,0.67,0.69,0.67,0.65,0.56,0.65,0.9,0.84,0.93,0.9,0.18,458f0974-5fc5-4941-bd5a-feae698312ab.Kinect
0.26,0.28,0.09,0.7,0.23,0.45,0.18,0.19,0.84,0.21,0.89,0.88,0.92,0.9,0.45,0.2,0.28,0.88,0.89,0.49,0.25,0.64,0.67,0.91,0.79,0.88,0.54,0.4,0.71,0.64,0.39,0.44,0.68,0.66,0.9,0.89,0.65,0.9,0.31,0.77,0.46,0.45,0bdd0e3c-1809-47be-9e71-28725a359a25.Kinect
0.3,0.99,0.84,0.55,0.9,0.16,0.85,0.19,0.86,0.76,0.49,0.9,0.3,0.55,0.16,0.2,1.0,0.51,0.57,0.47,0.17,0.99,0.97,0.97,0.71,0.72,0.61,0.53,0.62,0.36,0.69,0.98,0.94,0.66,0.64,0.54,0.65,0.58,0.31,0.78,0.83,0.73,a2d94c47-8cd9-45d1-a3a2-106d8b8575df.Kinect
