ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises
ad3baf00-ea37-4be0-85be-c2640f21b86b.Kinect,9/6/2018,0.68,0.0,1.25,1.14,0.01,0.05,0.0,0.2,0.0,0.02,0.02,0.82,0.66,0.01,0.0
b85be175-5b33-4170-9227-b7794e9d861b.Kinect,6/13/2018,0.06,0.0,1.3,1.16,0.0,0.36,0.0,0.0,0.01,0.0,0.01,1.49,0.5,1.19,0.94
a17b036c-ea8d-4979-b87d-a1041ef335e2.Kinect,6/6/2018,0.46,0.06,0.41,1.24,0.02,0.02,1.45,0.6,0.0,0.0,0.01,0.01,0.0,0.0,0.01
29e2eedb-fd2e-475c-9e2f-f3295e6b68d0.Kinect,10/24/2018,0.52,0.02,1.44,1.5,0.0,0.0,0.0,0.0,0.0,0.02,1.12,1.5,0.0,0.03,0.0
19817b89-0497-4e22-8d22-966b830f485f.Kinect,7/18/2018,0.49,1.27,1.31,1.25,0.6,0.19,0.03,0.01,1.1,0.01,0.0,0.0,0.0,0.0,0.0
7251f179-54ca-461a-bc3f-57ef8553b98b.Kinect,7/11/2018,0.74,0.84,1.42,1.44,0.31,0.36,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.01
2107eb7b-37b6-46e3-9d14-7a87f9b7419a.Kinect,8/27/2018,0.72,0.1,1.36,1.35,0.68,0.29,0.12,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0
5906490b-1a5e-40ed-b2ad-bfa4c1bc4c9b.Kinect,8/15/2018,0.9,0.0,0.96,1.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.01
19670ff4-d5f5-430c-a81e-c2b1c8882071.Kinect,9/11/2018,0.7,0.66,1.05,1.17,0.0,0.16,0.5,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
88ddd7fe-e26b-4dd3-96cc-8f1cc13a8a67.Kinect,8/24/2018,0.08,0.0,1.2,0.2,0.01,0.17,0.0,0.0,0.0,0.0,0.0,0.01,1.49,1.09,1.18
cc34174e-c1cf-4660-9ad0-fc977634fd74.Kinect,6/19/2018,0.79,0.01,0.26,0.23,1.5,1.43,0.01,0.08,0.0,0.0,0.07,0.0,0.0,0.0,0.0
438c0ea3-ab17-4f59-8760-84c7baae07d9.Kinect,5/21/2018,0.06,0.0,1.5,1.5,0.0,0.64,1.29,0.81,0.02,0.14,1.45,0.01,0.0,0.0,0.01
7868e62f-28e3-497c-bcd4-8d6ae01bc5e3.Kinect,8/17/2018,0.38,0.01,1.04,1.3,0.25,1.49,0.34,1.39,0.0,0.01,0.0,0.0,0.0,0.0,0.0
d6c408fb-1246-4a11-86c0-189ffa7eec96.Kinect,9/26/2018,0.79,0.17,1.5,1.5,0.12,0.0,0.01,0.0,0.01,0.06,0.16,0.0,0.01,0.0,0.0
d9511b7d-a9c6-4010-b4b0-262329f0117e.Kinect,8/23/2018,0.3,0.0,0.08,0.4,0.69,1.49,0.0,0.0,0.01,0.0,0.0,1.28,1.08,0.62,0.1
49f76fdc-cc9b-490c-90cf-e09f93d8ab0d.Kinect,6/19/2018,0.02,1.41,1.12,1.38,0.24,1.03,0.01,1.49,0.0,0.01,0.73,1.5,0.01,0.71,0.17
222146f7-1b18-4ce0-b973-01458f711701.Kinect,6/1/2018,0.77,1.05,1.32,1.5,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
74c9b067-74df-4a16-8e38-3a599fcbbe10.Kinect,7/10/2018,0.76,0.82,1.27,1.23,0.19,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0
b278d638-10e2-4923-8cbe-7d05714bf1b5.Kinect,7/20/2018,0.87,0.0,0.37,0.89,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.17,0.01,0.0,0.04
4fb1ee1f-a5ff-4714-aac3-5ceab8a1abc5.Kinect,8/24/2018,0.06,0.03,0.29,0.0,0.05,0.15,0.01,0.01,0.01,0.0,0.0,1.33,1.49,1.49,1.38
725a1887-809e-4c73-a052-8e4eeaaec241.Kinect,6/20/2018,0.44,0.01,0.07,0.32,0.39,0.1,0.0,1.5,0.0,0.0,0.87,0.01,0.0,0.0,0.0
f1b2b5c9-290a-4613-a244-44640ed9704d.Kinect,8/22/2018,0.77,0.0,1.16,0.55,0.0,1.07,0.0,0.01,0.05,0.0,0.02,0.0,0.0,0.01,0.0
5ad82a2b-5b54-4439-aea2-324d512f0c2b.Kinect,7/24/2018,0.75,1.1,0.03,0.01,0.09,0.46,0.35,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0
94e4c19b-3b29-4986-8d93-80a663f1e8df.Kinect,10/19/2018,0.55,0.0,1.26,1.27,0.0,0.18,0.0,0.01,0.0,0.0,0.39,1.31,0.0,0.15,0.0
2da04a9f-82b2-40e4-9586-979ca7f3bd01.Kinect,5/31/2018,0.85,0.05,0.1,0.14,0.0,0.41,0.0,0.19,0.01,0.01,0.27,0.0,0.0,0.01,0.0
33654464-d656-4ca7-8246-53807a2d384f.Kinect,8/11/2018,0.8,0.0,0.5,0.4,0.57,1.37,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0
1b51b4d4-4ab7-4131-b7e2-700e55b6b348.Kinect,8/23/2018,0.66,0.38,1.44,1.38,0.05,0.02,0.01,0.0,0.0,0.0,0.05,0.79,0.01,0.0,0.0
a2ee92c0-befd-44f5-a523-295435ef8262.Kinect,9/26/2018,0.7,0.29,1.27,1.5,0.0,0.96,0.13,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0
971d70c0-f5aa-487f-bce0-f765d75ab1e6.Kinect,8/13/2018,0.34,0.17,0.26,0.23,0.0,1.5,1.14,1.32,0.0,0.01,0.0,0.0,0.0,0.0,0.01
00cf2e7d-ea4e-4cf6-9d6f-592a55106d7a.Kinect,8/27/2018,0.48,0.87,1.13,1.49,1.14,0.0,0.09,0.0,0.0,0.0,0.26,0.66,0.0,0.01,0.0
fec37f76-7028-452e-bb13-de01830d7f33.Kinect,7/11/2018,0.6,1.04,1.27,1.28,0.44,0.79,0.01,0.0,0.41,0.01,0.0,0.01,0.01,0.0,0.0
76bd1013-dc33-4a3c-b989-82d9b9793c68.Kinect,7/20/2018,0.6,1.5,1.17,1.38,0.18,0.31,0.0,0.0,0.42,0.0,0.0,0.01,0.0,0.0,0.0
13bc1271-6528-4ff0-9af9-e8f6b60fe408.Kinect,9/11/2018,0.34,0.0,0.0,0.05,0.31,1.34,1.15,0.0,1.38,0.01,0.0,0.0,0.0,0.01,0.01
6e75d92b-8b71-476c-8323-5c19459cede2.Kinect,5/31/2018,0.75,0.01,0.0,0.0,0.15,1.02,0.13,0.24,0.0,0.0,0.29,0.01,0.0,0.0,0.0
c2721621-bf45-4c0d-bb88-8c6a3cd31ab3.Kinect,7/31/2018,0.79,0.25,1.11,0.64,0.55,0.15,0.0,0.01,0.0,0.0,0.08,0.0,0.0,0.01,0.01
df9eba4b-1863-4556-86be-5c47250d8b6d.Kinect,8/17/2018,0.38,0.0,1.09,0.13,0.0,0.43,0.0,0.0,0.02,0.0,0.0,0.02,1.5,0.01,0.33
13f2c737-8c6f-4f12-a8e7-c1b34243fad1.Kinect,6/19/2018,0.42,1.18,0.56,1.15,0.18,0.0,0.0,0.94,0.01,0.0,0.67,0.0,0.0,0.0,0.0
a2ac223a-94f9-4a30-9351-d170e3a4a732.Kinect,6/19/2018,0.36,0.04,0.99,0.97,0.03,0.28,1.18,0.0,0.0,0.59,1.26,0.0,0.0,0.0,0.0
720283d5-a61e-48a7-a723-0fcd05de8088.Kinect,9/4/2018,0.7,0.06,1.5,1.5,0.0,0.05,0.04,0.01,0.0,0.01,0.54,0.01,0.0,0.0,0.01
c50be40e-f753-47ad-be76-1be5a94f3deb.Kinect,9/11/2018,0.76,0.26,0.16,0.04,1.12,1.29,0.25,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.0
d87f517c-0d66-41d5-a8f5-99c5948d4a6a.Kinect,10/24/2018,0.08,1.47,1.42,1.43,0.0,0.02,1.5,1.27,0.0,0.01,0.4,0.0,0.0,0.0,0.0
a725c992-0230-498f-8534-ff40161bf5a8.Kinect,6/19/2018,0.02,0.0,1.5,1.48,0.97,1.08,0.17,0.42,0.0,0.01,0.98,0.66,0.0,0.99,0.03
53c6255b-3d83-4889-ae8c-42cbb5d3fccb.Kinect,5/10/2018,0.68,0.0,0.16,0.28,0.0,0.29,0.0,0.16,0.01,0.01,1.08,0.01,0.0,0.0,0.01
2febe734-a38d-456a-a052-89c25ca6a856.Kinect,7/31/2018,0.53,0.0,0.68,0.0,0.61,1.08,1.08,0.0,0.18,0.0,0.18,0.01,0.0,0.0,0.0
9f0e30cd-e5c5-41be-9986-909496ad9790.Kinect,8/17/2018,0.42,0.02,1.09,0.14,0.0,0.32,0.0,0.0,0.0,0.0,0.02,0.03,1.5,0.02,0.33
511f594b-9b52-41af-b6e0-8d04b5132928.Kinect,7/16/2018,0.31,1.5,1.49,1.14,0.75,1.23,0.12,0.26,0.66,0.53,0.01,0.0,0.0,0.01,0.0
a5dc7490-5666-48bc-adc5-077b2014fbea.Kinect,8/17/2018,0.42,0.0,1.09,0.12,0.0,0.42,0.0,0.01,0.0,0.0,0.0,0.02,1.5,0.01,0.34
41f874f9-dc86-4069-9a1a-fc5b35624da9.Kinect,10/19/2018,0.63,0.0,1.23,1.42,0.04,0.0,0.0,0.01,0.0,0.0,0.01,0.75,0.0,0.16,0.01
0944ad51-5a49-4c30-9488-97228d95ed34.Kinect,9/4/2018,0.83,0.0,1.49,1.49,0.0,0.07,0.02,0.0,0.0,0.0,0.11,0.01,0.0,0.0,0.0
03c04b01-b868-4877-9f89-c4bc2fcc7514.Kinect,7/20/2018,0.87,0.0,1.22,1.28,0.06,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0
ca2ce614-70d3-4ea6-a18f-70ccce4f4eb7.Kinect,10/26/2018,0.41,0.06,1.05,1.19,0.45,0.01,0.88,0.0,0.0,0.01,1.26,0.0,0.0,0.0,0.0
9f69c097-8fa9-4b20-96d4-191e368fc346.Kinect,7/18/2018,0.68,0.0,0.27,0.01,0.0,0.23,1.08,0.02,0.05,0.24,0.01,0.0,0.0,0.0,0.0
debbd76a-0f08-4a10-b17e-b59002548839.Kinect,6/19/2018,0.7,0.01,1.08,1.09,0.02,1.06,0.18,0.15,0.02,0.0,0.0,0.07,0.02,0.0,0.02
7c70766a-0b01-40a0-91b5-e10d3830b039.Kinect,6/27/2018,0.03,1.14,1.5,1.5,1.29,1.39,1.5,0.01,0.0,0.0,1.23,0.0,0.02,0.01,0.0
a01e212e-4c16-4980-975c-8e3560fb844c.Kinect,7/18/2018,0.38,0.04,0.0,0.0,0.0,1.11,0.0,1.09,0.0,0.0,1.36,0.02,0.0,0.0,0.01
b6cf28e2-105b-43b9-b82f-8059a073d7db.Kinect,8/27/2018,0.48,0.01,0.26,0.1,0.03,0.14,0.02,1.31,0.0,0.0,0.0,1.06,0.01,0.01,0.01
e6d47899-5b37-4d27-a292-33adae731fcc.Kinect,7/27/2018,0.74,0.31,1.0,0.15,0.6,1.26,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0
20aa0aa1-5530-4767-ad2c-26cd61b1ed7a.Kinect,5/10/2018,0.56,0.01,1.37,1.38,0.0,0.02,0.0,0.96,0.0,0.01,0.5,0.0,0.0,0.01,0.01
b05fcbf5-2cbe-49b9-a152-820ae88549e2.Kinect,6/1/2018,0.38,1.5,0.15,0.0,1.12,1.29,0.01,1.5,0.01,0.01,0.15,0.0,0.01,0.0,0.0
3badef1a-1dbc-42e1-88fb-6b56e8eff52e.Kinect,5/31/2018,0.79,0.0,0.26,1.18,0.18,0.71,0.0,0.11,0.0,0.0,0.0,0.0,0.02,0.0,0.0
71931603-e0e9-4977-b5e5-63b12a9db985.Kinect,6/27/2018,0.48,0.61,1.33,1.25,1.43,1.49,0.63,0.0,0.2,0.16,0.15,0.02,0.0,0.01,0.0
d15d587f-0300-47eb-9612-73011e799191.Kinect,9/9/2018,0.41,0.0,1.06,0.13,0.0,0.43,0.0,0.0,0.01,0.0,0.01,0.03,1.5,0.02,0.34
8e904923-9428-466b-9666-3951ffc9cc57.Kinect,9/27/2018,0.58,0.1,1.49,1.33,0.0,0.25,0.01,0.02,0.0,0.0,1.2,0.01,0.0,0.03,0.0
4fc88085-25a3-428e-9f68-3a80c472a1f5.Kinect,7/27/2018,0.56,0.0,0.79,0.06,0.8,0.59,0.01,1.5,0.02,0.0,0.0,0.01,0.0,0.0,0.0
9b673e56-8d0a-4811-a4a8-28f43f7a6f58.Kinect,5/18/2018,0.65,0.0,1.12,1.17,0.04,0.65,0.01,0.11,0.0,0.0,0.73,0.07,0.0,0.0,0.0
b8526a83-c231-4993-b4e3-31f6289e09db.Kinect,7/24/2018,0.81,0.02,1.0,0.0,0.0,0.05,0.0,0.08,0.02,0.31,0.0,0.01,0.07,0.0,0.01
b72c0eae-afaf-48fb-bdcf-12b1e73ef9a5.Kinect,10/22/2018,0.78,0.11,1.48,1.5,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.28,0.0,0.0,0.0
1f13f191-f68e-4fff-9042-942653d8aa4e.Kinect,5/23/2018,0.37,0.04,1.29,1.41,0.77,1.18,0.78,0.39,0.0,0.0,0.71,0.17,0.0,0.01,0.0
85d864d8-d85f-46e6-ad9b-8b59e27e87fe.Kinect,9/26/2018,0.01,0.1,0.73,1.24,1.37,1.06,1.39,1.24,0.0,0.02,1.1,0.01,0.0,0.0,0.0
ed244484-f0ec-44ba-be67-300d2ac36e5f.Kinect,8/20/2018,0.72,0.97,1.38,1.38,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68a0554a-1771-47aa-b153-36687c927f53.Kinect,8/21/2018,0.89,0.0,0.68,0.32,0.05,0.23,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.0
cff0ef02-22ce-4347-ac6a-b6523991313f.Kinect,8/23/2018,0.65,0.0,1.47,1.48,0.0,0.0,0.02,0.0,0.0,0.0,0.97,0.0,0.02,0.0,0.0
9736a94f-8020-4b0c-821c-51c4feb9b60f.Kinect,6/19/2018,0.42,0.0,1.5,1.5,0.0,0.02,0.17,0.01,0.01,1.04,1.09,0.01,0.0,0.32,0.45
f37953f8-4bf2-4104-b22e-d07651f358da.Kinect,10/19/2018,0.8,0.0,1.28,1.31,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.28,0.0,0.01,0.0
91b44203-a567-4454-bf9c-bc5a1c5ed4ab.Kinect,10/23/2018,0.58,1.08,1.41,1.44,0.0,0.14,0.66,0.01,0.0,0.01,0.22,0.01,0.02,0.02,0.0
9cb54259-606e-47f5-96d5-ed4cf6f3b029.Kinect,9/9/2018,0.59,0.01,0.85,0.55,0.01,0.32,0.01,1.5,0.01,0.02,0.0,0.01,0.0,0.0,0.01
ca2c4b5f-b7bc-4cd7-ab9c-8d0f80d0b8a6.Kinect,8/1/2018,0.81,0.0,0.45,0.07,0.15,0.51,0.0,0.0,0.01,0.33,0.0,0.0,0.01,0.0,0.0
6f2c644c-e6ca-4c17-be88-be768afe5cba.Kinect,5/10/2018,0.65,1.11,1.5,1.49,0.16,0.01,0.0,0.01,0.0,0.02,0.3,0.02,0.01,0.0,0.0
aa15f210-b8e0-4be0-a2c8-7385046d0615.Kinect,9/26/2018,0.35,0.0,1.06,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1.06,0.0,0.83,0.5
544a8574-c1ff-42af-adf1-102ff0ba58d3.Kinect,8/25/2018,0.43,0.01,1.08,0.12,0.0,0.33,0.01,0.01,0.0,0.0,0.01,0.02,1.5,0.0,0.32
f34bb42b-543d-4cd1-9473-b1cf0b4f70c9.Kinect,7/17/2018,0.56,1.09,0.26,0.57,0.54,0.31,0.03,1.0,0.0,0.02,0.04,0.01,0.0,0.01,0.02
7fdc9b4b-80fb-4c63-8c7c-831aabc8d42c.Kinect,10/24/2018,0.47,1.01,1.5,1.48,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0
6ebae347-5d4c-45d8-8764-3f81c26f10bf.Kinect,6/8/2018,0.64,0.0,0.49,0.21,0.22,1.41,0.02,0.0,0.65,0.13,0.28,0.0,0.0,0.0,0.0
77a7fb25-192a-4370-9f83-d90b4ba3f864.Kinect,9/26/2018,0.34,1.27,1.08,1.21,1.2,1.5,0.01,1.25,0.62,0.0,0.0,0.04,0.0,0.0,0.0
0c503277-b28e-4ee8-8c69-37c192a591e3.Kinect,7/27/2018,0.42,0.25,0.55,0.01,0.12,0.8,0.0,0.01,0.01,0.01,0.0,0.48,1.07,0.27,0.48
ecc564d4-27e9-49c0-aece-903baeda5ff2.Kinect,8/24/2018,0.14,0.0,1.15,0.51,0.01,0.37,0.0,0.01,0.0,0.02,0.0,1.28,1.5,0.74,1.06
375e13bb-06ba-44ca-9371-693d9ad1520d.Kinect,10/4/2018,0.71,0.46,1.5,1.5,0.01,0.0,0.0,0.0,0.0,0.0,0.53,0.01,0.02,0.01,0.03
d9511b7d-a9c6-4010-b4b0-262329f0117e.Kinect,8/23/2018,0.31,0.0,0.07,0.37,0.7,1.5,0.0,0.02,0.01,0.02,0.0,1.28,1.09,0.62,0.1
d0ecad4d-1fda-4b67-899e-18d94b4d0e64.Kinect,10/23/2018,0.69,0.67,1.42,1.3,0.0,0.05,0.39,0.01,0.01,0.0,0.05,0.0,0.0,0.01,0.01
a34f1699-cc2b-416f-88da-7d9b0686f293.Kinect,6/1/2018,0.88,0.0,0.37,0.08,0.25,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02
365f8301-c4ac-4824-90f9-7565688a4edd.Kinect,7/31/2018,0.35,0.69,1.41,1.34,1.01,0.61,0.01,0.72,0.0,0.0,0.13,0.99,0.0,0.01,0.0
f0a3c0aa-594f-4500-96e0-4ac194f4a2eb.Kinect,9/9/2018,0.41,0.01,1.08,0.13,0.0,0.41,0.0,0.01,0.0,0.0,0.0,0.04,1.5,0.02,0.33
a46318c3-8900-46bc-8f69-f4874691a457.Kinect,8/27/2018,0.84,0.0,1.5,1.49,0.0,0.01,0.0,0.01,0.0,0.0,0.1,0.02,0.0,0.0,0.0
bf6e0283-3b8a-408a-a069-f5159ab85b83.Kinect,9/6/2018,0.07,0.01,1.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,1.36,1.49,0.24,1.3
1d10bdeb-3cef-474c-9c47-8b486ae4b016.Kinect,7/18/2018,0.72,0.82,1.5,1.48,0.7,0.43,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.01
ecdf41f1-1878-427e-8ace-c9117d13f519.Kinect,5/31/2018,0.69,1.02,1.2,1.5,0.21,0.26,0.0,0.0,0.01,0.0,0.19,0.01,0.01,0.0,0.0
d6c408fb-1246-4a11-86c0-189ffa7eec96.Kinect,9/26/2018,0.79,0.17,1.5,1.5,0.11,0.0,0.01,0.0,0.0,0.05,0.16,0.0,0.0,0.0,0.0
3047dd40-0fb8-452b-b77c-fb651bc1ded3.Kinect,9/4/2018,0.75,0.01,1.21,1.14,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.62,0.0,0.0,0.01
4904022f-ae32-4c92-b002-13e9bdcd1877.Kinect,8/20/2018,0.94,0.0,0.1,0.12,0.0,0.57,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0
3f9251e3-ec5f-4b9a-aa1d-d5ef2c512597.Kinect,8/26/2018,0.41,0.0,1.1,0.12,0.0,0.42,0.0,0.0,0.01,0.01,0.0,0.01,1.48,0.0,0.34
4b8e0e73-b61f-4262-a7ae-4622efa97592.Kinect,6/1/2018,0.56,0.0,0.81,1.05,0.17,0.09,0.78,0.01,0.09,0.03,0.68,0.0,0.0,0.01,0.0
55a4f9ad-67ec-4c27-ac15-102b1624e5b4.Kinect,9/7/2018,0.62,0.88,1.16,1.31,1.21,1.03,0.0,0.0,0.26,0.03,0.0,0.0,0.0,0.01,0.01
5dce506f-9ff1-4085-b936-451ea6b8dd89.Kinect,8/24/2018,0.06,0.01,0.56,0.0,0.0,0.4,0.0,0.0,0.01,0.0,0.0,0.0,1.49,1.23,1.3
bbefa48e-f158-4242-abcf-3b46af38007e.Kinect,9/26/2018,0.01,1.34,1.5,1.37,0.07,0.98,1.47,1.43,0.31,0.01,0.18,0.01,0.01,0.02,0.0
f733a61c-db20-44e6-aaa9-2cfdd1b9ef8f.Kinect,9/11/2018,0.8,0.01,1.27,1.47,0.06,0.22,0.0,0.02,0.0,0.16,0.02,0.0,0.0,0.0,0.01
3d7793a1-a4be-48ae-bcd9-0256940116da.Kinect,9/11/2018,0.49,0.0,0.02,0.0,1.21,0.65,1.29,0.0,0.09,0.58,0.0,0.0,0.0,0.0,0.0
98dfb26d-430f-410a-884f-eaf732f20526.Kinect,8/17/2018,0.4,0.0,1.08,0.14,0.0,0.4,0.0,0.01,0.0,0.0,0.0,0.02,1.49,0.02,0.36
9d70b23d-ff88-4169-871c-7004006d0243.Kinect,8/15/2018,0.41,0.0,1.08,0.13,0.0,0.43,0.0,0.0,0.0,0.0,0.01,0.0,1.5,0.02,0.35
ce77b3ed-2422-4620-9142-2ba0d785bef0.Kinect,7/11/2018,0.25,1.26,1.4,1.45,0.98,1.41,1.5,0.0,0.12,0.04,0.05,0.01,0.0,0.0,0.0
adcf23ad-2d1c-43b2-b0f6-3ca1ec2d619e.Kinect,9/26/2018,0.83,0.0,1.28,1.01,0.0,0.42,0.0,0.01,0.0,0.0,0.14,0.0,0.02,0.0,0.0
8982ede6-348b-41f2-bf95-95b88a48b051.Kinect,9/26/2018,0.02,0.24,1.28,1.03,1.13,1.16,1.18,1.29,0.0,0.0,1.09,0.14,0.0,0.0,0.0
a4856db6-fa80-4231-907c-4d0fc50f1d62.Kinect,10/18/2018,0.79,0.54,1.07,1.03,0.38,0.56,0.0,0.0,0.0,0.01,0.04,0.0,0.01,0.0,0.0
a5af5f7c-7935-4196-83c3-d476ac52f23b.Kinect,7/18/2018,0.67,0.01,0.77,0.46,0.07,0.17,1.16,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0
f32602d7-67cb-4df0-8918-882d983ac87f.Kinect,7/24/2018,0.65,0.0,1.02,0.69,0.02,0.01,0.2,0.0,0.0,0.01,0.0,0.0,1.14,0.01,0.0
cb03ef26-5e45-46db-99fc-817af246e819.Kinect,10/16/2018,0.84,0.0,1.01,1.07,0.01,0.38,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0
a34f1699-cc2b-416f-88da-7d9b0686f293.Kinect,6/1/2018,0.85,0.0,0.37,0.06,0.23,0.99,0.0,0.0,0.02,0.01,0.02,0.01,0.0,0.0,0.0
218bac40-efcc-4638-897e-243e8f530d9d.Kinect,9/11/2018,0.8,0.01,1.25,0.92,0.0,0.21,0.24,0.0,0.01,0.0,0.04,0.0,0.0,0.01,0.0
90a7047d-452c-4889-b985-3f99afbb9ec0.Kinect,5/9/2018,0.75,0.02,0.0,0.0,1.35,1.3,0.07,0.0,0.0,0.09,0.61,0.02,0.01,0.0,0.0
6076d3f6-a8ca-4f8c-8173-2664ecfb6f2f.Kinect,7/31/2018,0.75,0.27,1.34,1.35,0.25,0.46,0.0,0.01,0.0,0.01,0.18,0.0,0.01,0.01,0.0
9810a1e7-ff7a-4f79-ba47-f9cde38cb2c0.Kinect,8/21/2018,0.84,0.0,1.04,1.32,0.42,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
a9d6a7d6-5eea-4a38-bce5-cd08c0c389d6.Kinect,6/1/2018,0.84,0.63,0.03,0.25,0.07,0.63,0.01,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0
df9eba4b-1863-4556-86be-5c47250d8b6d.Kinect,8/17/2018,0.42,0.0,1.08,0.13,0.01,0.43,0.0,0.01,0.0,0.01,0.0,0.01,1.5,0.0,0.36
ff514cba-6c5e-41a9-9936-3e8400565c8d.Kinect,10/9/2018,0.39,0.0,1.07,0.11,0.01,0.41,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.0,0.35
ef211885-6b0c-4118-95af-55d40f2fd20d.Kinect,9/11/2018,0.6,0.0,1.48,1.5,0.06,0.27,1.12,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01
ac163a57-9b17-4692-b16b-9a2cd0102186.Kinect,7/26/2018,0.21,1.48,1.46,1.32,0.24,0.62,0.01,1.31,0.0,0.28,0.83,0.0,0.0,0.0,0.0
eaeb1d50-631c-49b8-a1e8-9897c452f622.Kinect,6/1/2018,0.22,0.0,1.07,1.19,1.13,1.26,0.71,1.5,0.24,0.42,0.44,0.0,0.01,0.0,0.0
9801f676-09c1-449d-9677-29948d91ba10.Kinect,10/8/2018,0.97,0.0,0.12,0.01,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
503ccbcc-d2d9-453e-b94f-70890c04ebbc.Kinect,6/20/2018,0.69,0.0,0.3,0.94,0.06,0.1,0.0,0.69,0.0,0.0,0.25,0.32,0.01,0.0,0.0
6a00aca0-b0c0-4706-ba71-16a1c6ebc2a9.Kinect,10/4/2018,0.83,0.0,1.02,1.2,0.38,0.13,0.0,0.0,0.01,0.0,0.03,0.01,0.01,0.0,0.0
4f11f54a-a351-4701-8f7d-4c0145b20fa1.Kinect,7/20/2018,0.24,0.01,1.18,1.29,1.09,1.13,0.0,0.0,1.5,0.0,1.05,0.0,0.02,0.01,0.01
01e9ae95-b749-4081-a366-971f4d62649f.Kinect,7/12/2018,0.68,1.4,1.5,1.5,0.14,0.29,0.01,0.02,0.0,0.01,0.01,0.01,0.0,0.0,0.0
be9e4200-ae2a-43e5-a2e0-6d9055305759.Kinect,6/19/2018,0.76,0.0,0.0,0.0,0.3,1.12,0.0,0.01,0.01,0.02,0.7,0.0,0.0,0.0,0.01
3d16b429-ff6a-4d51-94c9-f7ad9b726470.Kinect,10/24/2018,0.53,0.0,1.37,1.5,0.0,0.0,0.01,0.02,0.01,0.01,0.0,1.17,0.0,0.18,0.0
39efb336-1629-4e96-b98b-1e219768abc8.Kinect,9/25/2018,0.39,0.0,1.07,0.14,0.0,0.44,0.0,0.0,0.01,0.0,0.0,0.02,1.5,0.01,0.35
dfd2d099-b636-4bcf-8977-fc64706b8174.Kinect,9/26/2018,0.42,0.0,1.5,1.49,0.08,1.03,0.44,0.0,0.0,0.16,1.07,0.0,0.0,0.0,0.0
317d376e-1d3e-4523-a232-1108f0347e97.Kinect,7/9/2018,0.91,0.0,0.33,0.22,0.01,0.0,0.05,0.0,0.19,0.0,0.0,0.1,0.0,0.0,0.0
2ea43346-5916-4631-a446-f6699e355cf9.Kinect,5/10/2018,0.29,1.43,1.09,1.17,0.13,0.36,0.67,1.39,0.0,0.0,0.0,0.01,0.0,0.0,0.0
9c4d3d84-0dd9-405e-a880-92e471656b18.Kinect,6/1/2018,0.71,0.0,0.19,0.0,0.08,0.04,0.0,0.0,0.15,1.08,0.0,0.0,0.03,0.0,0.01
9bd10fca-5d74-45d9-a435-ae242c3c70ac.Kinect,6/11/2018,0.5,0.0,0.94,0.63,0.0,1.2,0.01,1.04,0.0,0.0,0.36,0.02,0.0,0.0,0.0
