AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore,ID
0.46,0.28,0.49,0.99,0.74,0.31,0.96,0.77,0.79,0.21,0.83,0.65,0.52,0.84,0.3,0.78,0.28,0.84,0.82,0.76,0.75,0.34,0.25,0.26,0.3,0.31,0.56,0.12,0.99,0.59,1.0,0.81,0.82,0.66,0.64,0.56,0.66,0.94,0.82,0.16,0.16,0.75,5db76b56-7224-4087-83f7-c58240d5b4f4.Kinect
0.02,0.97,0.38,0.55,0.96,0.81,0.89,0.67,0.73,0.36,0.64,0.7,0.28,0.68,0.8,0.68,0.99,0.65,0.69,0.49,0.91,0.99,0.95,0.88,0.5,0.62,0.77,0.44,0.46,0.95,0.65,0.56,1.0,0.66,0.65,0.64,0.65,0.58,0.46,0.96,0.94,0.94,c9a1369e-3e3b-40e4-a93b-1a26328b1c5f.Kinect
0.79,0.69,0.92,0.82,0.26,0.38,0.14,0.31,0.54,0.77,0.72,0.64,0.95,0.76,0.39,0.32,0.71,0.73,0.76,0.47,0.17,0.36,0.25,0.29,0.53,0.32,0.89,0.6,0.46,0.49,0.38,0.44,0.67,0.66,0.64,0.55,0.66,0.92,0.47,0.39,0.42,0.18,784f5295-ead0-41ea-bf0d-c9e62b629dd1.Kinect
0.51,0.59,0.29,0.75,0.94,0.76,0.95,0.62,0.62,0.67,0.51,0.63,0.81,0.36,0.77,0.64,0.6,0.51,0.36,0.47,0.61,0.88,0.79,0.55,0.31,0.57,0.9,0.82,0.54,0.28,0.78,0.98,0.93,0.66,0.65,0.55,0.89,0.58,0.31,0.66,0.64,0.78,b8e64200-436e-45a8-934e-70e251864ae7.Kinect
0.66,0.51,0.67,0.35,0.4,0.25,0.85,0.53,0.84,0.16,0.74,0.63,0.27,0.59,0.24,0.51,0.51,0.74,0.6,0.71,0.67,0.67,0.68,0.92,0.94,0.77,0.54,0.11,0.82,0.3,0.62,0.46,0.67,0.66,0.64,0.55,0.66,0.79,0.58,0.92,0.92,0.34,d879f2a7-54e1-4d62-994d-5cb71c1c3601.Kinect
0.59,0.28,0.18,0.85,0.6,0.65,0.77,0.67,0.52,0.5,0.47,0.63,0.73,0.52,0.65,0.63,0.28,0.46,0.51,0.47,0.88,0.68,0.58,0.55,0.71,0.74,0.54,0.79,0.79,0.92,0.86,0.44,0.88,0.66,0.64,0.57,0.65,0.96,0.31,0.28,0.44,0.68,fec37f76-7028-452e-bb13-de01830d7f33.Kinect
0.07,0.28,0.26,0.35,0.19,0.54,0.29,0.58,0.52,0.83,0.8,0.62,0.74,0.88,0.56,0.59,0.28,0.8,0.9,0.47,0.42,0.51,0.66,0.67,0.9,0.98,0.56,0.48,0.51,0.96,0.38,0.57,0.67,0.66,0.64,0.9,0.65,0.9,0.31,0.25,0.31,0.46,5cc39d7c-f350-4688-bc65-866df7ccca05.Kinect
0.62,0.36,0.26,0.67,0.6,0.68,0.56,0.46,0.52,0.89,1.0,0.64,0.82,0.76,0.7,0.46,0.36,0.99,0.77,0.74,0.75,0.5,0.25,0.27,0.87,0.6,0.56,0.98,0.73,0.87,0.77,0.44,0.87,0.66,0.64,0.56,0.65,0.95,0.31,0.96,0.98,0.68,cf0e95ab-d6ec-475a-9cc0-c9444b8dd080.Kinect
0.8,0.69,0.09,0.38,0.2,0.36,0.54,0.55,0.53,0.16,0.83,0.65,0.1,0.86,0.37,0.56,0.69,0.83,0.86,0.52,0.21,0.34,0.26,0.26,0.45,0.44,0.54,0.44,0.47,0.89,0.52,0.44,0.68,0.66,0.64,0.55,0.66,0.86,0.77,0.15,0.15,0.13,3badef1a-1dbc-42e1-88fb-6b56e8eff52e.Kinect
0.68,0.8,0.91,0.57,0.6,0.21,0.38,0.19,0.7,0.49,0.3,0.64,0.83,0.28,0.22,0.21,0.78,0.29,0.29,0.47,0.77,0.97,0.97,0.69,0.3,0.31,0.61,0.52,0.48,0.28,0.61,0.91,0.82,0.66,0.64,0.57,0.65,0.59,0.31,0.27,0.24,0.4,0dac51ef-dc38-49b2-895c-0e089b3b5719.Kinect
0.17,0.76,0.91,0.97,0.28,0.19,0.24,0.22,0.78,0.28,0.22,0.9,0.1,0.18,0.16,0.2,0.78,0.21,0.18,0.47,0.69,0.89,0.87,0.94,0.32,0.32,0.61,0.09,0.46,0.81,0.9,0.96,0.68,0.66,0.65,0.76,0.65,0.58,0.31,0.49,0.46,0.63,a47c06d3-017f-4197-87bd-8786dc0ad055.Kinect
0.7,0.55,0.69,0.35,0.77,0.18,0.44,0.19,0.82,0.28,0.23,0.64,0.65,0.28,0.17,0.2,0.55,0.21,0.26,0.47,0.17,0.94,0.94,0.29,0.31,0.32,0.54,0.42,0.46,0.28,0.43,0.89,0.67,0.66,0.64,0.53,0.65,0.59,0.39,0.34,0.15,0.24,df1fc394-c86e-4fc3-817e-1f77d3f46f4e.Kinect
0.04,0.87,0.93,0.93,0.35,0.25,0.86,0.19,0.58,0.78,0.56,0.81,0.94,0.61,0.25,0.19,0.87,0.54,0.6,0.77,0.83,0.8,0.82,0.91,0.66,0.58,0.78,0.92,0.68,0.67,0.73,0.89,0.68,0.71,0.64,0.55,0.83,0.71,0.4,0.98,0.99,0.71,e8ae4364-5b33-46f3-be4d-4278e0db1d9a.Kinect
0.8,0.56,0.09,0.37,0.77,0.35,0.24,0.25,0.56,0.23,0.39,0.76,0.22,0.48,0.35,0.26,0.56,0.38,0.48,0.49,0.59,0.79,0.68,0.58,0.48,0.38,0.79,0.74,0.46,0.57,0.6,0.91,0.67,0.66,0.64,0.93,0.65,0.58,0.53,0.9,0.92,0.3,918f92f1-9194-4115-8d0c-1926aa519c02.Kinect
0.94,0.28,0.09,0.42,0.19,0.17,0.18,0.5,0.53,0.29,0.73,0.64,0.16,0.18,0.17,0.5,0.28,0.72,0.18,0.47,0.16,0.35,0.25,0.29,0.3,0.32,0.88,0.65,0.78,0.88,0.38,0.44,0.67,0.75,0.91,0.94,0.98,0.85,0.33,0.26,0.22,0.23,119bba77-8df0-49c6-83d2-4e046ea082c9.Kinect
0.82,0.28,0.67,0.35,0.64,0.73,0.82,0.75,0.54,0.42,0.22,0.68,0.82,0.18,0.74,0.74,0.29,0.21,0.19,0.48,0.26,0.52,0.43,0.29,0.32,0.32,0.87,0.66,0.46,0.73,0.51,0.44,0.67,0.66,0.65,0.55,0.65,0.59,0.39,0.16,0.15,0.43,5857090d-d6b0-4e93-8027-f9d2d9882bd9.Kinect
0.84,0.29,0.6,0.35,0.59,0.24,0.52,0.21,0.72,0.18,0.59,0.62,0.23,0.54,0.25,0.21,0.29,0.6,0.54,0.47,0.16,0.35,0.25,0.42,0.3,0.35,0.75,0.68,0.47,0.39,0.58,0.44,0.67,0.66,0.65,0.56,0.66,0.58,0.31,0.53,0.56,0.03,00d10cc8-0138-40f7-a213-2699e16e8669.Kinect
0.51,0.81,0.28,0.64,0.62,0.2,0.71,0.2,0.92,0.97,0.35,0.94,0.56,0.27,0.2,0.2,0.78,0.35,0.25,0.48,0.24,0.34,0.25,0.27,0.3,0.31,0.95,0.62,0.5,0.7,0.74,0.44,0.67,0.67,0.72,0.55,0.83,0.59,0.31,0.21,0.22,0.14,bce7ce4a-5862-4df2-a3ad-6956c12addfc.Kinect
0.61,0.61,0.81,0.63,0.79,0.26,0.82,0.19,0.51,0.34,0.53,0.99,0.55,0.6,0.25,0.19,0.58,0.51,0.59,0.94,0.16,0.57,0.61,0.89,0.39,0.33,0.75,0.38,0.46,0.68,0.73,0.44,0.67,0.66,0.78,0.55,0.65,0.58,0.42,0.27,0.22,0.26,b5333868-74de-4ffa-8190-557ebca3b19a.Kinect
0.4,0.29,0.12,0.35,0.31,0.95,0.68,0.96,0.52,0.44,0.93,0.65,0.83,0.95,0.96,0.94,0.29,0.92,0.94,0.56,0.47,0.34,0.5,0.42,0.92,0.89,0.55,0.84,0.46,0.73,0.4,0.77,0.67,0.93,0.64,0.6,0.66,0.74,0.95,0.62,0.7,0.86,971eb637-c7e5-46c3-b4dd-b2f1982e8fc5.Kinect
0.62,0.77,0.76,0.49,0.68,0.72,0.57,0.67,0.53,0.17,0.34,0.63,0.1,0.18,0.71,0.69,0.77,0.31,0.19,0.49,0.85,0.36,0.25,0.3,0.31,0.32,0.55,0.09,0.82,0.28,0.49,0.45,0.69,0.67,0.65,0.57,0.65,0.58,0.42,0.98,0.98,0.51,a77a0af1-7e5c-4df3-86d5-de9fc373ac09.Kinect
0.9,0.3,0.09,0.35,0.19,0.16,0.17,0.2,0.52,0.8,0.23,0.63,0.3,0.18,0.16,0.19,0.28,0.21,0.19,0.47,0.16,0.34,0.25,0.49,0.3,0.32,0.55,0.75,0.87,0.79,0.39,0.54,0.91,0.66,0.64,0.56,0.66,0.58,0.32,0.29,0.31,0.03,b54c8c61-b050-4b76-9a1b-e2ad199deeaf.Kinect
0.79,0.73,0.86,0.35,0.93,0.84,0.91,0.79,0.53,0.16,0.21,0.62,0.1,0.18,0.85,0.82,0.72,0.21,0.18,0.47,0.17,0.84,0.82,0.79,0.46,0.58,0.54,0.23,0.46,0.29,0.38,0.92,0.96,0.66,0.67,0.56,0.65,0.58,0.44,0.82,0.87,0.75,c2f40c54-498d-4358-87ca-ae663f7df024.Kinect
0.43,0.28,0.53,0.39,0.19,0.27,0.2,0.28,0.51,0.4,0.25,0.63,0.58,0.35,0.26,0.31,0.31,0.25,0.36,0.74,0.62,0.58,0.35,0.32,0.53,0.5,0.55,0.53,0.48,0.41,0.51,0.45,0.67,0.82,0.65,0.61,0.65,0.58,0.69,0.16,0.17,0.03,e262d90b-8db8-4a92-b5be-cd3dc5f3e4e5.Kinect
0.33,0.93,0.47,0.74,0.57,0.66,0.47,0.78,0.52,1.0,0.81,0.63,0.22,0.74,0.65,0.78,0.92,0.82,0.74,0.8,0.74,0.64,0.6,0.29,0.3,0.68,0.98,0.5,0.49,0.29,0.65,0.67,0.67,0.66,0.64,0.55,0.83,0.68,0.5,0.56,0.55,0.56,99d3686c-2c44-42bb-9c3a-a2283a4bfd15.Kinect
0.86,0.29,0.47,0.37,0.19,0.43,0.58,0.74,0.52,0.48,0.63,0.62,0.43,0.55,0.43,0.74,0.28,0.67,0.53,0.47,0.33,0.34,0.26,0.27,0.45,0.37,0.54,0.29,0.93,0.65,0.38,0.8,0.67,0.8,0.64,0.56,0.95,0.6,0.47,0.15,0.15,0.22,f5e21c31-2d03-4244-b71f-73045b4da517.Kinect
0.41,0.28,0.13,0.35,0.3,0.91,0.66,0.92,0.52,0.55,0.93,0.63,0.85,0.99,0.94,0.91,0.29,0.95,0.96,0.56,0.5,0.35,0.47,0.37,0.93,0.92,0.54,0.7,0.47,0.79,0.38,0.72,0.68,0.91,0.68,0.76,0.66,0.6,0.91,0.68,0.72,0.83,df9eba4b-1863-4556-86be-5c47250d8b6d.Kinect
0.44,0.28,0.53,0.4,0.19,0.28,0.23,0.29,0.52,0.4,0.26,0.63,0.56,0.36,0.29,0.26,0.29,0.27,0.35,0.73,0.62,0.6,0.35,0.31,0.52,0.51,0.55,0.54,0.46,0.44,0.53,0.44,0.67,0.86,0.64,0.62,0.66,0.58,0.67,0.18,0.19,0.02,e262d90b-8db8-4a92-b5be-cd3dc5f3e4e5.Kinect
0.72,0.5,0.52,0.96,0.49,0.16,0.81,0.19,0.82,0.99,0.3,0.97,0.79,0.43,0.17,0.2,0.5,0.31,0.42,0.48,0.43,0.34,0.26,0.28,0.31,0.32,0.95,0.63,0.52,0.72,0.38,0.44,0.69,0.66,0.65,0.57,0.67,0.58,0.31,0.25,0.29,0.26,2aa637a8-1431-4a42-8ed1-4ddb37ac9aad.Kinect
0.67,0.89,0.58,0.93,0.94,0.88,0.74,0.83,0.52,0.16,0.25,0.64,0.12,0.19,0.87,0.84,0.87,0.26,0.2,0.47,0.92,0.46,0.28,0.35,0.42,0.33,0.55,0.18,0.6,0.36,0.38,0.44,0.67,0.66,0.64,0.54,0.65,0.59,0.31,0.66,0.6,0.73,20b73aba-bc88-4a5f-b8ba-bf23153d5984.Kinect
0.93,0.28,0.26,0.36,0.57,0.18,0.18,0.32,0.5,0.99,0.5,0.64,0.94,0.47,0.17,0.33,0.28,0.49,0.5,0.67,0.16,0.34,0.25,0.25,0.34,0.34,0.98,0.65,0.94,0.56,0.38,0.51,0.67,0.66,0.65,0.56,0.65,0.58,0.48,0.26,0.26,0.13,3c5f07f6-0dc3-4b85-9732-6df4581b5afd.Kinect
0.83,0.29,0.09,0.58,0.22,0.74,0.23,0.76,0.72,0.23,0.26,0.65,0.76,0.54,0.73,0.75,0.28,0.28,0.54,0.49,0.67,0.58,0.58,0.45,0.6,0.83,0.56,0.5,0.46,0.43,0.59,0.65,0.67,0.66,0.64,0.56,0.7,0.58,0.57,0.15,0.15,0.43,6ab08506-e8dc-4e8e-a036-17c444016ee7.Kinect
0.42,0.99,0.76,0.51,0.72,0.78,0.87,0.8,0.53,0.28,0.8,0.63,0.61,0.83,0.78,0.81,1.0,0.81,0.81,0.47,0.84,0.71,0.76,0.99,0.78,0.79,0.54,0.5,0.9,0.66,0.68,0.44,0.67,0.66,0.64,0.55,0.65,0.58,0.42,0.33,0.15,0.86,f845ffbe-5829-435c-8ce8-1fcffe9c80a6.Kinect
0.63,0.79,0.71,0.7,0.85,0.86,0.53,0.79,0.53,0.17,0.21,0.63,0.1,0.18,0.87,0.79,0.82,0.21,0.18,0.47,0.8,0.34,0.54,0.31,0.32,0.32,0.56,0.09,0.47,0.29,0.57,0.44,0.68,0.66,0.64,0.56,0.65,0.58,0.31,0.93,0.94,0.64,1a7e8de7-0c5a-4089-8174-82363f3b8f27.Kinect
0.07,0.29,0.26,0.35,0.2,0.54,0.28,0.59,0.51,0.85,0.81,0.74,0.77,0.89,0.55,0.59,0.28,0.81,0.89,0.49,0.37,0.51,0.68,0.69,0.86,0.97,0.54,0.47,0.51,0.93,0.38,0.57,0.67,0.66,0.65,0.91,0.65,0.89,0.31,0.43,0.24,0.45,baa6f062-41b6-4c77-9379-78f28b8d1ecd.Kinect
0.81,0.79,0.53,0.37,0.48,0.61,0.34,0.69,0.52,0.16,0.21,0.63,0.1,0.18,0.61,0.69,0.79,0.21,0.18,0.75,0.33,0.82,0.74,0.3,0.31,0.34,0.65,0.21,0.46,0.3,0.41,0.46,0.67,0.66,0.64,0.8,0.65,0.58,0.68,0.36,0.39,0.3,99452328-1732-46ef-98fb-a6ed03dc907b.Kinect
0.71,0.74,0.95,0.35,0.65,0.41,0.52,0.46,0.79,0.91,0.67,0.62,0.92,0.65,0.4,0.46,0.74,0.66,0.65,0.47,0.6,0.37,0.32,0.65,0.52,0.5,0.92,0.66,0.46,0.59,0.38,0.44,0.77,0.68,0.64,0.67,0.65,0.58,0.49,0.38,0.45,0.22,124bc20b-72bf-4965-b3d6-980bf46372df.Kinect
0.5,0.58,0.5,0.36,0.68,0.71,0.48,0.2,0.59,0.99,0.62,0.62,0.91,0.52,0.72,0.2,0.57,0.6,0.53,0.83,0.5,0.34,0.34,0.43,0.59,0.66,0.99,0.36,0.97,0.84,0.8,0.9,0.72,0.93,0.66,0.53,0.9,0.87,0.72,0.92,0.93,0.68,7aa70a90-e46e-4875-9d60-76b88735f5df.Kinect
0.74,0.28,0.22,0.91,0.55,0.32,0.82,0.42,0.7,0.16,0.41,0.83,0.1,0.38,0.33,0.38,0.28,0.41,0.4,0.47,0.17,0.44,0.4,0.88,0.57,0.64,0.6,0.17,0.65,0.28,0.39,0.85,0.9,0.67,0.64,0.55,0.66,0.58,0.31,0.4,0.4,0.15,7748fb36-3477-40c7-bea4-3d0077010824.Kinect
0.01,0.93,0.98,0.6,0.6,0.71,0.71,0.71,0.88,0.16,0.98,0.63,0.34,0.96,0.69,0.7,0.93,0.98,0.99,0.47,0.97,0.57,0.72,0.96,0.99,0.86,0.75,0.57,0.51,0.77,0.71,0.44,0.68,0.66,0.65,0.55,0.65,0.88,0.65,0.7,0.7,0.81,01b6ceff-9cb8-47e4-ab1a-b3b6c7415b16.Kinect
0.41,0.28,0.13,0.35,0.34,0.95,0.65,0.92,0.52,0.58,0.96,0.63,0.85,0.98,0.94,0.92,0.29,0.95,0.97,0.56,0.48,0.34,0.51,0.4,0.94,0.9,0.52,0.82,0.46,0.76,0.38,0.78,0.68,0.95,0.64,0.59,0.65,0.75,0.96,0.7,0.7,0.86,63c1b0be-5209-4656-ae59-b6930e125e93.Kinect
0.93,0.54,0.09,0.36,0.19,0.17,0.35,0.5,0.52,0.16,0.52,0.65,0.43,0.66,0.16,0.5,0.52,0.51,0.65,0.47,0.16,0.34,0.25,0.27,0.35,0.44,0.54,0.28,0.6,0.29,0.39,0.46,0.68,0.85,0.64,0.56,0.66,0.65,0.4,0.15,0.16,0.01,277f5cb1-768f-4f1b-b79c-a66ad63bc0e4.Kinect
0.59,0.73,0.58,0.96,0.67,0.17,0.55,0.19,0.89,0.16,0.49,0.95,0.27,0.54,0.16,0.2,0.75,0.48,0.55,0.78,0.95,0.35,0.26,0.3,0.31,0.32,0.54,0.1,0.47,0.29,1.0,0.44,0.67,0.66,0.64,0.78,0.65,0.58,0.31,0.52,0.54,0.47,48276382-2bcc-43d6-b800-84fd08cfa523.Kinect
0.74,0.72,0.77,0.91,0.2,0.58,0.14,0.75,0.52,0.16,0.24,0.63,0.32,0.19,0.58,0.75,0.73,0.26,0.21,0.48,0.88,0.71,0.73,0.48,0.32,0.55,0.55,0.4,0.48,0.41,0.38,0.44,0.67,0.66,0.64,0.56,0.65,0.59,0.31,0.79,0.75,0.44,222146f7-1b18-4ce0-b973-01458f711701.Kinect
0.63,0.59,0.66,0.57,0.21,0.77,0.78,0.75,0.69,0.89,0.48,0.65,0.41,0.55,0.75,0.76,0.58,0.5,0.57,0.47,0.89,0.35,0.25,0.26,0.29,0.31,0.62,0.11,0.94,0.28,0.86,0.71,0.67,0.66,0.65,0.53,0.7,0.58,0.81,0.83,0.86,0.67,52f2cbb8-13bc-40e5-808d-f08d6a76ac7b.Kinect
0.43,0.89,0.95,0.36,0.91,0.83,1.0,0.8,0.93,0.83,0.49,0.98,0.98,0.63,0.83,0.79,0.91,0.49,0.62,0.47,0.72,0.94,0.91,0.97,0.68,0.49,0.77,0.33,0.54,0.3,0.58,0.9,0.67,0.66,0.65,0.95,0.77,0.58,0.31,0.46,0.48,0.95,a8b0919c-898c-4724-85d9-d484968bd59e.Kinect
0.81,0.57,0.49,0.43,0.25,0.19,0.16,0.26,0.55,0.87,0.74,0.74,0.83,0.67,0.22,0.25,0.57,0.76,0.66,0.84,0.44,0.34,0.25,0.58,0.31,0.38,0.6,0.09,0.47,0.98,0.38,0.47,0.69,0.74,0.76,0.64,0.66,0.88,0.49,0.23,0.18,0.07,c470e390-b6ec-4c81-a394-3f7fa93452d8.Kinect
0.68,0.69,0.4,0.77,0.53,0.58,0.38,0.45,0.74,0.74,0.61,0.64,0.55,0.84,0.59,0.46,0.69,0.6,0.85,0.93,0.53,0.35,0.32,0.3,0.64,0.88,0.91,0.54,0.98,0.98,0.38,0.57,0.67,0.9,0.64,0.56,0.65,0.58,0.8,0.48,0.52,0.54,07aa791a-3e56-4c14-97ed-768463c13358.Kinect
0.92,0.29,0.19,0.35,0.19,0.43,0.47,0.57,0.54,0.44,0.74,0.62,0.25,0.21,0.42,0.58,0.29,0.74,0.22,0.48,0.17,0.34,0.25,0.3,0.36,0.32,0.55,0.11,0.52,0.68,0.39,0.46,0.73,0.66,0.64,0.56,0.67,0.58,0.32,0.39,0.21,0.06,82a75e8b-7f52-47f2-9bd8-744bd919d5c5.Kinect
0.83,0.67,0.33,0.42,0.27,0.31,0.16,0.32,0.52,0.67,0.34,0.65,0.17,0.27,0.31,0.29,0.67,0.32,0.27,0.55,0.27,0.4,0.34,0.46,0.43,0.5,0.71,0.34,0.47,0.6,0.39,0.49,0.67,0.83,0.64,0.56,0.66,0.58,0.49,0.22,0.26,0.0,dd821bf9-5e09-4713-9809-c53f9d0a134e.Kinect
0.99,0.64,0.59,0.55,0.88,0.18,0.81,0.19,0.59,0.41,0.75,0.71,0.62,0.67,0.16,0.19,0.64,0.72,0.65,0.47,0.18,0.37,0.25,0.54,0.56,0.39,0.91,0.11,0.89,0.29,0.4,0.93,0.97,0.66,0.7,0.81,0.65,0.58,0.31,0.64,0.5,0.26,b152dca3-8373-4b94-a987-43c132907d8a.Kinect
0.3,0.37,0.83,0.52,0.4,0.22,0.84,0.19,0.69,0.45,0.43,0.96,0.42,0.51,0.23,0.21,0.34,0.47,0.5,0.98,0.62,0.65,0.62,0.96,0.31,0.33,0.76,0.28,0.46,0.28,0.84,0.44,0.67,0.66,0.66,0.55,0.66,0.59,0.33,0.25,0.29,0.27,971d70c0-f5aa-487f-bce0-f765d75ab1e6.Kinect
0.83,0.79,0.53,0.36,0.49,0.6,0.35,0.69,0.53,0.17,0.22,0.64,0.1,0.18,0.6,0.67,0.8,0.21,0.18,0.76,0.31,0.8,0.76,0.31,0.33,0.33,0.66,0.22,0.46,0.31,0.42,0.46,0.67,0.66,0.65,0.8,0.65,0.58,0.7,0.35,0.38,0.29,99452328-1732-46ef-98fb-a6ed03dc907b.Kinect
0.72,0.28,0.52,0.53,0.19,0.62,0.14,0.76,0.71,0.91,0.53,0.63,0.25,0.79,0.65,0.76,0.28,0.54,0.8,0.75,0.92,0.68,0.55,0.3,0.5,0.75,0.91,0.85,0.84,0.49,0.66,0.64,0.8,0.89,0.64,0.54,0.87,0.59,0.44,0.15,0.16,0.53,289a6cb5-0731-4440-98ce-746b17badd6d.Kinect
