ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises
11e3fb2e-400e-4418-be86-f5a13693657e.Kinect,6/1/2018,0.61,0.0,1.28,1.5,0.0,0.0,0.0,0.01,0.0,0.78,1.2,1.1,0.01,0.02,0.0
ce992a25-0b26-4714-a0e5-c208262b7107.Kinect,7/26/2018,0.78,0.64,1.25,1.22,0.35,0.2,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0
cf451de5-2bfd-449c-9b74-e40bd978fb3b.Kinect,6/20/2018,0.77,0.0,0.04,0.06,0.0,1.1,0.31,0.02,0.01,0.0,0.2,0.02,0.01,0.01,0.0
f737f7eb-db14-4110-ad02-4e7ba6aaddd5.Kinect,7/27/2018,0.63,0.08,0.48,0.01,0.23,1.15,0.0,0.0,0.0,0.01,0.0,0.76,0.2,0.0,0.12
42081014-f830-4ae4-a51b-5d823e570da3.Kinect,6/19/2018,0.66,0.01,0.95,1.03,0.33,1.1,0.0,0.18,0.0,0.0,0.39,0.01,0.01,0.0,0.02
b210b493-96aa-4ccc-b6d5-c88f65bc3b56.Kinect,7/24/2018,0.86,0.01,0.73,0.09,0.04,0.09,0.0,0.0,0.01,0.25,0.0,0.01,0.01,0.0,0.01
9fe76599-7a55-40e0-9064-197374cf9798.Kinect,6/19/2018,0.6,0.9,0.53,1.09,0.07,0.33,0.0,0.6,0.0,0.0,0.24,0.27,0.0,0.0,0.0
375e13bb-06ba-44ca-9371-693d9ad1520d.Kinect,10/4/2018,0.7,0.48,1.5,1.49,0.01,0.0,0.02,0.0,0.0,0.01,0.53,0.0,0.0,0.0,0.0
03f4611a-5d27-4b49-8716-55ee383024fe.Kinect,9/11/2018,0.67,0.06,1.49,1.49,0.67,0.84,0.01,0.25,0.02,0.14,0.01,0.0,0.0,0.0,0.0
c718b404-85a8-4d5c-86ed-09bcf5690f94.Kinect,7/12/2018,0.54,1.29,1.5,1.42,0.65,0.98,0.0,0.0,0.02,0.0,0.42,0.02,0.0,0.02,0.0
0a30f46a-7a24-44eb-950c-dfe646f0b11a.Kinect,6/11/2018,0.01,0.01,1.33,1.5,0.0,1.38,0.0,0.66,0.0,0.0,0.0,0.01,1.5,0.28,0.68
9052fddd-09a0-4098-a33a-4a7de6ec47a7.Kinect,8/27/2018,0.42,0.24,0.74,1.06,1.44,0.82,0.0,1.23,0.01,0.0,0.38,0.01,0.0,0.0,0.0
664bbc5c-5ced-4e8d-b14b-6db2124509c2.Kinect,7/27/2018,0.77,0.0,0.99,0.0,0.03,0.49,0.0,0.0,0.01,0.0,0.0,0.36,0.0,0.01,0.0
14a71716-16a3-4969-ac59-a1c1abf82a87.Kinect,10/19/2018,0.41,0.0,1.5,1.5,0.0,0.01,0.0,0.01,0.02,0.0,0.13,1.5,0.01,0.37,0.0
5d5040cc-87a9-4e07-8cd2-7adb659236ab.Kinect,6/1/2018,0.34,0.0,0.75,0.0,0.01,0.06,1.02,0.0,0.86,1.08,0.01,0.0,0.0,0.0,0.0
e9cee740-63b6-4c85-a7ee-48553a45be02.Kinect,10/9/2018,0.4,0.02,1.08,0.14,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.0,0.35
b522853e-3f5f-4d5c-9dd4-5d3641795163.Kinect,8/25/2018,0.4,0.01,1.08,0.15,0.0,0.41,0.0,0.01,0.0,0.0,0.0,0.02,1.5,0.0,0.34
943db98b-71de-4699-9e8e-85e107f351bf.Kinect,10/8/2018,0.73,1.08,1.34,1.29,0.0,0.15,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.0,0.01
3edb540a-780b-44b8-9f71-f7c24206e1ef.Kinect,7/17/2018,0.5,0.0,0.05,0.02,0.0,1.04,0.51,0.0,1.08,0.26,0.18,0.01,0.0,0.0,0.02
b4971e88-862f-4853-813a-bd662cf2e5a2.Kinect,6/1/2018,0.39,0.0,0.0,0.0,0.25,0.01,0.02,1.5,0.01,1.31,0.22,0.0,0.0,0.0,0.01
ee160f23-bf25-4663-8168-1515e447ecb2.Kinect,10/19/2018,0.72,0.38,1.11,1.05,1.14,1.05,0.0,0.01,0.02,0.0,0.03,0.01,0.01,0.0,0.0
528f0ddf-65c0-43f9-949b-21c6136c0e9e.Kinect,8/23/2018,0.83,0.0,1.41,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.0,0.0,0.0
a2ee92c0-befd-44f5-a523-295435ef8262.Kinect,9/26/2018,0.69,0.3,1.26,1.5,0.01,0.95,0.15,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01
1bca720f-520c-4518-919d-3a1a9e410990.Kinect,7/20/2018,0.82,0.12,1.43,1.49,0.1,0.0,0.01,0.0,0.01,0.0,0.08,0.01,0.01,0.0,0.0
391a6b42-c543-4402-8e3c-b5c3700d7100.Kinect,8/25/2018,0.07,0.0,1.02,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.0,1.37,1.5,0.22,1.3
370d5760-9e2c-493a-b82c-8c7ddcfc1088.Kinect,9/19/2018,0.75,0.01,1.31,1.23,0.57,1.17,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0
79a58a3e-07eb-4e77-bb12-d2c06a09c72e.Kinect,6/19/2018,0.51,0.0,1.18,1.06,0.22,1.38,0.0,0.0,0.17,0.0,1.02,0.01,0.0,0.0,0.0
9052fddd-09a0-4098-a33a-4a7de6ec47a7.Kinect,8/27/2018,0.4,0.25,0.74,1.03,1.44,0.82,0.01,1.22,0.01,0.0,0.38,0.0,0.0,0.01,0.0
05529426-0dad-413e-8713-495810f32155.Kinect,10/19/2018,0.3,0.0,1.08,0.13,0.0,0.41,0.02,0.0,0.0,0.01,0.0,0.03,1.5,0.12,0.61
74434245-1932-4b95-a57d-7ef13e76943e.Kinect,9/9/2018,0.79,0.0,0.14,0.23,0.01,0.93,0.0,0.39,0.02,0.01,0.01,0.0,0.0,0.01,0.01
99e5bb44-d60a-40b5-9341-7f0a97221d07.Kinect,7/20/2018,0.58,0.0,1.21,1.34,0.0,0.03,0.22,0.8,0.0,0.08,0.38,0.0,0.0,0.0,0.01
d56fabc4-7f7e-4b83-b96c-19f7bc4a1567.Kinect,8/24/2018,0.82,0.0,1.5,1.5,0.0,0.0,0.01,0.12,0.0,0.0,0.04,0.0,0.0,0.01,0.0
f2e4d887-f2e7-476e-9e8c-5f961237985c.Kinect,10/19/2018,0.84,0.0,1.33,1.39,0.06,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.0,0.0,0.01
f9daeae9-b005-48fe-9a62-665931f4e55d.Kinect,9/26/2018,0.83,0.01,1.46,1.5,0.0,0.13,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0
8f1b9646-337a-4692-a501-78010c314b4a.Kinect,7/29/2018,0.83,0.01,0.29,0.63,0.95,0.74,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0
7c70766a-0b01-40a0-91b5-e10d3830b039.Kinect,6/27/2018,0.04,1.16,1.49,1.5,1.29,1.39,1.49,0.01,0.0,0.02,1.21,0.01,0.0,0.0,0.0
25c855c3-eca9-4e6a-bf18-c2ff517a0b39.Kinect,9/11/2018,0.73,0.35,0.11,0.75,0.01,0.88,0.37,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.0
90a7047d-452c-4889-b985-3f99afbb9ec0.Kinect,5/9/2018,0.73,0.01,0.0,0.01,1.35,1.31,0.04,0.0,0.01,0.07,0.62,0.02,0.0,0.0,0.01
e8266200-a188-4414-9fbf-3232d4a991b7.Kinect,8/25/2018,0.42,0.0,1.09,0.12,0.02,0.43,0.01,0.01,0.0,0.0,0.0,0.01,1.5,0.0,0.36
375e13bb-06ba-44ca-9371-693d9ad1520d.Kinect,10/4/2018,0.69,0.49,1.5,1.48,0.0,0.0,0.0,0.02,0.01,0.0,0.51,0.0,0.01,0.0,0.0
af32db3e-a7f7-4036-b27b-8cdbd147d8ba.Kinect,7/18/2018,0.87,0.01,0.0,0.0,0.36,1.17,0.0,0.0,0.01,0.0,0.04,0.0,0.01,0.01,0.0
677e79ab-32ea-4eed-92bf-c81f64de7681.Kinect,6/11/2018,0.62,0.01,1.07,0.78,0.0,0.44,0.01,1.09,0.01,0.04,0.0,0.0,0.0,0.0,0.0
3718b35e-cd9c-4af5-9921-2660642c7830.Kinect,7/18/2018,0.74,0.0,0.01,0.0,1.3,1.5,0.19,0.36,0.0,0.02,0.0,0.01,0.0,0.0,0.0
dc5d54d8-5d8b-4e10-a934-1fd68d1fe34a.Kinect,9/7/2018,0.79,0.0,1.44,1.45,0.52,0.29,0.0,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.0
3f5c2fec-285f-49da-8b77-74517ca0dd6a.Kinect,5/10/2018,0.21,0.52,1.08,1.25,0.0,0.09,1.16,1.01,0.0,0.01,0.75,0.0,0.0,0.0,0.01
77c87b60-a528-49d8-8cdb-4f3c8418d4c3.Kinect,7/18/2018,0.61,0.31,0.0,0.0,0.66,1.41,0.87,0.01,0.0,0.03,0.18,0.01,0.01,0.0,0.0
eb153630-22d2-41dd-81f0-9c56eb6c67d8.Kinect,6/19/2018,0.56,0.02,1.09,1.11,0.02,0.0,0.0,1.23,0.0,0.0,0.51,0.18,0.0,0.0,0.0
3251ba1a-176f-4486-973a-49d18b648d97.Kinect,8/17/2018,0.41,0.0,1.07,0.14,0.02,0.42,0.01,0.01,0.0,0.0,0.0,0.0,1.5,0.01,0.36
fd49d7f3-e364-4556-8817-5ba8ee93caab.Kinect,9/11/2018,0.47,0.05,0.55,0.97,0.66,0.73,1.35,0.1,0.01,0.01,0.22,0.0,0.0,0.0,0.0
858397bb-2e21-499f-9c72-97868cbf3f69.Kinect,5/10/2018,0.82,0.0,1.22,1.14,0.0,0.0,0.08,0.0,0.0,0.03,0.26,0.0,0.01,0.01,0.01
154e4e27-7ea2-47fd-8797-4a9640d5125c.Kinect,9/27/2018,0.49,0.83,1.14,1.14,0.0,0.43,1.15,0.0,0.02,0.0,0.11,0.0,0.0,0.0,0.0
52f45ccd-1621-459b-b183-f0421a4c523b.Kinect,6/20/2018,0.14,0.04,1.49,1.5,0.02,0.0,0.46,0.14,0.0,0.0,0.72,1.5,0.0,0.73,0.01
9d8d788e-b099-42b9-8a0a-5120dcab5b50.Kinect,7/11/2018,0.53,1.04,1.5,1.5,0.78,0.49,0.0,0.71,0.0,0.02,0.01,0.0,0.0,0.0,0.0
e6d47899-5b37-4d27-a292-33adae731fcc.Kinect,7/27/2018,0.74,0.32,1.0,0.16,0.6,1.27,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0
9a37f4b6-9098-4738-95b3-572d558f5d34.Kinect,7/20/2018,0.39,0.02,0.09,0.06,0.78,0.91,0.0,1.48,0.0,0.0,0.0,0.99,0.0,0.0,0.02
6a890952-dc19-4293-b5cd-4ca77e406917.Kinect,8/24/2018,0.06,0.01,0.88,0.01,0.02,0.69,0.0,0.01,0.01,0.0,0.0,0.33,1.49,1.2,1.21
8ae8a987-94a3-42fe-9bbb-cb128d5ead18.Kinect,7/20/2018,0.79,0.45,1.29,1.41,0.32,0.05,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.02
9a37f4b6-9098-4738-95b3-572d558f5d34.Kinect,7/20/2018,0.38,0.06,0.1,0.05,0.77,0.93,0.0,1.5,0.0,0.0,0.0,0.98,0.0,0.0,0.0
592d5f36-1a45-4000-ba9c-84408aa0a589.Kinect,8/13/2018,0.45,0.31,0.32,0.0,0.0,0.01,0.0,1.47,0.01,0.0,0.0,0.98,0.0,0.0,0.01
302dd180-2ea2-444d-bec7-c252855ab721.Kinect,10/8/2018,0.7,1.02,1.33,1.28,0.0,0.1,0.0,0.01,0.0,0.03,0.28,0.0,0.0,0.0,0.0
d956752b-772b-4687-99b2-9de61f033816.Kinect,10/26/2018,0.38,0.14,1.5,1.49,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.09,0.0,0.56,0.0
3d7793a1-a4be-48ae-bcd9-0256940116da.Kinect,9/11/2018,0.47,0.0,0.0,0.0,1.21,0.65,1.28,0.0,0.09,0.58,0.01,0.0,0.0,0.0,0.0
3edb3e4e-975d-4c93-85a0-b9a2eb345321.Kinect,5/9/2018,0.61,0.01,0.0,0.01,0.39,1.17,0.74,0.0,0.01,0.01,0.6,0.01,0.0,0.0,0.01
ec916f1a-c992-4e4c-a903-4b1591e13d26.Kinect,7/17/2018,0.61,0.0,0.11,0.3,0.07,0.67,0.0,0.15,0.0,0.01,0.0,1.34,0.07,0.0,0.0
7c48400b-ad97-4993-ac29-02c4d5b18e72.Kinect,10/15/2018,0.67,1.25,1.26,1.3,0.0,0.05,0.01,0.01,0.0,0.0,0.2,0.0,0.02,0.01,0.02
59475303-3e78-4a97-874a-5385c0e3102b.Kinect,6/20/2018,0.6,1.14,1.31,1.5,0.36,0.01,0.02,0.0,0.0,0.0,0.46,0.01,0.0,0.01,0.0
cc1632d3-aa5b-440e-8e95-b9031e392d08.Kinect,6/8/2018,0.4,0.5,0.28,0.63,0.0,1.3,0.0,1.12,0.0,0.03,0.65,0.0,0.01,0.0,0.0
6d9e4384-b318-41f8-905f-5dcb366b1dd2.Kinect,9/26/2018,0.5,0.24,0.85,0.84,0.0,0.08,1.08,0.22,0.0,0.0,0.52,0.0,0.02,0.0,0.01
b210b493-96aa-4ccc-b6d5-c88f65bc3b56.Kinect,7/24/2018,0.87,0.0,0.72,0.07,0.04,0.08,0.0,0.01,0.0,0.25,0.0,0.01,0.0,0.0,0.01
d2b3bcb7-2470-41a8-b7aa-78f1d5cab8bd.Kinect,6/6/2018,0.82,0.0,1.34,1.3,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.08,0.12
5906490b-1a5e-40ed-b2ad-bfa4c1bc4c9b.Kinect,8/15/2018,0.89,0.01,0.96,0.99,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.0
fe9721d5-9011-45c2-88e6-47939c575f9b.Kinect,7/20/2018,0.25,0.0,1.01,0.04,0.2,0.46,1.49,1.49,0.01,0.0,0.0,0.0,0.0,0.01,0.0
bc422acc-7467-4c2a-8f8a-50b36718bdb9.Kinect,8/13/2018,0.39,0.0,0.93,0.89,0.0,1.0,0.6,1.5,0.0,0.0,0.01,0.0,0.0,0.02,0.0
62653686-9519-4386-a3e2-3c93cce32e71.Kinect,9/11/2018,0.45,1.5,1.22,0.84,0.0,0.01,1.32,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
a494581d-f83e-4c0c-aa6b-358b2a03965c.Kinect,9/6/2018,0.06,0.0,1.0,0.02,0.01,0.0,0.02,0.0,0.01,0.0,0.02,1.36,1.5,0.21,1.31
5ea67822-0962-4dee-a45a-4b9790a7c537.Kinect,7/26/2018,0.06,1.5,1.49,1.3,0.85,1.31,0.01,1.5,0.0,0.0,0.98,0.0,0.01,0.01,0.0
09791648-0a98-4bd9-86c3-85293f0dba0d.Kinect,7/20/2018,0.1,0.0,1.01,0.56,1.06,1.17,0.0,0.01,0.01,0.0,0.0,1.22,1.16,1.08,1.06
3630be92-1a38-476a-b9f6-9465c76e5f05.Kinect,7/20/2018,0.07,0.0,0.69,1.15,1.43,1.5,1.26,1.05,0.02,0.0,1.04,0.01,0.0,0.0,0.01
8b8c6e59-313b-4cc3-98ba-ce1bfbd7f527.Kinect,9/6/2018,0.42,0.01,1.08,0.15,0.0,0.44,0.0,0.0,0.02,0.0,0.0,0.03,1.5,0.04,0.36
0bee754a-6eaa-499f-a9e8-ccca6aaab0c2.Kinect,7/24/2018,0.29,1.01,1.44,1.33,0.01,0.36,0.16,0.0,0.0,0.01,0.0,0.57,1.5,0.0,0.22
1a0f74ae-e507-43fc-8920-467aee7daf3b.Kinect,7/18/2018,0.59,0.0,0.01,0.0,1.12,1.08,0.01,0.01,0.0,0.0,0.01,1.05,1.49,0.0,0.0
95900808-cf5f-4fe5-abc2-c5db44f42fca.Kinect,6/20/2018,0.34,0.19,1.29,1.5,1.49,1.49,1.01,0.35,0.01,0.0,0.26,0.0,0.0,0.01,0.0
3f837a33-54a5-4e7c-92fb-ec32ff43cfbe.Kinect,8/27/2018,0.77,0.26,1.5,1.49,0.0,0.01,0.0,0.0,0.01,0.01,0.24,0.03,0.0,0.0,0.0
040a55ab-1520-4223-b410-6c43a0b4098e.Kinect,8/29/2018,0.7,0.01,1.29,1.5,0.17,0.05,0.0,0.0,0.0,0.0,0.71,0.0,0.01,0.0,0.02
81915340-00d3-4af8-9cb2-814694a68276.Kinect,9/26/2018,0.51,1.35,0.1,0.31,0.01,0.38,0.27,1.16,0.0,0.01,0.02,0.0,0.0,0.01,0.03
32223c45-6c9e-450e-b6a0-de7e087e9ade.Kinect,10/31/2018,0.41,0.02,1.08,0.12,0.0,0.43,0.0,0.0,0.0,0.02,0.0,0.03,1.5,0.02,0.35
35efbfa4-365b-4642-8b43-f441931f2243.Kinect,5/30/2018,0.78,0.01,0.0,1.24,0.2,0.4,0.0,0.25,0.0,0.01,0.01,0.06,0.0,0.0,0.0
cb03ef26-5e45-46db-99fc-817af246e819.Kinect,10/16/2018,0.85,0.0,1.0,1.06,0.02,0.37,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01
c0c5fee0-1803-4056-a7fe-eea5c2ffdb2f.Kinect,5/10/2018,0.73,0.0,1.07,1.14,0.01,0.01,0.12,0.0,0.0,0.02,0.6,0.0,0.0,0.01,0.0
ecfd72da-fffd-487e-981b-ef258025d084.Kinect,9/11/2018,0.61,0.0,1.26,1.07,0.33,0.02,0.0,0.01,0.71,0.37,0.0,0.0,0.0,0.0,0.0
0a26a0a1-1ca1-48dd-8d7e-f8b9f678b6e9.Kinect,7/20/2018,0.59,0.14,1.49,1.5,0.0,0.01,1.01,0.22,0.01,0.0,0.01,0.01,0.02,0.0,0.01
287beefd-ffb8-484e-848d-9fb4e54f4c10.Kinect,8/29/2018,0.75,0.0,0.54,0.16,0.14,0.52,0.02,0.55,0.01,0.01,0.0,0.16,0.01,0.0,0.01
c17e6fae-df49-4fb4-b0d4-8ded5b4199df.Kinect,7/20/2018,0.74,0.02,0.08,0.13,1.5,1.49,0.0,0.27,0.0,0.01,0.18,0.0,0.0,0.0,0.0
664bbc5c-5ced-4e8d-b14b-6db2124509c2.Kinect,7/27/2018,0.79,0.0,1.0,0.0,0.03,0.47,0.0,0.01,0.02,0.0,0.01,0.38,0.0,0.0,0.0
7315874f-1fee-42b5-9593-049a9f59b73e.Kinect,7/17/2018,0.38,0.0,0.3,0.16,0.0,1.05,1.04,0.0,1.09,0.0,0.28,0.0,0.0,0.0,0.0
04473818-402d-4a11-81a1-a0383233009f.Kinect,7/20/2018,0.72,0.0,1.24,1.15,0.0,0.14,0.17,0.0,0.02,0.0,0.42,0.0,0.0,0.01,0.0
d9f813a9-ac30-4482-9907-658dcd1410fd.Kinect,8/22/2018,0.6,0.01,1.32,1.44,0.01,0.02,0.0,0.09,0.0,0.0,0.4,1.15,0.0,0.0,0.01
e6198994-a839-443a-9f37-391c8e83beeb.Kinect,8/15/2018,0.41,0.0,1.09,0.12,0.0,0.41,0.0,0.0,0.0,0.01,0.01,0.02,1.5,0.01,0.33
6c8be761-3309-43d2-ad46-110095803d6a.Kinect,10/22/2018,0.75,0.01,1.45,1.49,0.11,0.0,0.0,0.0,0.0,0.01,0.43,0.12,0.01,0.01,0.0
858397bb-2e21-499f-9c72-97868cbf3f69.Kinect,5/10/2018,0.81,0.01,1.23,1.14,0.01,0.0,0.07,0.01,0.0,0.02,0.24,0.01,0.0,0.02,0.0
8ec8709a-51d7-44b1-924b-ab0f59d8ae9b.Kinect,8/26/2018,0.39,0.0,1.08,0.11,0.0,0.41,0.01,0.02,0.02,0.03,0.0,0.02,1.5,0.01,0.35
28d57d63-7a66-4d8c-a46d-bb9a0bc2778d.Kinect,7/20/2018,0.93,0.0,0.38,0.88,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
823c6f29-e7e8-4d27-9895-7101e3e45766.Kinect,7/24/2018,0.76,0.0,0.26,0.03,0.0,0.0,0.5,0.0,0.22,0.34,0.0,0.01,0.0,0.0,0.01
8e29b0da-020c-44f6-8a72-25b01eda59d3.Kinect,5/10/2018,0.28,0.61,1.13,1.26,0.0,0.02,0.99,0.59,0.0,0.0,1.11,0.0,0.0,0.0,0.01
dc43fb75-ac04-4409-9034-99587ec927b9.Kinect,10/18/2018,0.73,0.34,1.48,1.38,0.17,0.43,0.0,0.23,0.03,0.0,0.02,0.0,0.0,0.0,0.0
ec4c98e5-6015-4653-96c3-c06db2cc7a10.Kinect,8/14/2018,0.08,0.0,0.73,0.0,0.03,0.18,0.02,0.0,0.01,0.0,0.0,0.08,1.48,1.23,1.31
6e1bc376-047f-424b-b0d1-d871039b9697.Kinect,7/20/2018,0.8,0.48,1.26,1.39,0.17,0.17,0.01,0.0,0.0,0.0,0.1,0.0,0.02,0.0,0.0
fe55ef29-7977-4ca4-b4f4-50ffbd0a708f.Kinect,8/17/2018,0.4,0.01,1.09,0.12,0.0,0.42,0.01,0.0,0.0,0.0,0.0,0.0,1.5,0.01,0.34
9a0584a1-2ede-472d-a969-928b06f3138b.Kinect,7/18/2018,0.5,0.0,1.33,1.33,0.96,1.5,0.02,0.0,0.01,0.0,0.0,0.03,1.01,0.01,0.08
7063eae8-6e1a-49eb-9cc2-afe142cbc3e6.Kinect,9/26/2018,0.15,0.25,1.5,1.5,1.49,0.67,1.5,0.82,0.04,0.0,0.4,0.0,0.02,0.0,0.0
a8cdaf27-9a3c-40ce-8e02-1c6292d10d2b.Kinect,6/20/2018,0.74,0.0,1.12,0.96,1.06,0.41,0.0,0.0,0.01,0.0,0.22,0.01,0.0,0.0,0.0
1801e02b-165d-4448-81c3-4060abf63fde.Kinect,7/20/2018,0.62,1.37,1.15,1.29,0.72,1.04,0.01,0.02,0.03,0.0,0.0,0.0,0.0,0.01,0.01
1e54976a-7da9-45f1-9c3e-218db02bb2f9.Kinect,10/3/2018,0.96,0.01,0.05,0.0,0.01,0.22,0.01,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0
40a223a2-e825-48f6-8fb1-e1787b52581c.Kinect,7/12/2018,0.27,1.09,1.5,1.5,0.04,1.2,0.0,0.0,0.0,1.0,0.0,0.02,0.5,0.2,0.37
323503ee-9237-43d3-be59-a9c8c7be79df.Kinect,6/19/2018,0.91,0.02,0.43,0.68,0.01,0.06,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0
3eb63af4-35c5-492b-be10-6751431b4455.Kinect,10/19/2018,0.63,0.0,1.39,1.34,0.0,0.01,0.02,0.0,0.0,0.01,0.33,1.18,0.0,0.02,0.0
33c9902a-9fd7-4f69-89eb-33aaf9246737.Kinect,8/24/2018,0.46,0.0,0.38,0.01,0.01,0.52,0.01,0.0,0.03,0.02,0.0,0.54,1.5,0.09,0.33
1d571dee-c673-4cb1-be88-d1b122987d6b.Kinect,6/1/2018,0.66,0.0,1.1,0.56,1.09,0.0,0.0,0.0,0.0,0.57,0.01,0.01,0.0,0.0,0.0
544a8574-c1ff-42af-adf1-102ff0ba58d3.Kinect,8/25/2018,0.43,0.0,1.07,0.11,0.0,0.33,0.01,0.0,0.0,0.02,0.0,0.03,1.5,0.0,0.31
9b5d47fc-5996-4a93-856b-05455896083a.Kinect,8/15/2018,0.15,0.0,1.01,0.0,0.02,0.0,0.02,0.02,0.02,0.01,0.0,1.2,1.5,0.0,1.16
f3747547-ba30-4cdc-a496-64cdef8056e1.Kinect,8/11/2018,0.7,0.0,0.55,1.08,0.39,1.26,0.0,0.0,0.02,0.0,0.0,0.01,0.3,0.0,0.0
c464db96-f483-41f3-95ec-29514084d8ca.Kinect,5/10/2018,0.43,0.0,0.75,0.41,0.26,1.08,0.12,1.5,0.51,0.07,0.21,0.0,0.01,0.02,0.0
96f71a6b-3cfa-4e2e-bef2-02a6b7fbb3d4.Kinect,9/26/2018,0.26,0.0,1.17,1.15,1.03,1.5,0.63,0.52,0.0,0.73,1.06,0.01,0.0,0.0,0.01
9f3e8516-2401-4a76-ba22-fa6d71707758.Kinect,8/15/2018,0.01,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,1.5,1.4,1.47
1e54976a-7da9-45f1-9c3e-218db02bb2f9.Kinect,10/3/2018,0.97,0.01,0.06,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.01
9a0584a1-2ede-472d-a969-928b06f3138b.Kinect,7/18/2018,0.48,0.01,1.33,1.31,0.96,1.5,0.0,0.01,0.01,0.0,0.0,0.01,1.01,0.0,0.08
9d7bc098-9776-40df-85c7-04e9c9bb268c.Kinect,9/26/2018,0.93,0.0,0.01,0.28,0.0,0.15,0.0,0.0,0.01,0.02,0.16,0.01,0.01,0.02,0.01
addf6869-c72e-4949-a246-ac460836581b.Kinect,9/25/2018,0.74,0.06,1.5,1.5,0.34,0.57,0.01,0.22,0.0,0.0,0.0,0.0,0.02,0.01,0.0
