AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore,ID
0.85,0.7,0.86,0.35,0.78,0.16,0.81,0.19,0.91,0.93,0.21,0.96,0.1,0.42,0.17,0.19,0.68,0.22,0.43,0.47,0.19,0.95,0.95,0.6,0.31,0.44,0.9,0.21,0.63,0.37,0.38,0.96,0.79,0.66,0.74,0.54,0.65,0.58,0.31,0.15,0.15,0.4,1e423742-bbff-4b24-8890-631dcf046125.Kinect
0.54,0.38,0.41,0.35,0.19,0.45,0.87,0.47,0.52,0.77,0.79,0.86,0.66,0.83,0.45,0.45,0.39,0.8,0.83,0.48,0.25,0.35,0.25,0.29,0.51,0.32,0.94,0.24,0.64,0.29,0.55,0.44,0.67,0.66,0.66,0.68,0.83,0.59,0.31,0.6,0.54,0.16,e268c732-f7a4-4aab-8774-e8ee0e7604b5.Kinect
0.86,0.83,0.65,0.42,0.54,0.16,0.77,0.19,0.59,0.28,0.75,0.64,0.13,0.57,0.16,0.19,0.84,0.73,0.57,0.47,0.16,0.35,0.25,0.28,0.38,0.32,0.55,0.66,0.46,0.47,0.39,0.89,0.67,0.82,0.64,0.55,0.74,0.58,1.0,0.57,0.47,0.24,77912f60-7b04-475a-ba68-916cf55a1b06.Kinect
0.75,0.44,0.11,0.87,0.19,0.75,0.15,0.81,0.63,0.62,0.66,0.65,0.63,0.63,0.77,0.81,0.44,0.67,0.64,0.5,0.78,0.5,0.7,0.52,0.53,0.32,0.6,0.9,0.75,0.37,0.42,0.45,0.67,0.79,0.85,0.85,0.95,0.87,0.85,0.43,0.5,0.71,ed549d29-480e-4649-9dd6-c39510ea1bd8.Kinect
0.72,0.29,0.09,0.9,0.28,0.44,0.19,0.48,0.52,0.88,0.43,0.65,0.29,0.33,0.45,0.48,0.28,0.42,0.34,0.47,0.86,0.6,0.36,0.39,0.79,0.56,0.9,0.63,0.87,0.33,0.66,0.44,0.77,0.76,0.65,0.56,0.77,0.88,0.31,0.86,0.62,0.33,e1256b3a-38e3-41e1-8cd3-1a8ff8730dc3.Kinect
0.81,0.69,0.35,0.41,0.27,0.32,0.15,0.32,0.52,0.68,0.32,0.64,0.18,0.27,0.32,0.29,0.68,0.34,0.25,0.54,0.26,0.39,0.33,0.44,0.44,0.49,0.73,0.36,0.47,0.59,0.38,0.51,0.68,0.83,0.64,0.54,0.65,0.58,0.48,0.24,0.27,0.01,dd821bf9-5e09-4713-9809-c53f9d0a134e.Kinect
0.37,0.67,0.93,0.96,0.84,0.62,0.96,0.29,0.91,0.28,0.21,0.63,0.44,0.18,0.63,0.28,0.64,0.21,0.18,0.93,0.99,0.5,0.53,0.3,0.57,0.66,0.82,0.53,0.92,0.41,1.0,0.95,0.98,0.71,0.98,0.93,0.72,0.64,0.58,0.37,0.46,0.96,b05fcbf5-2cbe-49b9-a152-820ae88549e2.Kinect
0.48,0.28,0.97,0.35,0.96,0.84,1.0,0.89,0.99,0.37,0.35,0.92,0.41,0.24,0.84,0.88,0.28,0.35,0.24,0.47,0.59,0.92,0.93,0.96,0.59,0.49,0.63,0.38,0.47,0.28,0.38,0.63,0.94,0.66,0.65,0.53,0.65,0.59,0.31,0.36,0.28,0.91,81e21784-2a9a-4934-80bd-8a7a01a246c1.Kinect
0.51,0.96,0.85,0.47,0.65,0.28,0.83,0.2,0.61,0.16,0.22,0.63,0.68,0.37,0.27,0.19,0.96,0.22,0.37,0.94,0.28,0.79,0.74,0.71,0.38,0.5,0.75,0.64,0.72,0.51,0.61,0.45,0.69,0.74,0.79,0.67,0.66,0.59,0.74,0.77,0.83,0.4,64948218-6c56-409c-afcb-39c02b21b6ed.Kinect
0.47,0.39,0.1,0.85,0.76,0.16,0.43,0.31,0.52,0.74,0.57,0.66,0.38,0.51,0.16,0.31,0.4,0.57,0.52,0.48,0.16,0.34,0.33,0.9,0.67,0.59,0.55,0.42,0.66,0.94,0.38,0.62,0.75,0.72,0.66,0.55,0.66,0.65,0.96,0.45,0.36,0.25,49b2db70-e54c-447d-90a4-78192a15bfe7.Kinect
0.64,0.81,0.55,0.79,0.95,0.84,0.54,0.83,0.75,0.6,0.22,0.63,0.1,0.18,0.82,0.82,0.84,0.23,0.18,0.49,0.92,0.51,0.32,0.33,0.3,0.33,0.54,0.25,0.85,0.28,0.39,0.67,0.72,0.68,0.64,0.55,0.65,0.58,0.31,0.92,0.92,0.71,a7b7c17c-fbc6-4c20-9b08-bd12dc60f482.Kinect
0.77,0.28,0.18,0.54,0.54,0.23,0.18,0.22,0.7,0.19,0.3,0.64,0.39,0.18,0.23,0.23,0.29,0.31,0.18,0.47,0.45,0.68,0.51,0.84,0.31,0.34,0.55,0.13,0.46,0.28,0.8,0.45,0.73,0.66,0.65,0.75,0.65,0.58,0.31,0.15,0.15,0.07,823c6f29-e7e8-4d27-9895-7101e3e45766.Kinect
0.78,0.54,0.24,0.6,0.76,0.29,0.73,0.22,0.52,0.37,0.36,0.63,0.23,0.32,0.29,0.22,0.56,0.36,0.34,0.48,0.44,0.45,0.51,0.27,0.29,0.32,0.69,0.28,0.46,0.31,0.55,0.85,0.69,0.66,0.64,0.55,0.66,0.58,0.78,0.23,0.27,0.1,e81a6abe-005f-43ce-a51d-54c384192ff8.Kinect
0.67,0.52,0.67,0.97,0.37,0.41,0.17,0.61,0.52,0.39,0.43,0.64,0.83,0.38,0.43,0.6,0.55,0.45,0.38,0.87,0.64,0.45,0.36,0.62,0.63,0.52,0.54,0.75,0.86,0.48,0.62,0.88,0.67,0.66,0.65,0.54,0.91,0.91,0.89,0.54,0.37,0.5,1e830e66-cc63-4e51-a448-f10accde727c.Kinect
0.86,0.28,0.42,0.36,0.29,0.74,0.42,0.71,0.53,0.51,0.54,0.64,0.6,0.56,0.74,0.7,0.29,0.53,0.54,0.67,0.37,0.35,0.29,0.29,0.44,0.47,0.52,0.88,0.93,0.9,0.51,0.44,0.68,0.81,0.77,0.72,0.66,0.87,0.67,0.6,0.15,0.44,f3a516a2-2f62-4e5d-bc5b-c8f7bae7ab1f.Kinect
0.62,0.71,0.43,0.35,0.43,0.24,0.55,0.5,0.64,0.84,0.83,0.81,0.98,0.82,0.26,0.5,0.71,0.81,0.82,0.83,0.16,0.75,0.63,0.33,0.78,0.85,0.85,0.46,0.63,0.56,0.49,0.89,0.68,0.76,0.64,0.83,0.72,0.69,0.89,0.25,0.26,0.44,a63ddb3b-7872-48da-8424-b300598801cf.Kinect
0.43,0.69,0.41,0.81,0.82,0.31,0.26,0.21,0.53,0.79,0.6,0.65,0.47,0.56,0.31,0.21,0.69,0.58,0.56,0.47,0.16,0.34,0.27,0.8,0.76,0.71,0.66,0.69,0.78,0.46,0.65,0.44,0.77,0.66,0.64,0.72,0.75,0.7,0.79,0.28,0.29,0.18,f77f6e7a-6b2b-4b31-a44d-409cc73afb32.Kinect
0.67,0.53,0.34,0.97,0.19,0.67,0.15,0.77,0.52,0.46,0.9,0.65,0.6,0.9,0.67,0.77,0.57,0.9,0.9,0.66,0.22,0.43,0.42,0.8,0.9,0.85,0.64,0.9,0.85,0.86,0.5,0.62,0.68,0.66,0.64,0.79,0.81,0.87,0.78,0.47,0.52,0.66,a21d9bb7-d677-4a8d-ba88-e65041d5d145.Kinect
0.4,0.28,0.16,0.35,0.33,0.94,0.67,0.91,0.53,0.56,0.97,0.63,0.88,0.98,0.93,0.92,0.28,0.94,0.98,0.62,0.57,0.34,0.38,0.35,0.88,0.98,0.55,0.16,0.46,0.9,0.38,0.44,0.69,0.67,0.9,0.96,0.8,0.58,0.85,0.69,0.71,0.89,a5dc7490-5666-48bc-adc5-077b2014fbea.Kinect
0.59,0.28,0.17,0.86,0.62,0.65,0.81,0.66,0.52,0.5,0.47,0.64,0.71,0.51,0.68,0.64,0.29,0.48,0.53,0.47,0.9,0.66,0.56,0.54,0.69,0.75,0.53,0.8,0.78,0.91,0.87,0.44,0.84,0.66,0.65,0.55,0.66,0.97,0.31,0.3,0.45,0.69,fec37f76-7028-452e-bb13-de01830d7f33.Kinect
0.41,0.29,0.17,0.35,0.34,0.96,0.68,0.97,0.51,0.36,0.97,0.64,0.88,1.0,0.97,0.96,0.29,0.97,1.0,0.59,0.53,0.34,0.44,0.44,0.9,0.93,0.55,0.61,0.47,0.83,0.38,0.66,0.67,0.86,0.72,0.85,0.65,0.59,0.91,0.6,0.67,0.83,0fe68c3f-6eb3-46cd-a29e-458e93421b8b.Kinect
0.57,0.93,0.98,0.6,0.88,0.63,0.94,0.58,0.51,0.41,0.68,0.65,0.55,0.81,0.64,0.58,0.95,0.69,0.8,0.48,0.82,0.95,0.97,0.71,0.99,0.64,0.78,0.57,0.96,0.98,0.48,0.92,0.99,0.67,0.64,0.53,0.66,1.0,0.78,0.3,0.33,0.97,91b57380-ebd4-43f9-8087-9ab3cef8816f.Kinect
0.39,0.28,0.14,0.35,0.3,0.91,0.68,0.89,0.53,0.42,0.94,0.63,0.89,0.94,0.89,0.89,0.28,0.93,0.96,0.58,0.52,0.34,0.45,0.37,0.9,0.94,0.55,0.61,0.46,0.84,0.38,0.68,0.67,0.86,0.71,0.83,0.65,0.59,0.9,0.66,0.7,0.84,32223c45-6c9e-450e-b6a0-de7e087e9ade.Kinect
0.63,0.38,0.11,0.35,0.48,0.26,0.89,0.24,0.91,0.2,0.39,0.63,0.23,0.37,0.28,0.25,0.38,0.39,0.38,0.99,0.39,0.77,0.75,0.49,0.29,0.32,0.89,0.18,0.48,0.39,0.38,0.93,0.67,0.84,0.82,0.74,0.89,0.86,0.39,0.78,0.78,0.36,04a0e75f-9a1d-454b-a56f-be87f891d6e6.Kinect
0.7,0.84,0.61,0.57,0.73,0.87,0.15,0.9,0.52,0.16,0.7,0.64,0.61,0.75,0.87,0.88,0.83,0.69,0.77,0.47,0.77,0.68,0.53,0.74,0.42,0.65,0.55,0.6,0.46,0.55,0.38,0.48,0.67,0.66,0.64,0.54,0.65,0.58,0.6,0.35,0.4,0.67,d0ecad4d-1fda-4b67-899e-18d94b4d0e64.Kinect
0.86,0.69,0.27,0.35,0.19,0.54,0.49,0.54,0.53,0.16,0.79,0.65,0.26,0.75,0.53,0.55,0.7,0.78,0.73,0.48,0.42,0.37,0.26,0.26,0.52,0.32,0.56,0.13,0.91,0.69,0.38,0.62,0.76,0.66,0.8,0.53,0.65,0.58,0.85,0.15,0.15,0.25,8f44b802-ed3c-46b7-8e19-6c116efec164.Kinect
0.49,0.83,0.98,0.97,0.78,0.69,0.51,0.64,0.94,0.44,0.71,0.75,0.57,0.7,0.7,0.65,0.81,0.73,0.68,0.97,0.26,0.99,0.99,0.99,0.66,0.66,0.92,0.73,0.53,0.47,0.93,0.73,0.68,0.67,0.94,0.61,0.92,0.6,0.64,0.57,0.59,0.93,7eafee95-dc2a-47e4-b7dd-357d999d3dd4.Kinect
0.76,0.83,0.57,0.69,0.67,0.87,0.15,0.84,0.53,0.3,0.59,0.63,0.44,0.58,0.9,0.84,0.84,0.59,0.58,0.47,0.71,0.47,0.36,0.28,0.31,0.31,0.54,0.29,0.72,0.47,0.39,0.44,0.68,0.67,0.64,0.57,0.65,0.58,0.36,0.15,0.16,0.55,fa78eee6-469e-40b9-9030-afa3c148e28a.Kinect
0.59,0.76,0.78,0.35,0.84,0.16,0.61,0.19,0.88,0.16,0.39,0.64,0.1,0.41,0.17,0.19,0.75,0.38,0.41,0.64,0.64,0.85,0.73,0.91,0.54,0.47,0.55,0.71,0.46,0.85,0.55,0.85,0.67,0.67,0.98,0.65,0.65,0.58,1.0,0.2,0.15,0.61,0b4ae995-29cd-42f1-91aa-37bb5d5a5d28.Kinect
0.65,0.28,0.19,0.35,0.2,0.23,0.14,0.19,0.59,0.98,0.5,0.64,0.38,0.41,0.25,0.19,0.28,0.49,0.41,0.47,0.34,0.34,0.27,0.29,0.43,0.52,0.98,0.69,0.91,0.29,0.92,0.45,0.77,0.82,0.93,0.64,0.96,0.9,0.31,0.15,0.21,0.41,c81eba0c-a374-4707-a839-b3d38e2029e1.Kinect
0.81,0.63,0.62,0.48,0.23,0.16,0.15,0.2,0.69,0.91,0.8,0.87,0.51,0.77,0.16,0.19,0.65,0.79,0.78,0.48,0.47,0.65,0.33,0.64,0.61,0.69,0.7,0.93,0.67,0.97,0.9,0.52,0.74,0.82,0.66,0.97,0.96,0.89,0.46,0.36,0.4,0.54,353dd4e6-3dcc-4d37-a378-b9569225c3c5.Kinect
0.41,0.54,0.74,0.55,0.79,0.22,0.73,0.19,0.89,0.36,0.39,0.8,0.28,0.49,0.23,0.19,0.56,0.4,0.47,0.95,0.16,0.68,0.65,0.79,0.47,0.42,0.77,0.45,0.47,0.28,0.94,0.51,0.67,0.66,0.64,0.56,0.66,0.59,0.49,0.56,0.62,0.35,a3f1585f-f89a-4a64-aba9-1507ace544b3.Kinect
0.73,0.73,0.69,0.67,0.56,0.4,0.8,0.2,0.52,0.47,0.52,0.63,0.26,0.43,0.39,0.19,0.74,0.5,0.45,0.89,0.75,0.76,0.3,0.31,0.3,0.53,0.56,0.5,0.6,0.29,0.38,0.87,0.68,0.97,0.82,0.54,0.65,0.58,1.0,0.32,0.54,0.43,e6d47899-5b37-4d27-a292-33adae731fcc.Kinect
0.57,0.91,0.94,0.36,0.19,0.16,0.44,0.25,0.53,0.29,0.73,0.62,0.22,0.66,0.16,0.23,0.88,0.73,0.65,0.5,0.16,0.75,0.71,0.27,0.55,0.53,0.57,0.23,0.46,0.52,0.38,0.45,0.67,0.66,0.64,0.55,0.65,0.58,0.62,0.87,0.88,0.14,c02589dd-8f57-4d7b-8d12-f9783b1fea0c.Kinect
0.48,0.68,0.46,0.48,0.23,0.17,0.15,0.67,0.62,0.46,0.21,0.94,0.38,0.2,0.16,0.68,0.65,0.21,0.18,0.95,0.71,0.82,0.69,0.28,0.36,0.4,0.72,0.23,0.46,0.28,0.89,0.71,0.67,0.88,0.94,0.96,0.91,0.77,0.97,0.21,0.22,0.67,6ea6bff2-87f6-459e-bdd3-91a7df6852c2.Kinect
0.56,0.9,0.92,0.35,0.2,0.17,0.42,0.22,0.52,0.29,0.72,0.62,0.25,0.66,0.16,0.24,0.9,0.73,0.67,0.5,0.16,0.72,0.69,0.3,0.56,0.53,0.55,0.23,0.46,0.51,0.38,0.44,0.67,0.66,0.64,0.58,0.65,0.59,0.63,0.87,0.86,0.14,c02589dd-8f57-4d7b-8d12-f9783b1fea0c.Kinect
0.63,0.66,0.18,0.86,0.69,0.17,0.14,0.2,0.53,0.76,0.78,0.64,0.32,0.68,0.17,0.19,0.65,0.77,0.67,0.47,0.18,0.43,0.35,0.88,0.6,0.49,0.64,0.51,0.66,0.97,0.38,0.44,0.67,0.66,0.64,0.84,0.65,0.58,0.77,0.51,0.55,0.18,ae402685-f059-41f5-8292-2bb51056e2e4.Kinect
0.06,0.83,0.85,0.47,0.97,0.88,0.93,0.56,0.72,0.45,0.57,0.9,0.73,0.57,0.86,0.57,0.83,0.57,0.59,0.94,0.74,0.92,0.96,0.93,0.45,0.33,0.8,0.87,0.5,0.69,0.67,0.97,0.67,0.97,0.81,0.56,0.86,0.63,0.77,0.85,0.86,0.93,3f5a14e9-b90f-4582-978f-62e9299dcb70.Kinect
0.08,0.67,0.44,0.71,0.86,1.0,0.78,0.99,0.52,0.16,0.79,0.62,0.78,0.87,1.0,0.97,0.7,0.79,0.87,0.48,0.17,0.34,0.5,0.3,0.83,0.88,0.54,0.6,0.71,0.89,0.38,0.7,0.67,0.73,0.64,0.61,0.65,0.6,0.68,0.3,0.23,0.8,4a2752c9-abbb-40c8-b633-f313c0b42da1.Kinect
0.73,0.53,0.75,0.43,0.59,0.2,0.48,0.21,0.52,0.33,0.53,0.63,0.8,0.45,0.16,0.21,0.51,0.57,0.46,0.79,0.16,0.52,0.68,0.91,0.43,0.34,0.9,0.57,0.46,0.3,0.88,0.53,0.67,0.83,0.97,0.95,0.65,0.58,0.9,0.26,0.26,0.54,0bf90836-e4d6-4669-bd92-8a670045b036.Kinect
0.3,0.99,0.74,0.61,0.86,0.5,0.97,0.62,0.56,0.21,0.21,0.63,0.99,0.34,0.51,0.62,0.99,0.21,0.32,0.93,0.59,0.66,0.25,0.57,0.29,0.31,0.55,0.78,0.82,0.8,0.94,0.93,0.89,0.66,0.65,0.56,0.66,0.59,0.31,0.63,0.82,0.85,9a94aa96-1122-4a1d-ba01-07b404a809c5.Kinect
0.39,0.85,0.69,1.0,0.45,0.24,0.75,0.39,0.98,0.68,0.31,0.94,0.29,0.42,0.25,0.37,0.86,0.3,0.44,0.7,0.61,0.35,0.25,0.43,0.62,0.69,0.95,0.41,0.89,0.45,1.0,0.45,0.67,0.66,0.64,0.8,0.93,0.66,0.32,0.48,0.56,0.57,9a37f4b6-9098-4738-95b3-572d558f5d34.Kinect
0.29,0.84,0.8,0.76,0.65,0.34,0.76,0.38,0.85,0.34,0.4,0.89,0.52,0.62,0.35,0.41,0.84,0.4,0.64,0.83,0.49,0.76,0.85,0.78,0.42,0.58,0.52,0.23,0.86,0.29,0.75,0.8,0.69,0.66,0.64,0.7,0.73,0.58,1.0,0.92,0.94,0.6,df86eac0-2921-47c8-8687-ef5177a11a1a.Kinect
0.66,0.28,0.24,0.79,0.71,0.71,0.55,0.72,0.51,0.17,0.21,0.63,0.69,0.18,0.7,0.73,0.28,0.21,0.18,0.47,0.94,0.35,0.26,0.29,0.3,0.39,0.56,0.79,0.47,0.61,0.7,0.45,0.79,0.67,0.64,0.56,0.69,0.58,0.31,1.0,1.0,0.71,1f9db36a-1a31-4f94-b129-a2146a640a1a.Kinect
0.41,0.28,0.11,0.35,0.29,0.91,0.67,0.91,0.51,0.53,0.95,0.63,0.87,0.96,0.91,0.91,0.28,0.95,0.95,0.58,0.42,0.36,0.53,0.35,0.97,0.9,0.54,0.97,0.5,0.65,0.56,0.88,0.67,0.98,0.67,0.55,0.86,0.85,0.99,0.68,0.72,0.94,98dfb26d-430f-410a-884f-eaf732f20526.Kinect
0.82,0.36,0.17,0.83,0.63,0.85,0.3,0.81,0.53,0.17,0.21,0.64,0.1,0.18,0.85,0.84,0.35,0.21,0.18,0.47,0.74,0.34,0.28,0.29,0.42,0.33,0.55,0.09,0.46,0.28,0.38,0.44,0.68,0.66,0.65,0.57,0.65,0.58,0.31,0.39,0.43,0.51,db11a143-f715-4234-b5da-0979c9207447.Kinect
0.56,0.37,0.35,0.35,0.19,0.16,0.34,0.21,0.53,0.8,0.23,0.62,0.35,0.19,0.17,0.2,0.36,0.23,0.18,0.87,0.17,0.7,0.74,0.51,0.29,0.48,0.53,0.18,0.46,0.3,0.9,0.68,0.92,0.68,0.64,0.55,0.65,0.58,0.31,0.22,0.25,0.15,fc83a0fb-d5f0-453e-b02e-1f8e1cb6d89f.Kinect
0.06,0.28,0.35,0.35,0.19,0.56,0.29,0.59,0.51,0.86,0.83,0.71,0.74,0.9,0.55,0.59,0.28,0.82,0.91,0.48,0.37,0.51,0.7,0.69,0.87,0.97,0.56,0.73,0.59,0.85,0.41,0.66,0.67,0.84,0.64,0.71,0.81,0.93,0.31,0.33,0.36,0.43,60ccb803-a949-403b-80d0-80f8aa36c60d.Kinect
0.23,0.76,0.75,0.82,0.65,0.28,0.73,0.36,0.76,0.83,0.68,0.64,0.52,0.73,0.28,0.36,0.75,0.68,0.73,0.88,0.79,0.45,0.65,0.54,0.43,0.48,0.85,0.33,0.46,0.52,0.72,0.44,0.71,0.75,0.85,0.55,0.65,0.58,0.68,0.86,0.89,0.33,b5a2a03e-4cf7-4c66-a919-c389f662daa4.Kinect
0.69,0.56,0.42,0.35,0.28,0.57,0.45,0.29,0.51,0.24,0.26,0.63,0.55,0.49,0.56,0.26,0.57,0.26,0.5,0.66,0.19,0.72,0.71,0.54,0.3,0.33,0.85,0.36,0.46,0.28,0.46,0.44,0.67,0.66,0.66,0.55,0.66,0.58,0.31,0.23,0.25,0.09,a2315ca8-e57d-4d16-8a47-ba8b9f7c21c5.Kinect
0.7,0.28,0.38,0.93,0.76,0.83,0.24,0.79,0.52,0.51,0.49,0.67,0.26,0.34,0.83,0.78,0.28,0.48,0.33,0.52,0.81,0.74,0.74,0.45,0.5,0.45,0.98,0.93,0.49,0.28,0.84,0.93,0.68,0.88,1.0,0.98,0.96,0.94,0.48,0.52,0.65,0.94,173f633b-23cb-476e-b35d-2a2c86a58419.Kinect
0.83,0.28,0.09,0.35,0.26,0.16,0.56,0.19,0.49,0.74,0.84,0.64,0.29,0.78,0.16,0.19,0.29,0.83,0.76,0.75,0.36,0.35,0.25,0.62,0.4,0.32,0.85,0.37,0.93,0.28,0.62,0.44,0.67,0.66,0.66,0.68,0.96,0.83,0.31,0.33,0.15,0.07,2591bf5c-5a58-45d6-8206-1ea82615371e.Kinect
0.59,0.65,0.52,0.36,0.19,0.18,0.22,0.2,0.5,0.99,0.87,0.63,0.59,0.82,0.17,0.19,0.66,0.89,0.81,0.76,0.36,0.69,0.57,0.27,0.48,0.41,1.0,0.09,0.7,0.28,0.62,0.44,0.67,0.66,0.64,0.97,0.65,0.58,0.65,0.16,0.16,0.29,3b3a5ff6-83b6-453b-b90d-dc9fb2530fdd.Kinect
0.62,0.28,0.54,0.68,0.7,0.85,0.36,0.84,0.51,0.16,0.22,0.63,0.67,0.38,0.87,0.84,0.28,0.26,0.35,0.48,0.8,0.57,0.53,0.27,0.29,0.32,0.54,0.42,0.46,0.28,0.38,0.44,0.68,0.66,0.64,0.56,0.67,0.58,0.36,0.87,0.9,0.57,50fe6f74-3335-4650-81af-fe60ef5335ad.Kinect
