AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore,ID
0.94,0.43,0.09,0.35,0.19,0.16,0.14,0.2,0.51,0.31,0.3,0.64,0.17,0.27,0.17,0.2,0.43,0.32,0.25,0.48,0.16,0.34,0.25,0.27,0.32,0.33,0.55,0.27,0.47,0.29,0.39,0.44,0.68,0.67,0.64,0.56,0.65,0.58,0.31,0.2,0.2,0.0,4904022f-ae32-4c92-b002-13e9bdcd1877.Kinect
0.87,0.67,0.64,0.35,0.23,0.47,0.19,0.76,0.52,0.42,0.5,0.64,0.18,0.53,0.49,0.75,0.66,0.5,0.53,0.51,0.39,0.35,0.26,0.34,0.32,0.42,0.55,0.43,0.59,0.52,0.39,0.45,0.7,0.73,0.64,0.55,0.65,0.59,0.74,0.56,0.4,0.15,f079c39f-817f-4c2f-b811-43cea7ed32d2.Kinect
0.48,0.28,0.39,0.88,0.46,0.64,0.47,0.63,0.72,0.74,0.41,0.95,0.6,0.57,0.63,0.62,0.28,0.4,0.59,0.47,0.97,0.34,0.25,0.28,0.32,0.67,0.55,0.55,0.46,0.28,1.0,0.44,0.85,0.66,0.82,0.88,0.75,0.58,0.31,0.99,0.99,0.77,d30bbbb1-fafa-484d-96ef-767160b36fd9.Kinect
0.62,0.38,0.46,0.35,0.19,0.19,0.33,0.26,0.53,0.36,0.43,0.89,0.96,0.39,0.22,0.26,0.38,0.44,0.37,0.87,0.23,0.72,0.69,0.28,0.31,0.32,0.73,0.51,0.46,0.28,0.79,0.44,0.7,0.66,0.83,0.81,0.7,0.59,0.63,0.28,0.29,0.19,bfb90a38-80a4-424d-867e-cfee33601479.Kinect
0.15,0.9,0.96,1.0,0.66,0.21,0.93,0.42,0.54,0.69,0.64,1.0,0.37,0.6,0.22,0.43,0.89,0.66,0.59,0.74,0.97,0.79,0.7,0.98,0.46,0.33,0.75,0.36,0.46,0.29,0.99,0.48,0.75,0.66,0.64,0.54,0.66,0.58,0.51,0.79,0.8,0.79,9c974b9b-f7e2-4cd1-96de-afb9ce6d7b5a.Kinect
0.2,0.59,0.53,0.97,0.99,0.26,0.87,0.19,0.57,0.99,0.41,0.96,0.97,0.44,0.26,0.21,0.58,0.42,0.44,0.65,0.98,0.8,0.72,0.59,0.44,0.61,0.75,0.87,0.77,0.79,0.94,0.59,0.71,0.66,0.89,0.9,0.91,0.58,0.91,0.54,0.55,0.94,ac163a57-9b17-4692-b16b-9a2cd0102186.Kinect
0.46,0.97,1.0,0.5,0.97,0.88,1.0,0.76,0.78,0.16,0.21,0.95,0.4,0.19,0.88,0.77,0.98,0.21,0.18,0.87,0.82,0.79,0.71,0.79,0.32,0.32,0.62,0.2,0.46,0.99,0.91,0.76,0.97,0.78,0.94,0.78,0.82,0.58,0.44,0.96,0.97,0.97,71931603-e0e9-4977-b5e5-63b12a9db985.Kinect
0.41,0.28,0.16,0.35,0.29,0.91,0.68,0.93,0.51,0.54,0.94,0.64,0.88,0.94,0.93,0.93,0.29,0.94,0.95,0.56,0.51,0.34,0.46,0.36,0.92,0.92,0.54,0.7,0.48,0.81,0.39,0.71,0.67,0.89,0.7,0.78,0.68,0.59,0.93,0.67,0.71,0.84,cba9710a-88e1-4384-bcba-880f7b98075f.Kinect
0.33,0.93,0.94,0.79,0.63,0.79,0.42,0.82,0.72,0.89,0.73,0.84,0.68,0.62,0.76,0.82,0.94,0.72,0.64,0.47,0.99,0.34,0.5,0.32,0.31,0.3,0.53,0.88,0.87,0.53,0.94,0.44,0.69,0.66,0.64,0.53,0.7,0.58,0.69,0.81,0.79,0.87,38339a2c-9c1a-445e-9f7b-91ea162819d4.Kinect
0.41,0.28,0.15,0.36,0.34,0.97,0.65,0.95,0.53,0.57,0.95,0.63,0.88,0.97,0.94,0.93,0.28,0.94,0.96,0.63,0.58,0.35,0.38,0.35,0.88,0.97,0.52,0.23,0.46,0.93,0.38,0.44,0.68,0.66,0.88,0.95,0.82,0.58,0.88,0.68,0.72,0.9,58962e3a-4f8e-40bf-bd92-0b26b156507b.Kinect
0.59,0.56,0.9,0.43,0.47,0.8,0.73,0.8,0.53,0.16,0.21,0.65,0.1,0.26,0.81,0.81,0.59,0.22,0.29,0.47,0.99,0.35,0.56,0.28,0.32,0.32,0.55,0.1,0.47,0.28,0.83,0.44,0.67,0.66,0.65,0.54,0.65,0.58,0.66,0.21,0.37,0.68,76bd1013-dc33-4a3c-b989-82d9b9793c68.Kinect
0.86,0.28,0.11,0.64,0.2,0.46,0.14,0.43,0.63,0.19,0.23,0.63,0.1,0.18,0.46,0.43,0.3,0.24,0.18,0.48,0.17,0.34,0.25,0.48,0.58,0.49,0.55,0.58,0.49,0.57,0.43,0.44,0.67,0.66,0.8,0.55,0.65,0.58,0.72,0.15,0.16,0.06,48c2c955-59f2-411a-83e6-c3475de84658.Kinect
0.86,0.34,0.41,0.35,0.36,0.16,0.18,0.19,0.54,0.37,0.46,0.64,0.18,0.57,0.16,0.19,0.33,0.45,0.56,0.5,0.2,0.93,0.9,0.59,0.68,0.75,0.75,0.26,0.47,0.28,0.38,0.64,0.67,0.66,0.66,0.57,0.65,0.58,0.31,0.42,0.45,0.11,44ee313c-cbce-4db7-9d87-6cc796345970.Kinect
0.7,0.92,0.73,0.87,0.21,0.8,0.14,0.82,0.79,0.51,0.21,0.65,0.33,0.18,0.8,0.83,0.91,0.21,0.18,0.47,0.99,0.58,0.38,0.66,0.29,0.3,0.54,0.13,0.55,0.29,0.39,0.47,0.68,0.66,0.65,0.55,0.72,0.58,0.33,0.94,0.93,0.72,de5e67f0-159c-4760-99e3-234713819b45.Kinect
0.77,0.69,0.68,0.35,0.74,0.19,0.45,0.29,0.78,0.24,0.21,0.75,0.62,0.18,0.2,0.26,0.71,0.22,0.18,0.47,0.65,0.91,0.95,0.34,0.3,0.32,0.54,0.35,0.47,0.29,0.45,0.8,0.75,0.66,0.64,0.56,0.65,0.58,0.78,0.15,0.16,0.24,7ab8a01b-2353-4fc2-b081-2a3761194e58.Kinect
0.64,0.29,0.9,0.83,0.63,0.75,0.14,0.79,0.53,0.47,0.22,0.64,0.1,0.19,0.76,0.81,0.28,0.23,0.19,0.48,0.84,0.36,0.74,0.29,0.36,0.33,0.54,0.1,0.97,0.62,0.38,0.44,0.68,0.66,0.64,0.68,0.66,0.77,0.87,0.53,0.79,0.64,6f789a11-8bbc-484e-9db4-7fbfa8c7d035.Kinect
0.74,0.28,0.53,0.49,0.59,0.16,0.17,0.77,0.61,0.17,0.21,0.85,0.73,0.18,0.16,0.75,0.28,0.22,0.18,0.97,0.69,0.81,0.66,0.29,0.38,0.42,0.63,0.39,0.46,0.3,0.44,0.57,0.67,0.89,0.85,0.92,0.71,0.67,0.93,0.15,0.15,0.51,6adb6f6f-6b14-48c2-a0c2-ba9da50a23da.Kinect
0.3,0.98,0.84,0.54,0.92,0.16,0.86,0.2,0.86,0.75,0.5,0.91,0.29,0.55,0.17,0.2,0.99,0.5,0.55,0.47,0.17,0.98,0.97,0.98,0.73,0.73,0.61,0.55,0.61,0.38,0.68,0.98,0.96,0.66,0.65,0.56,0.65,0.58,0.31,0.79,0.8,0.73,a2d94c47-8cd9-45d1-a3a2-106d8b8575df.Kinect
0.65,0.44,0.44,0.63,0.43,0.74,0.38,0.74,0.5,0.92,0.74,0.64,0.34,0.63,0.74,0.75,0.44,0.74,0.62,0.69,0.92,0.69,0.69,0.27,0.66,0.69,0.9,0.77,0.96,0.98,0.69,0.49,0.87,0.84,0.64,0.72,0.86,0.87,0.63,0.7,0.66,0.69,13c2efb4-2202-4253-bd62-a1b1112373bd.Kinect
0.44,0.46,0.53,0.65,0.25,0.16,0.26,0.19,0.8,0.16,0.6,0.89,0.78,0.62,0.18,0.19,0.48,0.6,0.61,0.47,0.9,0.35,0.25,0.59,0.54,0.52,0.63,0.58,0.46,0.56,0.86,0.45,0.68,0.66,0.64,0.86,0.66,0.58,0.31,0.92,0.86,0.34,ac3662ce-ce2f-40a7-a2ed-742f1fb90af6.Kinect
0.09,0.28,0.09,0.81,0.68,0.99,0.89,0.97,0.54,0.82,0.98,0.77,0.94,1.0,1.0,0.98,0.31,0.99,0.99,0.48,0.16,0.34,0.25,0.53,0.83,0.9,1.0,0.84,0.81,0.34,0.8,0.46,0.67,0.99,0.98,1.0,1.0,0.82,0.32,0.86,0.88,1.0,c1f2f0a9-6176-4dd3-8f8b-149085f0da52.Kinect
0.66,0.58,0.44,0.45,0.19,0.43,0.83,0.43,0.75,0.95,0.24,0.99,0.48,0.18,0.43,0.43,0.55,0.24,0.18,0.47,0.31,0.34,0.25,0.3,0.31,0.3,0.96,0.47,0.46,0.77,0.47,0.44,0.68,0.66,0.7,0.57,0.71,0.58,0.31,0.29,0.35,0.13,3694f9f1-7445-45c6-9800-105bc7a02e55.Kinect
0.44,0.28,0.18,0.35,0.33,0.96,0.66,0.96,0.52,0.36,0.97,0.63,0.89,0.98,0.95,0.95,0.28,0.99,0.99,0.56,0.5,0.35,0.46,0.45,0.94,0.92,0.56,0.77,0.46,0.78,0.38,0.75,0.67,0.92,0.64,0.67,0.65,0.7,0.91,0.63,0.65,0.86,0bc27959-5185-4e87-98e4-485474b89a32.Kinect
0.07,0.28,0.34,0.35,0.19,0.53,0.28,0.6,0.52,0.84,0.76,0.68,0.71,0.87,0.53,0.62,0.28,0.76,0.88,0.48,0.39,0.51,0.66,0.64,0.82,0.97,0.56,0.44,0.51,0.94,0.38,0.54,0.67,0.66,0.65,0.91,0.65,0.91,0.31,0.22,0.41,0.46,583b561c-d148-4311-9513-e310973d0b2c.Kinect
0.62,0.99,0.96,0.45,0.91,0.86,0.84,0.9,0.51,0.44,0.21,0.65,0.13,0.19,0.87,0.89,0.99,0.21,0.18,0.47,0.7,0.71,0.69,0.71,0.3,0.32,0.53,0.12,0.71,0.28,0.38,0.9,0.81,0.66,0.64,0.56,0.65,0.59,0.33,0.94,0.94,0.94,784dc3bc-7fd6-440c-95fc-01d8c8827bea.Kinect
0.62,0.71,0.27,0.41,0.43,0.32,0.31,0.3,0.59,0.17,0.43,0.65,0.6,0.49,0.32,0.31,0.72,0.45,0.5,0.97,0.19,0.74,0.72,0.28,0.31,0.33,0.54,0.7,0.46,0.47,1.0,0.56,0.69,0.66,0.64,0.55,0.67,0.6,0.31,0.58,0.5,0.31,677e79ab-32ea-4eed-92bf-c81f64de7681.Kinect
0.34,0.28,0.7,0.51,0.19,0.42,0.35,0.54,0.54,0.87,0.68,0.87,0.1,0.34,0.4,0.52,0.28,0.68,0.34,0.47,0.99,0.71,0.67,0.76,0.84,0.53,0.52,0.14,0.74,0.29,0.99,0.44,0.68,0.66,0.65,0.56,0.66,0.99,0.45,0.35,0.17,0.62,317fb3c4-4353-41b3-b387-70037a3eabd6.Kinect
0.58,0.46,0.53,0.91,0.97,0.89,0.96,0.73,0.53,0.87,0.38,0.63,0.15,0.42,0.88,0.73,0.45,0.39,0.44,0.64,0.85,0.94,0.85,0.52,0.51,0.51,0.76,0.37,0.46,0.61,0.7,0.92,0.96,0.66,0.66,0.55,0.66,0.58,0.32,0.32,0.3,0.89,2867c151-2f63-4342-b8c5-8956c998a8f2.Kinect
0.47,0.28,0.09,0.35,0.39,0.29,0.14,0.26,0.52,0.19,0.21,0.61,0.43,0.18,0.28,0.27,0.28,0.23,0.19,0.47,0.5,0.99,0.95,0.91,0.32,0.32,0.54,0.47,0.46,0.29,0.38,0.48,0.68,0.66,0.64,0.57,0.65,0.58,0.58,0.16,0.15,0.18,db8c4794-beb5-4699-b64e-cb8d7fe98320.Kinect
0.43,0.92,0.95,0.35,0.93,0.84,0.97,0.81,0.93,0.84,0.49,0.99,0.96,0.63,0.84,0.77,0.93,0.5,0.63,0.49,0.72,0.94,0.93,0.98,0.7,0.49,0.76,0.3,0.56,0.28,0.59,0.89,0.67,0.66,0.64,0.95,0.75,0.58,0.31,0.49,0.5,0.97,a8b0919c-898c-4724-85d9-d484968bd59e.Kinect
0.81,0.9,0.2,0.45,0.7,0.16,0.49,0.31,0.63,0.76,0.63,0.92,0.39,0.72,0.16,0.33,0.9,0.66,0.7,0.47,0.16,0.34,0.67,0.85,0.31,0.31,0.54,0.42,0.47,0.3,0.7,0.45,0.68,0.93,0.65,0.66,0.66,0.58,0.53,0.46,0.36,0.12,b8526a83-c231-4993-b4e3-31f6289e09db.Kinect
0.39,0.29,0.14,0.36,0.31,0.93,0.66,0.94,0.51,0.54,0.94,0.63,0.85,0.96,0.94,0.95,0.29,0.93,0.96,0.54,0.45,0.34,0.51,0.37,0.96,0.89,0.54,0.9,0.46,0.72,0.38,0.84,0.67,0.97,0.64,0.54,0.76,0.79,0.95,0.69,0.7,0.91,12bec720-7604-4e43-98ce-9461bb2f4d5e.Kinect
0.58,0.54,0.29,0.83,0.2,0.17,0.23,0.19,0.62,0.42,0.71,0.7,0.46,0.28,0.16,0.19,0.53,0.72,0.3,0.8,0.23,0.7,0.74,0.54,0.43,0.4,0.54,0.29,0.6,0.47,0.83,0.65,0.67,0.66,0.64,0.87,0.65,0.58,0.43,0.39,0.45,0.21,20aa0aa1-5530-4767-ad2c-26cd61b1ed7a.Kinect
0.67,0.34,0.83,0.82,0.52,0.49,0.49,0.49,0.52,0.77,0.63,0.73,0.37,0.58,0.5,0.49,0.33,0.63,0.62,0.71,0.89,0.35,0.25,0.52,0.83,0.7,0.57,0.55,0.8,0.34,0.6,0.46,0.76,0.69,0.64,0.56,0.74,0.79,0.35,0.45,0.42,0.28,e56b23a7-4750-4878-a840-f5ed5dbc3998.Kinect
0.37,0.85,0.61,0.84,0.83,1.0,0.94,1.0,0.57,0.91,0.8,0.76,0.96,0.85,0.98,1.0,0.85,0.83,0.85,0.47,0.58,0.44,0.32,0.33,0.81,0.88,0.98,0.29,0.7,0.57,0.39,0.72,0.67,0.66,0.91,0.99,0.98,0.85,0.37,0.59,0.59,0.98,096ce5b0-6c21-4bbd-96d1-8fb5a26911d1.Kinect
0.25,0.96,0.47,0.98,0.59,0.65,0.54,0.67,0.72,0.5,0.21,0.91,0.6,0.18,0.65,0.67,0.96,0.21,0.18,0.83,0.17,0.69,0.7,0.29,0.32,0.4,0.54,0.86,0.87,0.84,0.84,0.55,0.67,0.71,0.83,0.78,0.65,0.58,0.89,0.78,0.78,0.74,4f11f54a-a351-4701-8f7d-4c0145b20fa1.Kinect
0.39,0.47,0.49,0.43,0.59,0.5,0.29,0.47,0.52,0.28,0.36,0.65,0.93,0.18,0.54,0.48,0.47,0.35,0.18,0.88,0.63,0.49,0.34,0.32,0.65,0.64,0.53,0.83,0.47,0.34,0.46,0.46,0.68,0.66,0.64,0.56,0.68,0.58,0.72,0.19,0.23,0.25,a01e212e-4c16-4980-975c-8e3560fb844c.Kinect
0.01,0.97,0.9,0.55,0.45,0.38,0.35,0.32,0.65,0.98,1.0,0.76,0.49,0.91,0.39,0.32,0.94,0.99,0.93,0.66,0.64,0.73,0.74,0.75,0.83,0.81,0.54,0.61,0.47,0.3,0.59,0.44,0.67,0.66,0.79,0.98,0.82,0.72,0.41,0.87,0.9,0.58,a4667f36-b051-4aa9-b7be-647c974a0ed0.Kinect
0.43,0.39,0.74,0.35,0.19,0.16,0.16,0.21,0.87,0.3,0.22,0.62,0.5,0.54,0.17,0.19,0.38,0.21,0.53,0.47,0.83,0.5,0.57,0.69,0.31,0.33,0.87,0.74,0.46,0.28,0.95,0.44,0.67,0.66,0.64,0.57,0.78,0.83,0.47,0.16,0.33,0.26,a039e045-8e9f-492e-b130-bfe84da438f8.Kinect
0.13,0.91,0.99,0.65,0.64,0.21,0.39,0.19,0.92,0.22,0.86,0.86,0.13,0.86,0.19,0.19,0.91,0.87,0.88,0.7,0.96,0.93,0.93,0.98,0.81,0.82,0.56,0.25,0.46,0.29,0.76,0.92,0.72,0.66,0.83,0.62,0.66,0.59,0.56,0.88,0.9,0.73,9a8905f4-5fc9-446f-88bf-9f389fedc5bb.Kinect
0.49,0.98,0.48,0.89,0.19,0.51,0.37,0.4,0.94,0.97,0.46,0.88,0.92,0.43,0.51,0.41,0.99,0.43,0.42,0.47,0.64,0.5,0.25,0.3,0.63,0.61,0.97,0.55,0.46,0.43,1.0,0.45,0.67,0.66,0.64,0.58,0.71,0.69,0.34,0.26,0.26,0.62,4e72ce8d-67fe-4c9b-be6a-de93bbf35569.Kinect
0.79,0.7,0.1,0.39,0.2,0.34,0.54,0.56,0.53,0.16,0.83,0.63,0.1,0.86,0.36,0.55,0.67,0.83,0.86,0.51,0.21,0.34,0.25,0.27,0.43,0.44,0.55,0.45,0.47,0.91,0.52,0.44,0.67,0.66,0.64,0.55,0.65,0.85,0.76,0.17,0.16,0.11,3badef1a-1dbc-42e1-88fb-6b56e8eff52e.Kinect
0.54,0.61,0.41,0.4,0.5,0.24,0.16,0.52,0.92,0.9,0.36,0.63,0.1,0.54,0.26,0.52,0.61,0.38,0.55,0.51,0.88,0.69,0.55,0.77,0.74,0.8,0.83,0.18,0.96,0.28,0.79,0.46,0.68,0.82,0.66,0.59,0.65,0.69,0.44,0.49,0.44,0.28,dd5501ad-2bfc-466f-bccd-bfd2de8b0811.Kinect
0.42,0.36,0.67,0.77,0.42,0.24,0.5,0.22,0.93,0.25,0.4,0.72,0.41,0.44,0.25,0.22,0.38,0.38,0.47,0.97,0.16,0.58,0.58,0.88,0.46,0.43,0.76,0.27,0.46,0.62,0.99,0.44,0.68,0.66,0.64,0.63,0.66,0.58,0.36,0.33,0.37,0.36,8af99dbe-010e-4a70-a09a-ab562ff33ee8.Kinect
0.75,0.29,0.47,0.88,0.88,0.87,0.74,0.9,0.51,0.45,0.23,0.63,0.65,0.19,0.87,0.89,0.28,0.22,0.18,0.48,0.91,0.49,0.45,0.3,0.31,0.32,0.54,0.26,0.46,0.48,0.38,0.44,0.68,0.66,0.64,0.56,0.65,0.58,0.32,0.97,0.96,0.76,cbc5f351-6684-4a0c-a77e-1aa0372ff779.Kinect
0.7,0.82,0.63,0.8,0.2,0.66,0.29,0.77,0.5,0.85,0.67,0.63,0.11,0.55,0.67,0.78,0.79,0.67,0.55,0.68,0.86,0.75,0.74,0.33,0.56,0.45,0.84,0.65,0.97,0.29,0.64,0.55,0.91,0.71,0.65,0.54,0.81,0.66,0.32,0.19,0.19,0.58,9fc77f34-d8b0-46ec-8e05-8aa2883a9b18.Kinect
0.6,0.48,0.61,0.35,0.81,0.5,0.33,0.58,0.76,0.61,0.32,0.67,0.98,0.18,0.5,0.58,0.52,0.32,0.19,0.76,0.67,0.69,0.25,0.28,0.61,0.7,0.72,0.86,0.51,0.84,0.92,0.45,0.68,0.67,0.64,0.56,0.7,0.58,0.73,0.24,0.26,0.55,e39aeb60-be68-4140-8811-6d58278e66b1.Kinect
0.41,0.34,0.26,0.35,0.39,0.89,0.6,0.95,0.52,0.44,0.92,0.63,0.9,0.92,0.9,0.95,0.34,0.9,0.93,0.48,0.5,0.34,0.46,0.49,0.94,0.91,0.54,0.9,0.47,0.69,0.38,0.84,0.67,0.96,0.65,0.56,0.76,0.75,0.97,0.49,0.61,0.9,a4f787f3-5f3c-46fe-90c4-879534101503.Kinect
0.52,0.54,0.25,0.91,0.21,0.39,0.14,0.69,0.54,0.7,0.77,0.68,0.18,0.78,0.38,0.68,0.55,0.78,0.77,0.77,0.53,0.4,0.48,0.72,0.78,0.79,0.65,0.67,0.66,0.67,0.62,0.45,0.67,0.68,0.88,0.93,0.91,0.8,0.83,0.16,0.45,0.48,3d16b429-ff6a-4d51-94c9-f7ad9b726470.Kinect
0.39,0.43,0.96,0.44,0.71,0.51,0.34,0.71,0.54,0.37,0.21,0.64,0.1,0.22,0.54,0.71,0.42,0.21,0.22,0.61,0.23,0.78,0.85,0.28,0.31,0.32,0.59,0.67,0.47,0.28,0.38,0.93,0.68,0.66,0.65,0.72,0.65,0.58,0.53,0.41,0.39,0.4,721d174c-9350-487f-86f0-0507ac97adc0.Kinect
0.57,0.3,0.25,0.85,0.45,0.51,0.32,0.56,0.52,0.61,0.81,0.63,0.38,0.78,0.51,0.53,0.34,0.81,0.78,0.47,0.16,0.38,0.32,0.71,0.65,0.49,0.54,0.79,0.84,0.28,0.38,0.45,0.77,0.91,0.85,0.84,0.89,0.88,0.84,0.19,0.38,0.4,bf4ae990-aef0-4a0b-b37d-9ad301717ca1.Kinect
0.81,0.58,0.49,0.45,0.23,0.19,0.17,0.23,0.53,0.88,0.76,0.7,0.83,0.66,0.2,0.24,0.59,0.72,0.66,0.84,0.45,0.34,0.25,0.58,0.32,0.39,0.58,0.09,0.47,0.97,0.38,0.44,0.68,0.74,0.75,0.66,0.65,0.87,0.48,0.2,0.19,0.06,c470e390-b6ec-4c81-a394-3f7fa93452d8.Kinect
0.91,0.28,0.09,0.35,0.2,0.17,0.18,0.19,0.52,0.81,0.21,0.63,0.33,0.19,0.16,0.19,0.28,0.21,0.18,0.48,0.16,0.35,0.27,0.47,0.31,0.32,0.55,0.74,0.86,0.78,0.38,0.53,0.92,0.66,0.65,0.56,0.66,0.58,0.31,0.31,0.32,0.04,b54c8c61-b050-4b76-9a1b-e2ad199deeaf.Kinect
0.78,0.34,0.09,0.35,0.42,0.16,0.26,0.19,0.76,0.35,0.21,0.62,0.19,0.18,0.17,0.19,0.33,0.21,0.18,0.47,0.2,0.71,0.75,0.3,0.32,0.32,0.87,0.17,0.46,0.29,0.47,0.44,0.68,0.66,0.65,0.57,0.65,0.58,0.32,0.15,0.15,0.02,1dc650a5-f2d4-4022-b45b-e2956470811b.Kinect
