ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises
c72eaa26-824b-4ea9-9e9c-015788df6603.Kinect,10/26/2018,0.83,0.11,1.48,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.01
a2239738-c309-4f44-99cb-65bb8250cf0d.Kinect,6/8/2018,0.17,0.12,1.17,1.1,1.5,0.0,1.37,1.33,1.02,0.02,0.0,0.11,0.02,0.0,0.0
3a45ad00-088e-4059-b7b1-9b1495a7aa8a.Kinect,8/15/2018,0.38,0.0,1.09,0.13,0.0,0.43,0.0,0.0,0.01,0.0,0.01,0.01,1.5,0.02,0.36
4d7b3354-44b5-4845-b9f4-5ca8c886164d.Kinect,10/24/2018,0.14,0.01,1.42,1.5,0.01,0.02,0.0,0.0,0.0,0.01,0.04,1.5,0.0,1.03,0.1
40347e5a-a66f-4df7-87c2-7e7b915c1cbd.Kinect,10/8/2018,0.97,0.0,0.04,0.0,0.01,0.11,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0
1801e02b-165d-4448-81c3-4060abf63fde.Kinect,7/20/2018,0.63,1.35,1.15,1.28,0.71,1.05,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0
74c9b067-74df-4a16-8e38-3a599fcbbe10.Kinect,7/10/2018,0.77,0.83,1.25,1.23,0.19,0.06,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01
22d7b4ae-6277-468c-bac0-7f04aafbf1d2.Kinect,8/29/2018,0.86,0.0,0.0,0.0,0.4,1.01,0.01,0.0,0.01,0.0,0.15,0.03,0.02,0.01,0.02
568f8b82-eabf-4ded-a22c-52da07848610.Kinect,7/9/2018,0.6,0.01,1.49,1.5,0.0,0.01,0.61,0.0,0.19,0.01,0.0,0.39,0.01,0.0,0.02
6a2ed99d-32a0-490f-8aa4-677bcdb45284.Kinect,7/26/2018,0.75,0.01,1.1,0.11,0.0,0.01,0.55,0.0,0.0,0.07,0.05,0.0,0.0,0.0,0.0
ef211885-6b0c-4118-95af-55d40f2fd20d.Kinect,9/11/2018,0.57,0.0,1.49,1.5,0.08,0.24,1.11,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0
3edb540a-780b-44b8-9f71-f7c24206e1ef.Kinect,7/17/2018,0.53,0.0,0.04,0.0,0.0,1.05,0.47,0.01,1.09,0.26,0.17,0.0,0.01,0.01,0.0
9010dbe0-4451-44c5-8a50-4641f359edad.Kinect,5/31/2018,0.46,0.26,0.18,1.02,0.0,0.65,0.0,1.04,0.01,0.0,0.63,0.02,0.01,0.01,0.01
316e1cb3-23c1-4ca7-a6b7-0630f4d56163.Kinect,7/27/2018,0.69,0.0,1.49,1.5,1.06,1.44,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0
1e8368b4-f96e-4996-a50a-b9caf2e1aa65.Kinect,7/11/2018,0.61,0.0,1.5,1.5,0.14,0.38,0.0,0.0,0.0,0.0,0.0,0.01,1.01,0.01,0.0
3edb540a-780b-44b8-9f71-f7c24206e1ef.Kinect,7/17/2018,0.51,0.02,0.06,0.0,0.01,1.06,0.48,0.01,1.08,0.28,0.17,0.0,0.0,0.0,0.01
9c5da68f-862e-4021-bf8c-7a33113e5171.Kinect,8/25/2018,0.42,0.0,1.08,0.13,0.0,0.41,0.01,0.01,0.01,0.01,0.0,0.02,1.5,0.0,0.33
c4a10b40-0038-4498-8066-479d1aec8758.Kinect,9/26/2018,0.7,0.0,1.49,1.5,1.22,1.29,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
3e2e7bcf-b4c8-432c-80ed-0cb9ee67f66d.Kinect,8/14/2018,0.18,0.0,0.81,0.0,0.13,0.09,0.01,0.0,0.0,0.32,0.0,0.0,1.5,1.11,0.44
f3d9132a-fa0b-4aa1-b6fb-ecec9af50552.Kinect,5/10/2018,0.89,0.0,0.01,0.0,0.02,0.29,0.05,0.04,0.0,0.0,0.28,0.01,0.0,0.01,0.0
4121c5fb-7def-47fc-a9fe-cfa0b7a9db05.Kinect,8/29/2018,0.46,1.41,1.47,1.5,0.21,0.16,0.01,0.0,1.19,0.0,0.0,0.01,0.0,0.0,0.0
09791648-0a98-4bd9-86c3-85293f0dba0d.Kinect,7/20/2018,0.12,0.01,1.01,0.55,1.05,1.17,0.0,0.01,0.01,0.01,0.0,1.2,1.16,1.08,1.06
48b85f65-f995-4ab0-b998-7af57f6b0f43.Kinect,7/25/2018,0.75,0.34,1.03,0.62,1.1,1.02,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01
e6d47899-5b37-4d27-a292-33adae731fcc.Kinect,7/27/2018,0.76,0.31,1.01,0.15,0.6,1.29,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
026e836c-6b15-4d43-84bc-af99acc50404.Kinect,10/31/2018,0.47,0.01,1.09,0.11,0.0,0.33,0.01,0.0,0.01,0.0,0.0,0.0,1.5,0.0,0.23
375e13bb-06ba-44ca-9371-693d9ad1520d.Kinect,10/4/2018,0.68,0.48,1.5,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.01,0.01,0.0,0.0
757032f0-79a4-47a1-9f2b-418a7fb83afc.Kinect,6/19/2018,0.76,0.0,0.39,0.45,0.01,0.07,0.02,0.0,0.02,0.0,0.0,0.97,0.01,0.0,0.0
1a0f74ae-e507-43fc-8920-467aee7daf3b.Kinect,7/18/2018,0.6,0.0,0.01,0.0,1.11,1.09,0.0,0.0,0.0,0.0,0.01,1.05,1.49,0.0,0.0
3694f9f1-7445-45c6-9800-105bc7a02e55.Kinect,8/29/2018,0.67,0.0,0.2,0.25,0.02,1.18,0.0,0.0,0.02,0.0,0.01,1.02,0.0,0.0,0.01
51561957-5e42-4ac2-a0bf-09fd7fcf19bd.Kinect,7/9/2018,0.74,0.93,1.34,1.47,0.01,0.0,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.0,0.0
2e8ea1de-4eca-4f54-95e0-9366bbb4666c.Kinect,7/27/2018,0.41,0.04,0.16,0.0,0.33,1.14,0.01,1.25,0.03,0.01,0.0,1.05,0.0,0.0,0.01
33672bbe-38ba-47de-a403-2bc0373ad544.Kinect,9/26/2018,0.86,0.0,0.0,0.0,0.0,0.96,0.13,0.01,0.05,0.01,0.0,0.01,0.0,0.0,0.0
9c00a316-3867-417d-ad04-5b28f9f29624.Kinect,6/5/2018,0.74,0.0,0.83,0.39,0.75,1.13,0.0,0.0,0.02,0.0,0.0,0.2,0.02,0.01,0.02
4c07024a-e4e0-4ade-8acc-862c15401346.Kinect,8/14/2018,0.79,0.0,1.49,1.49,0.32,0.09,0.0,0.0,0.21,0.0,0.0,0.02,0.0,0.0,0.0
8c886ed7-8f13-4fb0-8b2e-09605bab8da6.Kinect,9/6/2018,0.08,0.0,1.01,0.0,0.02,0.0,0.0,0.01,0.01,0.0,0.0,1.37,1.49,0.19,1.28
6675f9c8-b75c-4033-bb79-80fa416fca6d.Kinect,7/5/2018,0.27,1.49,1.4,1.5,0.39,1.24,1.12,0.02,0.09,0.0,0.33,0.0,0.01,0.0,0.0
949f79b8-e353-43c1-8c24-778e697b5352.Kinect,6/8/2018,0.49,1.47,0.08,0.06,0.02,0.0,0.05,1.5,0.02,0.0,0.0,0.14,0.01,0.0,0.01
0944ad51-5a49-4c30-9488-97228d95ed34.Kinect,9/4/2018,0.82,0.0,1.5,1.5,0.0,0.1,0.02,0.01,0.02,0.0,0.1,0.0,0.01,0.01,0.0
494ea9f9-3cf8-4f79-b2c9-d3e9bc30140f.Kinect,6/20/2018,0.67,0.0,0.43,0.43,0.01,0.49,0.11,0.01,0.0,0.0,0.95,0.0,0.0,0.01,0.01
81f3e9a4-5551-4cd2-9c91-bbc61e2d0e50.Kinect,10/4/2018,0.47,0.01,1.19,1.08,1.17,1.15,0.0,0.0,0.02,0.0,0.0,0.0,0.25,0.66,0.34
e6d47899-5b37-4d27-a292-33adae731fcc.Kinect,7/27/2018,0.74,0.31,0.99,0.18,0.6,1.28,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0
3b92c876-d43a-485a-bd58-e7016de68d9e.Kinect,8/20/2018,0.4,0.0,1.1,0.14,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.04,1.5,0.02,0.38
3477758c-74d6-4428-8445-22863cd4ccc3.Kinect,9/20/2018,0.51,1.49,0.01,0.28,0.33,0.3,0.12,1.34,0.0,0.0,0.02,0.0,0.0,0.0,0.01
946cf033-5cb1-4d51-a899-89aa60646a28.Kinect,7/18/2018,0.68,1.03,1.27,1.15,0.91,0.09,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0
09848cbe-31c2-4cdd-a1a7-8686f4fac756.Kinect,7/10/2018,0.75,0.47,1.15,1.15,0.26,0.64,0.0,0.01,0.02,0.0,0.0,0.01,0.0,0.02,0.0
4bac99bf-30e8-48fd-ae27-f22a269246f7.Kinect,9/6/2018,0.43,0.01,1.1,0.11,0.01,0.44,0.0,0.0,0.0,0.0,0.02,0.02,1.5,0.0,0.32
84953bcc-16dc-4a4c-9be3-458b593e31c5.Kinect,10/9/2018,0.42,0.0,1.06,0.15,0.01,0.43,0.0,0.01,0.0,0.0,0.0,0.03,1.48,0.02,0.33
92c45dbe-4a00-4c66-9476-25cbd72d5da8.Kinect,9/26/2018,0.84,0.0,1.5,1.45,0.0,0.06,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0
4ac1a78f-ca6a-49aa-8c2e-382b9d7f792f.Kinect,10/19/2018,0.55,0.03,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.07,0.0,0.18,0.01
b67daffd-a17b-4aaf-9701-e12e76e519a5.Kinect,8/29/2018,0.73,1.04,1.37,1.35,0.0,0.05,0.0,0.02,0.0,0.0,0.15,0.0,0.0,0.0,0.0
f6bb9cfe-75e9-4a7b-b3c6-5c5dc2a7c871.Kinect,10/19/2018,0.83,0.01,1.3,1.3,0.06,0.01,0.0,0.01,0.0,0.0,0.03,0.01,0.0,0.03,0.01
8f2bf16d-9977-43bf-bb3a-780792f8df58.Kinect,9/26/2018,0.19,0.84,0.8,0.31,1.29,1.13,1.28,1.08,0.0,0.0,0.09,0.0,0.02,0.0,0.02
55526c57-19b8-430e-8a1c-49e1b6358472.Kinect,9/11/2018,0.66,0.0,0.42,0.07,0.82,1.14,0.0,0.0,0.0,0.0,0.01,0.9,0.0,0.01,0.0
b7ff5265-b23a-4142-863e-c35b2b45494e.Kinect,8/27/2018,0.49,0.36,0.77,1.07,0.67,1.36,0.16,0.01,0.0,0.0,0.93,0.0,0.01,0.0,0.0
b0c70704-eb97-44f2-8887-6835f732b806.Kinect,5/9/2018,0.82,0.02,1.48,1.5,0.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c724032b-b225-4663-92f2-f73ea173cd97.Kinect,10/24/2018,0.5,0.04,1.5,1.5,0.01,0.0,0.0,0.0,0.01,0.01,0.25,1.42,0.01,0.15,0.0
667109f5-cb57-493f-8e66-61913da951d8.Kinect,7/11/2018,0.64,0.0,1.49,1.5,1.02,0.41,0.0,0.0,0.01,0.0,0.0,0.0,0.47,0.0,0.01
60930f8e-04e2-446b-8ce3-7698ee80ce01.Kinect,7/18/2018,0.6,0.0,0.0,0.02,0.59,1.35,0.01,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0
455e0d23-2ad7-45ba-ae31-8c3714b06196.Kinect,8/23/2018,0.36,0.0,0.0,0.01,1.48,1.49,0.41,0.28,0.0,0.02,0.01,1.41,0.01,0.14,0.0
b66dfbf9-7cc6-45d5-ba60-4250865e9a9c.Kinect,5/10/2018,0.29,0.31,0.02,0.0,0.27,1.1,1.45,1.39,0.0,0.0,0.03,0.0,0.0,0.0,0.02
586a4efc-c44d-4a53-a930-4eba771b98a5.Kinect,8/15/2018,0.42,0.0,1.07,0.15,0.0,0.41,0.01,0.0,0.0,0.01,0.0,0.0,1.5,0.0,0.35
d32b25bf-78b2-4964-a9cf-86c0f19843a9.Kinect,9/26/2018,0.74,0.01,0.8,0.26,0.13,0.06,0.0,0.0,0.0,0.74,0.83,0.01,0.01,0.0,0.02
a205cafa-fba3-4d32-b4fb-c64020f04cb2.Kinect,7/26/2018,0.74,0.96,1.17,1.24,0.0,0.01,0.01,0.0,0.0,0.0,0.1,0.01,0.0,0.0,0.01
cf96f5a5-c807-44f3-904c-76dbbbe19c89.Kinect,8/25/2018,0.43,0.01,1.09,0.15,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.01,1.47,0.01,0.3
753c6a94-2aae-493c-9e6e-f4b137e14ff8.Kinect,8/15/2018,0.47,0.0,1.26,1.05,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.0,1.46,0.19,0.29
d4963ca8-0319-48a0-b051-39b4d74a4708.Kinect,9/7/2018,0.48,1.04,1.49,1.5,0.41,0.97,0.01,0.0,0.45,0.05,0.38,0.0,0.0,0.0,0.01
9a37f4b6-9098-4738-95b3-572d558f5d34.Kinect,7/20/2018,0.4,0.05,0.09,0.07,0.77,0.93,0.0,1.5,0.0,0.0,0.0,0.98,0.0,0.01,0.0
a50b353d-7848-463d-81b8-e9d2e6bd6c82.Kinect,8/8/2018,0.86,0.0,0.74,1.12,0.48,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
c9fa0151-9d43-4d76-8a50-4d63914726a5.Kinect,10/23/2018,0.67,0.85,1.46,1.43,0.0,0.07,0.02,0.0,0.0,0.01,0.43,0.01,0.0,0.02,0.01
8d973f59-4db6-4e40-8acb-4c56c19b109d.Kinect,10/24/2018,0.41,0.0,1.5,1.5,0.0,0.0,0.0,0.02,0.01,0.02,0.39,1.5,0.0,0.31,0.0
8f2bf16d-9977-43bf-bb3a-780792f8df58.Kinect,9/26/2018,0.2,0.81,0.81,0.31,1.3,1.13,1.3,1.1,0.01,0.0,0.08,0.01,0.0,0.0,0.0
a2315ca8-e57d-4d16-8a47-ba8b9f7c21c5.Kinect,6/5/2018,0.67,0.01,1.38,1.34,0.01,0.01,0.01,0.05,0.0,0.0,0.88,0.0,0.0,0.0,0.0
5db76b56-7224-4087-83f7-c58240d5b4f4.Kinect,5/30/2018,0.47,0.0,0.8,1.07,1.32,1.14,0.0,1.5,0.02,0.02,0.0,0.0,0.0,0.01,0.02
9648b88f-d031-400b-8d31-7e4f92454fd2.Kinect,8/25/2018,0.41,0.0,1.08,0.13,0.0,0.43,0.02,0.0,0.0,0.0,0.01,0.01,1.5,0.01,0.36
78d15f0c-3ea9-410b-8d59-f7f0ecfa0b23.Kinect,5/31/2018,0.86,0.0,0.41,0.5,0.0,0.27,0.0,0.16,0.01,0.02,0.1,0.0,0.0,0.0,0.0
bc4fbc2c-0ba3-40c8-9afb-6a57ac4b9769.Kinect,6/20/2018,0.31,0.03,1.28,1.49,1.24,1.5,1.13,0.05,0.4,0.0,0.45,0.0,0.01,0.0,0.01
7c7ef440-7fda-4443-8147-ec66d94a510b.Kinect,8/23/2018,0.4,0.01,1.08,0.12,0.0,0.41,0.0,0.01,0.0,0.0,0.0,0.02,1.5,0.0,0.35
4880976d-a92f-4d75-8e0b-1f5ce7aeddef.Kinect,9/26/2018,0.24,0.12,1.37,1.22,1.37,1.5,1.23,0.0,0.0,0.0,0.22,1.02,0.02,0.01,0.0
a4cdcc02-9b57-4c25-9ef1-c49c3e296a52.Kinect,8/24/2018,0.8,0.11,1.49,1.5,0.0,0.01,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.0,0.0
50b06a80-ab34-4ae2-bb3a-ed8062e29d78.Kinect,10/3/2018,0.95,0.0,0.03,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.0
e5522bf5-858e-4289-bb54-49cebd990c47.Kinect,7/24/2018,0.86,0.01,0.15,0.0,0.01,0.0,0.45,0.02,0.01,0.23,0.08,0.01,0.0,0.0,0.01
ade23198-3a7f-4b18-ad96-81d57a8f7caa.Kinect,9/25/2018,0.42,0.01,1.09,0.12,0.0,0.41,0.0,0.01,0.0,0.01,0.01,0.03,1.5,0.03,0.34
163f0a1a-1357-4e21-8c1f-63aab72d97bd.Kinect,9/26/2018,0.53,0.0,1.47,1.46,0.41,0.05,0.03,0.12,0.01,1.03,1.24,0.0,0.0,0.0,0.0
4a899eb8-c065-44c2-9c72-9c3576a54f63.Kinect,10/15/2018,0.69,1.12,1.25,1.25,0.0,0.04,0.01,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
e72cf414-f9ae-405d-a4a2-c247e70c545f.Kinect,6/8/2018,0.75,1.16,0.0,0.01,0.06,0.52,0.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0
eb7b5b7e-6a39-4b87-a7f9-2b114d6c932a.Kinect,10/22/2018,0.75,0.04,1.34,1.46,0.05,0.0,0.02,0.0,0.01,0.0,0.43,0.0,0.0,0.0,0.01
9f3e8516-2401-4a76-ba22-fa6d71707758.Kinect,8/15/2018,0.01,0.0,1.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.02,1.5,1.42,1.48
35468672-857b-438b-b979-15b77554acf3.Kinect,9/26/2018,0.5,0.01,1.09,1.3,0.52,0.05,0.0,0.49,0.0,0.0,1.0,0.0,0.0,0.02,0.0
768a8350-10ca-4ba4-b017-0e210874762d.Kinect,8/15/2018,0.4,0.0,1.06,0.13,0.02,0.43,0.01,0.0,0.0,0.0,0.0,0.04,1.49,0.02,0.37
0ac766fb-8443-44b8-b22f-278ccb4cec80.Kinect,9/11/2018,0.09,0.75,0.0,0.0,1.5,1.35,1.49,0.0,1.5,0.34,0.0,0.0,0.02,0.0,0.0
a725c992-0230-498f-8534-ff40161bf5a8.Kinect,6/19/2018,0.01,0.01,1.5,1.5,1.0,1.1,0.16,0.43,0.0,0.0,0.97,0.65,0.0,0.98,0.03
d8e7c688-5e73-46c9-9d82-c27a6cf9d1d4.Kinect,6/1/2018,0.73,0.01,1.29,1.03,1.13,1.24,0.0,0.0,0.04,0.0,0.0,0.07,0.01,0.01,0.0
130734b2-5981-45cf-b1e7-0e78f94574f6.Kinect,7/27/2018,0.51,1.14,0.71,0.02,0.67,1.5,0.43,0.04,0.0,0.04,0.24,0.0,0.01,0.0,0.0
20b73aba-bc88-4a5f-b8ba-bf23153d5984.Kinect,10/15/2018,0.65,1.24,1.5,1.5,0.05,0.08,0.01,0.01,0.0,0.0,0.22,0.0,0.0,0.0,0.01
826f885a-1c6d-46bf-ad0d-399fced86ceb.Kinect,9/11/2018,0.84,0.0,0.73,1.0,0.02,0.01,0.23,0.02,0.01,0.0,0.0,0.0,0.01,0.01,0.0
5b28a252-b882-4bb3-a566-365502a96553.Kinect,7/29/2018,0.83,0.0,0.24,0.14,1.21,1.38,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.01
4bac99bf-30e8-48fd-ae27-f22a269246f7.Kinect,9/6/2018,0.42,0.0,1.08,0.13,0.01,0.44,0.01,0.01,0.0,0.0,0.0,0.03,1.49,0.0,0.34
eafb2f40-7941-4f14-ae3a-daecab1dadc6.Kinect,10/26/2018,0.75,1.03,1.49,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24e0de1f-896f-4602-8c33-2f98c55ed85e.Kinect,9/4/2018,0.76,0.0,1.5,1.5,0.0,0.14,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.01,0.02
756dbc3a-c7e0-4724-944e-c349ab086089.Kinect,9/11/2018,0.68,1.44,1.0,0.5,0.15,0.33,0.02,0.2,0.01,0.01,0.02,0.0,0.01,0.0,0.0
a8cdaf27-9a3c-40ce-8e02-1c6292d10d2b.Kinect,6/20/2018,0.73,0.0,1.1,0.95,1.09,0.41,0.01,0.0,0.0,0.02,0.2,0.0,0.0,0.0,0.0
aa15f210-b8e0-4be0-a2c8-7385046d0615.Kinect,9/26/2018,0.36,0.0,1.08,1.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.81,0.51
9648b88f-d031-400b-8d31-7e4f92454fd2.Kinect,8/25/2018,0.41,0.0,1.06,0.13,0.0,0.42,0.01,0.0,0.0,0.0,0.0,0.03,1.5,0.02,0.34
74c9b067-74df-4a16-8e38-3a599fcbbe10.Kinect,7/10/2018,0.78,0.83,1.26,1.23,0.19,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
ea4797c2-ac59-4ffe-8184-bd243debaab7.Kinect,8/23/2018,0.68,0.0,1.28,1.31,0.0,0.01,0.17,0.01,0.01,0.01,0.68,0.0,0.0,0.0,0.0
5db76b56-7224-4087-83f7-c58240d5b4f4.Kinect,5/30/2018,0.47,0.0,0.79,1.02,1.32,1.12,0.0,1.48,0.0,0.0,0.01,0.0,0.0,0.0,0.0
8b7451ee-ddfb-4969-b789-837cbbf2b2bf.Kinect,9/11/2018,0.64,1.34,1.29,1.09,0.69,0.99,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
e307c47d-0030-495a-99ce-e9775095a20e.Kinect,5/31/2018,0.66,0.06,0.53,1.05,0.01,0.58,0.18,0.65,0.01,0.0,0.03,0.0,0.0,0.0,0.0
83e14712-59e3-42ff-bd94-1d36679e0357.Kinect,10/16/2018,0.83,0.0,0.51,1.12,0.03,0.37,0.0,0.0,0.01,0.03,0.01,0.01,0.01,0.02,0.01
74cd7222-7ab9-423e-9177-5ae89bda1dfb.Kinect,8/30/2018,0.39,0.0,1.09,0.13,0.0,0.43,0.03,0.01,0.0,0.01,0.0,0.02,1.48,0.0,0.35
44f99dfe-7ea7-4f20-ab5c-4d8ae0a8d4b0.Kinect,7/24/2018,0.66,0.0,0.82,0.3,0.0,0.24,0.88,0.0,0.0,0.22,0.05,0.0,0.0,0.01,0.01
5d668b1e-3be1-48cf-836b-f9d327c7b4bf.Kinect,8/15/2018,0.62,0.01,0.8,1.23,0.08,0.99,0.0,0.0,0.38,0.0,0.0,0.0,0.39,0.0,0.0
3bc52aa1-3187-4cd5-a446-2542d0a0fe3d.Kinect,5/31/2018,0.76,0.0,0.37,1.26,0.69,0.94,0.0,0.02,0.01,0.07,0.01,0.02,0.06,0.0,0.0
b4971e88-862f-4853-813a-bd662cf2e5a2.Kinect,6/1/2018,0.42,0.01,0.0,0.02,0.24,0.0,0.0,1.5,0.0,1.31,0.21,0.0,0.01,0.0,0.0
4daabe12-21a0-4866-add5-5b3557f78d97.Kinect,8/26/2018,0.4,0.0,1.08,0.15,0.0,0.43,0.01,0.01,0.02,0.01,0.02,0.04,1.48,0.02,0.34
