AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore,ID
0.62,0.36,0.1,0.35,0.47,0.25,0.9,0.24,0.9,0.18,0.38,0.63,0.24,0.4,0.26,0.23,0.38,0.37,0.38,0.98,0.37,0.76,0.74,0.48,0.32,0.32,0.89,0.19,0.47,0.39,0.39,0.94,0.67,0.85,0.84,0.72,0.86,0.87,0.41,0.76,0.76,0.36,04a0e75f-9a1d-454b-a56f-be87f891d6e6.Kinect
0.82,0.28,0.25,0.65,0.21,0.39,0.15,0.52,0.56,0.77,0.5,0.62,0.12,0.53,0.39,0.51,0.28,0.47,0.52,0.52,0.76,0.61,0.28,0.32,0.69,0.66,0.82,0.64,0.77,0.61,0.62,0.44,0.71,0.9,0.8,0.56,0.77,0.85,0.49,0.31,0.18,0.18,c7f2efd2-835f-40b9-9db2-94abe277e6b6.Kinect
0.7,0.43,0.26,0.55,0.22,0.62,0.15,0.66,0.52,0.16,0.22,0.65,0.12,0.18,0.63,0.67,0.42,0.21,0.18,0.52,0.74,0.69,0.73,0.65,0.43,0.49,0.54,0.09,0.59,0.29,0.5,0.44,0.68,0.66,0.65,0.56,0.66,0.58,0.53,0.29,0.3,0.24,f705891a-b72f-4056-90f2-cdb71bb5977f.Kinect
0.49,0.62,0.98,0.35,0.85,0.68,0.92,0.56,0.79,0.25,0.58,0.8,0.39,0.63,0.68,0.56,0.64,0.58,0.62,0.47,0.81,0.9,0.82,0.97,0.56,0.55,0.78,0.4,0.46,0.65,0.38,0.66,0.74,0.66,0.65,0.57,0.65,0.58,0.53,0.25,0.35,0.66,90d734fd-6662-4d9e-b6b4-1e0f5e373905.Kinect
0.12,0.28,0.09,0.81,0.67,1.0,0.91,1.0,0.54,0.83,1.0,0.75,0.93,1.0,1.0,0.99,0.28,1.0,1.0,0.48,0.17,0.34,0.26,0.53,0.8,0.91,0.98,0.84,0.8,0.35,0.8,0.48,0.68,1.0,0.99,1.0,1.0,0.84,0.31,0.84,0.88,1.0,c1f2f0a9-6176-4dd3-8f8b-149085f0da52.Kinect
0.49,0.65,0.38,0.5,0.19,0.83,0.53,0.86,0.52,0.2,0.29,0.83,0.14,0.24,0.84,0.86,0.65,0.3,0.25,0.47,0.88,0.54,0.64,0.3,0.35,0.3,0.55,0.09,0.46,0.55,0.85,0.44,0.67,0.66,0.65,0.54,0.65,0.59,0.69,0.78,0.8,0.68,d4963ca8-0319-48a0-b051-39b4d74a4708.Kinect
0.01,0.9,0.95,0.99,0.97,0.49,0.43,0.53,1.0,0.9,0.59,0.92,0.97,0.63,0.49,0.51,0.9,0.59,0.62,0.92,0.88,0.86,0.82,0.89,0.79,0.72,0.96,0.93,0.87,0.77,1.0,0.88,0.67,0.79,0.93,0.83,0.94,0.79,0.78,0.85,0.83,0.97,0721a398-5aa6-4321-b9a2-c179006e4d17.Kinect
0.56,0.38,0.21,0.81,0.94,0.74,0.9,0.68,0.66,0.82,0.61,0.69,0.52,0.6,0.75,0.7,0.41,0.63,0.59,0.56,0.93,0.87,0.9,0.71,0.3,0.39,0.39,0.18,0.47,0.56,0.42,0.97,0.99,0.9,0.64,0.53,0.77,0.83,0.35,0.58,0.56,0.61,ff015ddd-c9fb-49e3-8e33-abbf72e8b120.Kinect
0.84,0.28,0.57,0.38,0.51,0.28,0.89,0.73,0.53,0.89,0.22,0.65,0.78,0.36,0.28,0.71,0.28,0.21,0.34,0.47,0.41,0.49,0.33,0.64,0.55,0.44,0.55,0.92,0.93,0.86,0.42,0.44,0.68,0.66,0.94,0.73,0.65,0.78,0.31,0.4,0.15,0.38,5b28a252-b882-4bb3-a566-365502a96553.Kinect
0.4,0.29,0.09,0.36,0.4,0.91,0.69,0.91,0.53,0.49,0.9,0.64,0.9,0.9,0.9,0.89,0.29,0.92,0.92,0.49,0.54,0.34,0.41,0.48,0.9,0.96,0.54,0.49,0.46,0.88,0.39,0.59,0.67,0.78,0.77,0.87,0.65,0.59,0.9,0.71,0.68,0.83,90895602-e6b0-40ca-8da8-4fd8a6c41920.Kinect
0.67,0.28,0.09,0.49,0.23,0.65,0.14,0.63,0.72,0.5,0.25,0.63,0.33,0.42,0.65,0.64,0.28,0.25,0.39,0.47,0.78,0.76,0.76,0.64,0.3,0.83,0.54,0.09,0.72,0.29,0.7,0.44,0.67,0.66,0.64,0.56,0.68,0.94,0.34,0.48,0.48,0.4,202a0ac3-d428-4c4a-8ec8-d131518b06ff.Kinect
0.82,0.28,0.24,0.62,0.2,0.4,0.15,0.52,0.51,0.74,0.47,0.63,0.14,0.52,0.39,0.52,0.29,0.49,0.5,0.52,0.74,0.6,0.3,0.33,0.66,0.62,0.85,0.63,0.75,0.61,0.61,0.44,0.73,0.9,0.77,0.55,0.79,0.85,0.49,0.3,0.18,0.17,c7f2efd2-835f-40b9-9db2-94abe277e6b6.Kinect
0.41,0.28,0.14,0.35,0.33,0.91,0.7,0.95,0.51,0.58,0.91,0.63,0.87,0.91,0.91,0.93,0.3,0.91,0.91,0.51,0.5,0.34,0.48,0.41,0.94,0.88,0.55,0.83,0.46,0.76,0.39,0.79,0.68,0.94,0.65,0.6,0.65,0.76,0.96,0.78,0.76,0.88,c3542c30-bb87-4cec-994a-948601dada0f.Kinect
0.65,0.29,0.09,0.72,0.19,0.51,0.18,0.61,0.52,0.38,0.61,0.62,0.55,0.53,0.51,0.63,0.29,0.6,0.53,0.47,0.55,0.56,0.6,0.47,0.35,0.32,0.98,0.29,0.87,0.78,0.94,0.77,0.74,0.99,0.99,1.0,1.0,0.95,0.95,0.59,0.55,0.96,6c4b2640-f76c-4613-bced-071382463af4.Kinect
0.2,0.94,0.92,0.57,0.43,0.18,0.8,0.21,0.86,0.2,0.21,0.85,0.33,0.19,0.16,0.2,0.94,0.21,0.18,0.47,0.87,0.73,0.81,0.96,0.65,0.59,0.55,0.09,0.7,0.28,0.77,0.94,0.91,0.66,0.9,0.77,0.65,0.58,0.31,0.64,0.73,0.57,eaed31c4-d6c6-41c8-837a-00d19479843d.Kinect
0.85,0.6,0.21,0.64,0.2,0.16,0.56,0.3,0.52,0.77,0.9,0.63,0.22,0.84,0.17,0.29,0.6,0.88,0.84,0.75,0.29,0.34,0.33,0.6,0.41,0.34,0.55,0.47,0.8,0.7,0.77,0.46,0.68,0.66,0.64,0.56,0.88,0.58,0.31,0.44,0.17,0.12,3698c62c-3319-4eb0-a54c-d897302ccd51.Kinect
0.85,0.67,0.64,0.35,0.19,0.17,0.5,0.2,0.72,0.94,0.7,0.63,0.41,0.73,0.16,0.19,0.69,0.7,0.71,0.48,0.52,0.35,0.27,0.61,0.72,0.74,0.96,0.37,0.75,0.3,0.52,0.44,0.68,0.79,0.77,0.56,0.65,0.58,0.52,0.46,0.45,0.02,b278d638-10e2-4923-8cbe-7d05714bf1b5.Kinect
0.4,0.29,0.17,0.35,0.33,0.91,0.69,0.88,0.52,0.61,0.87,0.63,0.91,0.9,0.9,0.88,0.28,0.87,0.89,0.65,0.53,0.34,0.44,0.34,0.92,0.92,0.74,0.51,0.47,0.87,0.38,0.61,0.67,0.66,0.8,0.9,0.65,0.58,0.88,1.0,1.0,0.96,9e6d5682-36d8-4428-95e8-2bc6ad3070f0.Kinect
0.72,0.8,0.89,0.72,0.27,0.17,0.14,0.19,0.7,0.68,0.22,0.65,0.83,0.2,0.16,0.21,0.82,0.22,0.18,0.74,0.31,0.8,0.73,0.73,0.45,0.49,0.86,0.87,0.88,0.95,0.7,0.45,0.68,0.68,0.64,0.56,0.65,0.58,0.82,0.55,0.62,0.37,f742ec6b-1175-48b7-bd42-192f37d77d57.Kinect
0.38,0.92,0.96,0.98,0.8,0.61,0.76,0.57,0.99,0.41,0.21,0.99,0.2,0.18,0.63,0.58,0.94,0.22,0.19,0.97,0.85,0.46,0.51,0.78,0.8,0.74,0.84,0.18,0.97,0.31,0.99,0.76,0.76,0.68,0.9,0.66,0.67,0.58,0.31,0.8,0.83,0.9,498378d0-a1ff-44a6-8798-a977dfdf334c.Kinect
0.35,0.69,0.61,0.54,0.55,0.41,0.76,0.31,0.64,0.39,0.62,0.99,0.46,0.6,0.41,0.32,0.7,0.63,0.6,0.92,0.16,0.6,0.69,0.94,0.56,0.41,0.77,0.26,0.46,0.29,0.86,0.45,0.69,0.66,0.64,0.55,0.65,0.58,0.64,0.62,0.71,0.3,13bc1271-6528-4ff0-9af9-e8f6b60fe408.Kinect
0.46,0.97,0.77,0.98,0.84,0.72,0.77,0.55,1.0,0.76,0.59,0.96,0.37,0.64,0.73,0.55,0.97,0.59,0.64,0.48,0.96,0.34,0.25,0.29,0.5,0.77,0.55,0.53,0.46,0.3,1.0,0.44,0.75,0.66,0.65,0.8,0.72,0.58,0.65,0.94,0.94,0.9,79bc0aa2-a619-4a75-a570-88467b3ba040.Kinect
0.77,0.28,0.69,0.49,0.53,0.7,0.46,0.58,0.52,0.32,0.42,0.63,0.69,0.49,0.7,0.58,0.29,0.44,0.46,0.48,0.75,0.65,0.77,0.77,0.67,0.61,0.56,0.76,0.8,0.71,0.39,0.44,0.68,0.66,0.64,0.55,0.65,0.58,0.76,0.48,0.15,0.46,38a1979e-d928-4f84-bb11-c294237d43bf.Kinect
0.49,0.28,0.11,0.79,0.99,0.99,0.99,0.89,0.53,1.0,0.41,0.64,0.5,0.18,0.99,0.88,0.29,0.41,0.18,0.47,0.16,0.35,0.74,0.28,0.31,0.31,1.0,0.33,0.47,0.49,0.79,1.0,0.99,0.87,0.64,0.56,0.96,0.9,0.31,0.23,0.36,0.98,eab36017-d715-43bd-9051-55a1f4aa4007.Kinect
0.85,0.28,0.09,0.35,0.56,0.61,0.57,0.67,0.66,0.69,1.0,0.8,0.44,0.99,0.6,0.66,0.28,0.98,1.0,0.5,0.17,0.34,0.43,0.54,0.62,0.7,1.0,0.19,0.85,0.3,0.92,0.76,0.67,0.99,0.98,1.0,1.0,0.95,0.81,0.84,0.87,0.95,a50b353d-7848-463d-81b8-e9d2e6bd6c82.Kinect
0.38,0.5,0.72,0.9,0.4,0.26,0.56,0.2,0.9,0.49,0.32,0.64,0.51,0.44,0.25,0.19,0.51,0.34,0.47,0.99,0.53,0.55,0.54,0.9,0.41,0.39,0.53,0.19,0.47,0.56,1.0,0.51,0.68,0.66,0.74,0.54,0.65,0.59,0.59,0.43,0.44,0.42,cbc36d29-c55f-48ef-8797-bdd3bb5fc3fd.Kinect
0.81,0.88,0.2,0.61,0.82,0.86,0.33,0.88,0.54,0.17,0.21,0.65,0.1,0.18,0.86,0.86,0.88,0.22,0.18,0.48,0.68,0.46,0.53,0.28,0.33,0.31,0.55,0.09,0.46,0.3,0.38,0.69,0.7,0.67,0.64,0.55,0.66,0.59,0.31,0.55,0.52,0.57,1bca720f-520c-4518-919d-3a1a9e410990.Kinect
0.64,0.29,0.43,0.64,0.37,0.42,0.22,0.31,0.52,0.16,0.67,0.64,0.13,0.62,0.4,0.31,0.28,0.67,0.62,0.48,0.62,0.55,0.33,0.37,0.29,0.32,0.55,0.24,0.48,0.95,0.62,0.44,0.67,0.66,0.64,0.56,0.65,0.67,0.44,0.88,0.89,0.07,f50a97d0-c99f-4735-9724-bff4a96e1e6c.Kinect
0.52,0.7,0.91,0.35,0.42,0.44,0.63,0.45,0.52,0.5,0.38,0.69,0.94,0.46,0.44,0.45,0.68,0.37,0.44,0.83,0.25,0.61,0.4,0.28,0.29,0.34,0.54,0.54,0.71,0.89,0.47,0.44,0.68,0.66,0.65,0.56,0.65,0.58,0.31,0.15,0.16,0.19,e37460f4-757f-49c9-b617-c731f4ebcf73.Kinect
0.41,0.29,0.14,0.35,0.29,0.91,0.66,0.92,0.53,0.54,0.96,0.63,0.85,0.98,0.91,0.94,0.29,0.94,0.98,0.59,0.5,0.36,0.46,0.37,0.9,0.93,0.55,0.61,0.47,0.84,0.4,0.66,0.67,0.86,0.72,0.84,0.65,0.59,0.91,0.67,0.71,0.84,9648b88f-d031-400b-8d31-7e4f92454fd2.Kinect
0.87,0.64,0.3,0.35,0.39,0.78,0.71,0.74,0.51,0.39,0.86,0.62,0.16,0.81,0.77,0.73,0.64,0.84,0.83,0.71,0.46,0.34,0.25,0.59,0.58,0.48,0.55,0.14,0.87,0.82,0.47,0.48,0.68,0.9,0.9,0.64,0.65,0.71,0.85,0.15,0.15,0.56,04bb2abd-3a84-4861-bc57-6d1b6f6445a7.Kinect
0.57,0.59,0.21,0.38,0.8,0.4,0.75,0.2,0.5,0.54,0.83,0.64,0.57,0.81,0.38,0.19,0.59,0.82,0.8,0.95,0.56,0.43,0.32,0.74,0.8,0.83,0.54,0.31,0.46,0.84,0.51,0.83,0.67,0.66,0.79,0.64,0.66,0.71,0.55,0.15,0.15,0.22,7a73c417-9f1a-4390-87b0-4621693de832.Kinect
0.69,0.28,0.89,0.79,0.99,0.73,0.97,0.75,0.58,0.33,0.22,0.64,0.7,0.65,0.73,0.72,0.28,0.23,0.63,0.76,0.87,0.87,0.86,0.55,0.82,0.75,0.54,0.5,0.61,1.0,0.4,0.98,0.96,0.7,0.72,0.57,0.65,0.85,0.32,0.23,0.3,0.92,791c6f54-a03e-436f-a113-73c2a1cbe3c5.Kinect
0.29,0.86,0.67,0.99,0.59,0.19,0.71,0.43,0.95,0.84,0.65,0.95,0.58,0.67,0.18,0.42,0.89,0.66,0.65,0.48,0.96,0.63,0.72,0.28,0.57,0.67,0.54,0.35,0.57,0.3,0.94,0.62,0.77,0.66,0.64,0.56,0.66,0.58,0.72,0.86,0.91,0.66,382080f2-be27-4afa-ab6c-9b8ceeb1e23a.Kinect
0.86,0.29,0.66,0.35,0.19,0.17,0.48,0.5,0.52,0.16,0.61,0.64,0.13,0.52,0.18,0.49,0.28,0.63,0.53,0.47,0.33,0.34,0.25,0.29,0.64,0.59,0.55,0.11,0.48,0.89,0.38,0.44,0.7,0.66,0.64,0.55,0.65,0.59,0.31,0.15,0.15,0.03,2bf9bd53-9ee1-4e8f-ab7f-f5dd1d64046f.Kinect
0.15,0.95,1.0,0.49,0.54,0.24,0.42,0.45,0.76,0.92,0.76,0.92,0.96,0.71,0.24,0.43,0.96,0.75,0.74,0.76,0.79,1.0,0.98,0.99,0.46,0.4,0.9,0.97,0.93,0.92,0.77,0.91,0.87,0.66,0.64,0.56,0.66,0.7,0.35,0.68,0.63,0.82,4e57b131-1c60-498d-a438-548c59268ce5.Kinect
0.4,0.29,0.13,0.35,0.34,0.95,0.65,0.9,0.52,0.54,0.97,0.65,0.87,0.95,0.92,0.9,0.28,0.94,0.97,0.62,0.59,0.34,0.39,0.35,0.88,0.96,0.54,0.16,0.47,0.92,0.38,0.46,0.68,0.66,0.9,0.95,0.83,0.6,0.87,0.67,0.7,0.9,a5dc7490-5666-48bc-adc5-077b2014fbea.Kinect
0.84,0.28,0.38,0.35,0.19,0.69,0.47,0.64,0.53,0.4,0.8,0.64,0.23,0.76,0.69,0.65,0.28,0.82,0.76,0.48,0.16,0.34,0.25,0.29,0.55,0.44,0.56,0.81,0.91,0.93,0.69,0.45,0.7,0.72,0.74,0.64,0.67,0.87,0.47,0.15,0.19,0.35,ee49bae7-17e8-41ea-8f72-ecaf388e0743.Kinect
0.24,0.72,0.76,0.5,0.98,0.65,0.95,0.46,0.91,0.73,0.7,0.92,0.92,0.8,0.66,0.45,0.72,0.71,0.78,0.48,0.68,0.82,0.88,0.97,0.65,0.76,0.62,0.86,0.6,0.63,0.39,0.98,0.96,0.66,0.64,0.54,0.65,0.58,0.32,0.8,0.85,0.81,f970d964-d358-41ba-8d5a-ad63c0819329.Kinect
0.54,0.58,0.31,0.69,0.63,0.75,0.98,0.85,0.51,0.73,0.67,0.68,0.31,0.3,0.76,0.86,0.57,0.65,0.31,0.99,0.22,0.34,0.25,0.44,0.63,0.52,0.77,0.93,0.69,0.58,0.64,0.89,0.84,0.95,0.84,0.97,0.95,0.72,0.58,0.31,0.38,0.84,f3d2f21f-c9c8-4d85-b492-f33230ff1847.Kinect
0.72,0.29,0.54,0.47,0.58,0.16,0.19,0.77,0.61,0.17,0.22,0.86,0.74,0.18,0.16,0.76,0.29,0.21,0.18,0.98,0.65,0.81,0.66,0.28,0.36,0.41,0.66,0.38,0.46,0.28,0.44,0.57,0.67,0.91,0.85,0.92,0.7,0.68,0.91,0.15,0.16,0.51,6adb6f6f-6b14-48c2-a0c2-ba9da50a23da.Kinect
0.01,1.0,0.85,0.71,0.98,0.88,0.85,0.52,0.96,0.71,0.84,0.98,0.6,0.73,0.89,0.53,0.99,0.84,0.72,0.94,0.81,0.9,0.94,0.99,0.73,0.76,0.82,0.92,0.47,0.66,0.91,0.95,0.87,0.89,0.87,0.97,0.95,0.88,0.76,0.84,0.89,0.99,70812d21-a95e-4019-9d97-1d84d5980189.Kinect
0.85,0.28,0.35,0.35,0.2,0.3,0.33,0.49,0.53,0.26,0.8,0.65,0.11,0.75,0.31,0.49,0.28,0.81,0.74,0.65,0.46,0.34,0.25,0.3,0.4,0.32,0.57,0.1,0.6,0.64,0.38,0.44,0.67,0.66,0.69,0.58,0.65,0.58,0.63,0.16,0.15,0.04,361cda45-40a2-4b36-8e98-a3f9aff88cb5.Kinect
0.61,0.65,0.49,0.66,0.62,0.69,0.39,0.79,0.54,0.87,0.58,0.64,0.68,0.55,0.7,0.78,0.66,0.57,0.56,0.48,0.79,0.98,0.98,0.72,0.86,0.83,0.79,0.48,0.46,0.28,0.38,0.91,0.67,0.79,0.65,0.57,0.65,0.58,0.79,0.8,0.86,0.76,c4327efb-d860-4886-a072-058e993541ed.Kinect
0.7,0.66,0.81,0.36,0.58,0.36,0.16,0.19,0.87,0.28,0.22,0.69,0.39,0.48,0.38,0.19,0.66,0.21,0.45,0.47,0.2,0.91,0.93,0.76,0.31,0.31,0.76,0.66,0.46,0.53,0.67,0.44,0.79,0.66,0.64,0.87,0.65,0.58,0.59,0.21,0.24,0.3,c4b7bc12-7118-4cb5-8ff4-5a97180378a5.Kinect
0.8,0.82,0.7,0.35,0.93,0.44,0.76,0.58,0.53,0.16,0.63,0.63,0.1,0.19,0.44,0.59,0.81,0.61,0.18,0.95,0.64,1.0,1.0,0.29,0.36,0.33,0.53,0.63,0.65,0.66,0.38,1.0,0.67,0.99,0.94,0.88,0.66,0.71,0.32,0.87,0.75,0.81,83c2aee6-3d7f-4f2d-8032-6bdef25a7d2f.Kinect
0.49,0.3,0.98,0.64,0.63,0.86,0.15,0.84,0.7,0.73,0.43,0.63,0.39,0.63,0.87,0.83,0.29,0.43,0.62,0.47,0.94,0.34,0.48,0.26,0.35,0.34,0.55,0.64,0.84,0.28,0.94,0.46,0.68,0.66,0.64,0.66,0.67,0.58,0.77,0.64,0.61,0.78,0f96dbab-703a-40ea-a764-56622e04b0ce.Kinect
0.37,0.93,0.52,0.66,0.76,0.8,0.88,0.41,0.77,0.2,0.57,0.65,0.41,0.49,0.79,0.42,0.94,0.57,0.51,0.54,0.83,0.92,0.94,0.76,0.47,0.55,0.79,0.51,0.78,0.97,0.39,0.44,0.92,0.67,0.64,0.54,0.65,0.67,0.87,0.43,0.47,0.79,9529240d-1630-464c-8de0-109c07c4bdde.Kinect
0.55,0.3,0.72,0.35,0.81,0.45,0.85,0.52,0.65,0.46,0.74,0.63,0.93,0.64,0.45,0.51,0.28,0.71,0.65,0.48,0.66,0.91,0.9,0.61,0.78,0.64,0.54,0.95,0.46,0.29,0.39,0.86,0.91,0.67,0.66,0.55,0.65,0.61,0.31,0.8,0.6,0.58,b22d4428-a06b-4004-bc57-73dd19467e36.Kinect
0.82,0.45,0.25,0.35,0.19,0.62,0.14,0.67,0.53,0.16,0.21,0.63,0.94,0.18,0.62,0.65,0.45,0.22,0.2,0.79,0.23,0.65,0.56,0.29,0.29,0.31,0.62,0.93,0.65,0.93,0.57,0.48,0.68,0.66,0.64,0.55,0.65,0.58,0.32,0.31,0.31,0.37,9519e0dc-5dcf-4382-b384-90aa699e83cf.Kinect
0.59,0.28,0.1,0.76,0.58,0.89,0.56,0.87,0.56,0.83,1.0,0.75,0.96,0.86,0.88,0.88,0.28,0.97,0.89,0.47,0.18,0.34,0.79,0.87,0.8,0.55,0.56,1.0,0.51,0.99,0.9,0.44,0.79,1.0,1.0,1.0,1.0,0.99,0.83,0.84,0.85,1.0,1e429b6a-5fd8-4c0e-a5f5-441284bbde5e.Kinect
0.93,0.28,0.35,0.35,0.19,0.34,0.4,0.41,0.52,0.59,0.78,0.63,0.13,0.77,0.36,0.43,0.29,0.79,0.78,0.56,0.39,0.46,0.25,0.63,0.47,0.35,0.55,0.29,0.74,0.28,0.38,0.44,0.67,0.66,0.64,0.56,0.65,0.58,0.61,0.15,0.16,0.05,bace2e0d-8d1c-491e-a487-1cb18489c96a.Kinect
0.76,0.43,0.37,0.78,0.21,0.16,0.14,0.38,0.62,0.18,0.21,0.63,0.18,0.37,0.16,0.39,0.45,0.21,0.36,0.48,0.84,0.5,0.65,0.32,0.46,0.51,0.56,0.09,0.46,0.28,0.6,0.44,0.67,0.66,0.66,0.56,0.66,0.58,0.77,0.15,0.16,0.13,ca841b26-25c3-4943-bf8c-e3e5cdd5776f.Kinect
0.52,0.89,0.97,0.55,0.84,0.41,0.76,0.19,0.88,0.16,0.21,0.64,0.15,0.18,0.42,0.21,0.9,0.23,0.19,0.48,0.79,0.84,0.91,0.85,0.77,0.84,0.54,0.11,0.55,0.29,0.39,0.99,0.99,0.67,0.64,0.56,0.65,0.78,0.31,0.76,0.59,0.65,71d7e034-c355-4bc6-af6a-7646437cff3e.Kinect
