AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore,ID
0.82,0.28,0.23,0.35,0.21,0.73,0.18,0.74,0.52,0.17,0.26,0.64,0.11,0.25,0.72,0.74,0.28,0.25,0.24,0.48,0.18,0.35,0.46,0.48,0.39,0.39,0.74,0.11,0.96,0.28,0.38,0.67,0.67,0.66,0.64,0.56,0.74,0.58,0.63,0.35,0.4,0.3,ed55ff88-7558-416f-bbf4-c677b7bd3260.Kinect
0.77,0.77,0.56,0.52,0.35,0.16,0.24,0.2,0.53,0.17,0.46,0.63,0.63,0.54,0.16,0.2,0.78,0.46,0.52,0.47,0.92,0.35,0.25,0.29,0.31,0.32,0.55,0.68,0.46,0.61,0.85,0.44,0.67,0.67,0.65,0.55,0.67,0.59,0.32,0.9,0.91,0.28,e72cf414-f9ae-405d-a4a2-c247e70c545f.Kinect
0.77,0.28,0.83,0.88,0.77,0.81,0.14,0.75,0.55,0.25,0.23,0.64,0.1,0.19,0.8,0.73,0.28,0.24,0.21,0.47,0.86,0.55,0.4,0.42,0.48,0.31,0.53,0.12,0.46,0.28,0.38,0.55,0.67,0.66,0.64,0.55,0.65,0.58,0.31,0.16,0.18,0.55,e7a0aa3b-9c48-441a-93bc-08f6b86d7925.Kinect
0.17,0.29,0.09,0.35,0.39,0.69,0.32,0.65,0.52,0.35,0.71,0.64,0.68,0.75,0.69,0.63,0.3,0.72,0.76,0.49,0.16,0.35,0.55,0.52,0.84,0.86,0.56,0.9,0.95,0.59,0.52,0.85,0.67,0.99,0.65,0.55,0.88,0.79,0.77,0.37,0.4,0.56,41d5ee32-6f73-4919-aee5-e29c125d1659.Kinect
0.42,0.28,0.17,0.36,0.3,0.94,0.65,0.94,0.52,0.56,0.95,0.65,0.87,0.96,0.93,0.93,0.28,0.94,0.97,0.57,0.49,0.35,0.49,0.4,0.97,0.92,0.52,0.78,0.47,0.74,0.38,0.78,0.67,0.94,0.64,0.6,0.66,0.74,0.92,0.67,0.72,0.86,fe55ef29-7977-4ca4-b4f4-50ffbd0a708f.Kinect
0.66,0.28,0.17,0.35,0.19,0.17,0.15,0.19,0.51,0.88,0.71,0.64,0.68,0.68,0.16,0.19,0.28,0.69,0.68,0.47,0.16,0.7,0.62,0.31,0.5,0.63,0.84,1.0,0.56,0.41,1.0,0.48,0.95,1.0,1.0,0.99,1.0,1.0,0.56,0.52,0.56,0.96,14262435-8294-423f-b41f-87f4f8092ba0.Kinect
0.36,0.87,0.65,0.35,0.91,1.0,0.9,0.97,0.5,0.94,0.54,0.64,0.72,0.58,0.99,1.0,0.86,0.54,0.6,0.97,0.28,0.56,0.71,0.45,0.51,0.78,0.96,0.85,0.46,0.56,0.9,0.45,0.67,0.75,0.64,0.63,0.94,0.65,0.85,0.34,0.43,0.97,ce774893-1a89-405f-adf9-754c9d5536ae.Kinect
0.1,0.56,0.09,0.69,0.19,0.6,0.57,0.73,0.87,0.32,0.53,0.9,0.63,0.84,0.63,0.71,0.56,0.52,0.84,0.49,0.38,0.34,0.25,0.92,0.8,0.98,0.97,0.37,0.46,0.9,0.38,0.44,0.67,0.83,0.95,0.99,0.98,0.68,0.32,0.15,0.15,0.75,a78ecb77-f5a1-4d0d-9ba4-0bb02411f6ca.Kinect
0.51,0.33,0.31,0.35,0.19,0.88,0.68,0.89,0.53,0.37,0.88,0.64,0.9,0.91,0.88,0.89,0.33,0.88,0.9,0.48,0.44,0.34,0.49,0.41,0.95,0.89,0.54,0.9,0.47,0.77,0.38,0.85,0.67,0.96,0.65,0.55,0.75,0.78,0.95,0.71,0.63,0.89,eb3f3cd7-b153-45d8-8dca-7ecc9d953675.Kinect
0.73,0.33,0.95,0.35,0.28,0.17,0.21,0.19,0.51,0.38,0.34,0.63,0.57,0.32,0.17,0.19,0.34,0.33,0.34,0.47,0.17,0.34,0.25,0.3,0.31,0.33,0.54,0.35,0.98,0.62,0.6,0.44,0.67,0.66,0.65,0.56,0.66,0.58,0.57,0.18,0.19,0.06,cf6ff1fe-80eb-400b-a594-e4cd2b575bf7.Kinect
0.39,0.68,0.72,0.36,0.84,0.16,0.79,0.19,0.55,0.16,0.65,0.94,0.11,0.63,0.16,0.21,0.7,0.68,0.62,0.82,0.17,0.82,0.63,0.93,0.31,0.35,0.55,0.57,0.47,0.28,0.92,0.85,0.67,0.78,0.88,0.56,0.65,0.64,0.84,0.73,0.79,0.47,a80b52fa-93f3-4a6c-988f-9498b44ce61b.Kinect
0.96,0.69,0.52,0.35,0.2,0.17,0.15,0.2,0.53,0.16,0.22,0.63,0.1,0.18,0.16,0.2,0.68,0.21,0.2,0.78,0.17,0.34,0.25,0.3,0.31,0.31,0.56,0.09,0.47,0.29,0.39,0.46,0.68,0.67,0.65,0.55,0.65,0.58,0.49,0.15,0.15,0.0,b30f0224-fca7-420b-99fd-5e4d1120c3d4.Kinect
0.7,0.74,0.96,0.35,0.76,0.3,0.79,0.21,0.54,0.16,0.34,0.63,0.63,0.28,0.28,0.21,0.74,0.33,0.31,0.82,0.33,0.75,0.75,0.81,0.39,0.37,0.56,0.69,0.46,0.5,0.38,0.72,0.92,0.66,0.65,0.54,0.65,0.59,0.32,0.57,0.39,0.28,fa94ae86-77b1-4d2d-8fad-5522c95fcf27.Kinect
0.69,0.28,0.38,0.95,0.54,0.59,0.6,0.49,0.52,0.94,0.61,0.64,0.1,0.33,0.6,0.47,0.28,0.59,0.28,0.66,0.92,0.56,0.54,0.55,0.85,0.58,0.88,0.15,0.87,0.38,0.71,0.45,0.85,0.67,0.64,0.56,0.8,0.96,0.32,0.16,0.15,0.52,9b627db3-77ab-4989-8474-4d768ee489bf.Kinect
0.75,0.28,0.85,0.89,0.76,0.82,0.14,0.72,0.52,0.24,0.22,0.63,0.11,0.19,0.82,0.73,0.29,0.23,0.19,0.48,0.87,0.54,0.41,0.43,0.47,0.31,0.55,0.13,0.46,0.28,0.38,0.57,0.68,0.66,0.65,0.58,0.67,0.58,0.31,0.15,0.18,0.55,e7a0aa3b-9c48-441a-93bc-08f6b86d7925.Kinect
0.82,0.29,0.24,0.35,0.23,0.75,0.16,0.73,0.53,0.18,0.26,0.63,0.1,0.23,0.75,0.76,0.28,0.26,0.23,0.5,0.16,0.35,0.45,0.49,0.38,0.39,0.74,0.1,0.96,0.28,0.38,0.66,0.68,0.67,0.65,0.54,0.72,0.58,0.62,0.35,0.39,0.31,ed55ff88-7558-416f-bbf4-c677b7bd3260.Kinect
0.18,0.98,0.83,0.99,0.38,0.42,0.78,0.19,0.98,0.47,0.61,0.76,0.46,0.63,0.42,0.19,0.96,0.61,0.65,0.73,0.21,0.88,0.84,0.98,0.7,0.65,0.69,0.6,0.8,0.65,0.9,0.44,0.67,0.66,0.64,0.56,0.65,0.58,0.86,0.87,0.82,0.79,0a0e7eb7-a0bc-4b04-839c-0b0ae2fa8f34.Kinect
0.16,0.93,0.94,0.78,0.97,0.46,0.49,0.27,1.0,0.26,0.21,0.91,0.52,0.19,0.45,0.3,0.94,0.21,0.18,0.95,0.18,0.81,0.86,0.95,0.3,0.32,0.52,0.25,0.6,0.35,0.92,0.76,0.86,0.71,0.97,0.66,0.71,0.61,0.71,0.82,0.83,0.78,06c8f2b0-c5e8-484f-8744-1e2bd423c0f1.Kinect
0.69,0.36,0.28,0.69,0.76,0.18,0.19,0.22,0.56,0.62,0.22,0.65,0.31,0.27,0.21,0.2,0.34,0.22,0.24,0.47,0.65,0.89,0.9,0.29,0.3,0.33,0.54,0.22,0.46,0.61,0.38,0.9,0.68,0.66,0.64,0.56,0.65,0.59,0.31,0.19,0.21,0.18,0caf78c6-3df1-4fb6-b6f8-0e9449690df3.Kinect
0.9,0.68,0.34,0.35,0.19,0.18,0.76,0.51,0.56,0.29,0.35,0.68,0.93,0.18,0.16,0.51,0.68,0.36,0.18,0.47,0.25,0.36,0.25,0.28,0.31,0.34,0.59,0.54,0.47,0.49,0.51,0.44,0.68,0.66,0.66,0.55,0.65,0.6,0.31,0.32,0.38,0.09,545ece59-802b-470c-a980-523fc521c4f6.Kinect
0.13,0.97,0.91,0.63,0.93,0.85,0.7,0.84,0.99,0.7,0.63,0.76,0.17,0.62,0.86,0.83,0.97,0.65,0.61,0.47,0.92,0.88,0.91,0.96,0.52,0.43,0.66,0.16,0.53,0.3,0.92,0.72,0.67,0.67,0.64,0.53,0.65,0.6,0.31,0.44,0.47,0.95,695536a4-42a4-4aa0-abce-fa9f728fe9a4.Kinect
0.38,0.5,0.09,0.66,0.65,0.57,0.43,0.42,0.71,0.89,0.88,0.86,0.68,0.75,0.57,0.42,0.53,0.9,0.77,0.81,0.94,0.35,0.25,0.29,1.0,0.76,0.52,0.79,0.68,0.97,1.0,0.44,0.67,0.66,0.64,0.56,0.66,0.98,0.31,0.95,0.92,0.76,ed12f013-a5e6-4ce0-aa4d-c69ad37c35c2.Kinect
0.42,0.28,0.15,0.35,0.32,0.9,0.69,0.88,0.53,0.42,0.92,0.63,0.87,0.93,0.91,0.88,0.28,0.93,0.95,0.6,0.53,0.35,0.45,0.36,0.92,0.95,0.52,0.6,0.46,0.84,0.38,0.67,0.67,0.86,0.72,0.83,0.65,0.58,0.9,0.64,0.71,0.83,32223c45-6c9e-450e-b6a0-de7e087e9ade.Kinect
0.08,0.53,0.1,0.76,0.2,0.9,0.54,0.82,0.52,0.66,0.7,0.62,0.97,0.84,0.87,0.84,0.54,0.72,0.84,0.48,0.16,0.34,0.26,0.54,0.84,0.9,0.92,0.41,0.46,0.58,0.39,0.44,0.67,0.66,0.69,0.92,0.65,0.59,0.64,0.2,0.16,0.77,88ddd7fe-e26b-4dd3-96cc-8f1cc13a8a67.Kinect
0.33,0.62,0.45,0.36,0.7,0.42,0.91,0.75,0.52,0.87,0.76,0.63,1.0,0.85,0.43,0.73,0.63,0.77,0.87,0.68,0.29,0.82,0.67,0.56,0.77,0.84,0.9,0.78,0.76,0.7,0.73,0.44,0.84,0.66,0.64,0.56,0.66,0.99,0.63,0.61,0.55,0.67,498c550c-98d5-40c5-ab35-5116d0eabdd8.Kinect
0.75,0.66,0.67,0.36,0.37,0.42,0.15,0.56,0.82,0.5,0.21,0.63,0.62,0.25,0.43,0.55,0.63,0.21,0.26,0.65,0.77,0.4,0.44,0.83,0.32,0.34,0.54,0.92,0.46,0.97,0.39,0.44,0.67,0.66,0.91,0.78,0.66,0.61,0.6,0.15,0.17,0.29,03c2d19a-3fe4-4d51-8829-f952be7a8be2.Kinect
0.76,0.87,0.93,0.35,0.19,0.19,0.56,0.5,0.53,0.52,0.76,0.64,0.11,0.84,0.18,0.48,0.86,0.77,0.84,0.55,0.16,0.42,0.25,0.6,0.33,0.44,0.53,0.34,0.82,0.91,0.72,0.44,0.67,0.7,0.65,0.68,0.93,0.96,0.72,0.17,0.18,0.27,3bc52aa1-3187-4cd5-a446-2542d0a0fe3d.Kinect
0.66,0.76,0.42,0.36,0.41,0.17,0.32,0.21,0.5,0.61,0.35,0.65,0.8,0.36,0.17,0.19,0.76,0.33,0.38,0.47,0.33,0.63,0.66,0.28,0.3,0.33,0.85,0.64,0.46,0.29,0.61,0.44,0.68,0.66,0.64,0.55,0.65,0.59,0.33,0.41,0.41,0.05,9b673e56-8d0a-4811-a4a8-28f43f7a6f58.Kinect
0.14,0.62,0.41,0.8,0.2,0.53,0.15,0.6,0.53,0.74,0.97,0.86,0.25,0.87,0.52,0.61,0.62,0.98,0.89,0.47,0.18,0.35,0.34,0.87,0.96,0.86,0.7,0.53,0.96,0.29,0.38,0.62,0.67,0.68,0.65,0.55,0.78,0.86,0.97,0.27,0.47,0.56,4d7b3354-44b5-4845-b9f4-5ca8c886164d.Kinect
0.9,0.51,0.23,0.36,0.19,0.18,0.44,0.45,0.54,0.45,0.68,0.63,0.15,0.74,0.17,0.46,0.52,0.69,0.73,0.59,0.37,0.34,0.25,0.29,0.3,0.31,0.54,0.13,0.55,0.96,0.38,0.44,0.67,0.72,0.83,0.69,0.65,0.59,0.32,0.15,0.15,0.04,f57fd5a3-eb2e-47c7-86b8-a640ff9eac77.Kinect
0.78,0.63,0.43,0.69,0.5,0.58,0.47,0.48,0.53,0.76,0.64,0.65,0.38,0.54,0.6,0.49,0.65,0.64,0.56,0.47,0.74,0.56,0.51,0.46,0.91,0.73,0.53,0.43,0.72,0.66,0.67,0.44,0.67,0.66,0.64,0.6,0.67,0.97,0.31,0.26,0.2,0.34,09848cbe-31c2-4cdd-a1a7-8686f4fac756.Kinect
0.12,0.43,0.59,0.85,0.82,1.0,0.83,0.97,0.52,0.21,0.83,0.64,0.77,0.87,0.98,0.97,0.43,0.83,0.89,0.47,0.16,0.35,0.25,0.33,0.76,0.87,0.55,0.09,0.47,0.48,0.39,0.44,0.67,0.66,0.7,0.92,0.65,0.58,0.45,0.17,0.19,0.81,cd826662-8487-405d-ad7c-974da41b8ebd.Kinect
0.69,0.28,0.89,0.8,0.97,0.74,0.95,0.76,0.56,0.34,0.22,0.64,0.7,0.64,0.74,0.73,0.28,0.21,0.63,0.77,0.88,0.88,0.86,0.58,0.81,0.75,0.54,0.51,0.63,0.99,0.42,0.97,0.96,0.72,0.73,0.55,0.65,0.86,0.31,0.23,0.31,0.93,791c6f54-a03e-436f-a113-73c2a1cbe3c5.Kinect
0.01,0.8,0.76,0.35,0.89,0.59,0.91,0.4,0.95,0.75,0.43,0.99,0.61,0.54,0.59,0.42,0.8,0.43,0.53,0.96,0.9,0.94,0.97,0.92,0.78,0.64,0.85,0.88,1.0,0.35,1.0,0.93,0.78,0.86,0.98,0.98,0.99,0.59,0.78,0.75,0.82,0.98,fbbd9770-2199-404a-8582-495257e47ba6.Kinect
0.81,0.9,0.2,0.45,0.7,0.17,0.48,0.29,0.64,0.75,0.64,0.9,0.38,0.68,0.16,0.32,0.91,0.67,0.7,0.49,0.16,0.34,0.67,0.85,0.31,0.32,0.55,0.42,0.46,0.32,0.67,0.44,0.69,0.92,0.65,0.67,0.65,0.58,0.51,0.45,0.35,0.1,b8526a83-c231-4993-b4e3-31f6289e09db.Kinect
0.6,0.28,0.27,0.35,0.49,0.42,0.14,0.51,0.53,0.25,0.77,0.64,0.67,0.81,0.42,0.55,0.3,0.78,0.81,0.47,0.45,0.34,0.25,0.45,0.48,0.8,0.54,0.76,0.48,0.86,0.57,0.44,0.67,0.66,0.64,0.55,0.66,0.66,0.31,0.17,0.45,0.12,ce6d3bd7-3d1a-434b-9661-1557a21cc22b.Kinect
0.9,0.91,0.51,0.35,0.19,0.18,0.34,0.46,0.79,0.68,0.42,0.89,0.59,0.34,0.16,0.48,0.91,0.43,0.37,0.66,0.17,0.34,0.65,0.78,0.3,0.32,0.83,0.96,0.52,0.9,0.38,0.54,0.67,0.99,0.9,0.82,0.95,0.85,0.32,0.27,0.25,0.43,368ca1d5-ed5a-4f9c-9ebd-6df48aa7a1f1.Kinect
0.42,0.3,0.17,0.36,0.24,0.97,0.64,0.95,0.51,0.53,0.91,0.63,0.82,0.94,0.94,0.97,0.29,0.9,0.93,0.52,0.45,0.34,0.46,0.41,0.92,0.91,0.54,0.79,0.46,0.72,0.38,0.78,0.67,0.94,0.64,0.6,0.65,0.74,0.92,0.73,0.71,0.87,8df39ba6-8995-4290-9309-8e21bac4dd9d.Kinect
0.2,0.98,0.81,0.98,0.4,0.41,0.79,0.2,1.0,0.49,0.6,0.78,0.46,0.64,0.41,0.21,0.97,0.61,0.65,0.74,0.23,0.88,0.83,0.99,0.71,0.66,0.7,0.6,0.78,0.65,0.92,0.44,0.67,0.66,0.64,0.58,0.66,0.58,0.85,0.85,0.82,0.77,0a0e7eb7-a0bc-4b04-839c-0b0ae2fa8f34.Kinect
0.54,0.75,0.62,0.93,0.46,0.43,0.73,0.53,0.99,0.99,0.62,0.94,0.98,0.7,0.43,0.55,0.75,0.62,0.7,0.98,0.3,0.88,0.95,0.61,0.61,0.71,0.68,0.83,0.46,0.69,0.92,0.82,0.86,0.66,0.65,0.73,0.65,0.58,0.97,0.8,0.81,0.89,5d8d6eb0-605b-4609-8f9f-66effbd01883.Kinect
0.69,0.28,0.35,0.35,0.9,0.68,0.93,0.7,0.74,0.34,0.61,0.63,0.37,0.57,0.7,0.7,0.28,0.63,0.57,0.49,0.18,0.85,0.82,0.83,0.32,0.51,0.53,0.84,0.47,0.43,0.38,0.92,0.96,0.66,0.64,0.55,0.65,0.96,0.31,0.75,0.65,0.71,156c7b88-de7f-4ac5-b64c-0cc913fb9f17.Kinect
0.76,0.73,0.09,0.82,0.6,0.72,0.73,0.74,0.51,0.84,1.0,0.63,0.4,0.99,0.7,0.72,0.75,1.0,1.0,0.47,0.6,0.37,0.26,0.29,0.73,0.82,0.57,0.69,0.99,0.48,0.49,0.44,0.79,0.85,0.64,0.56,0.83,0.78,0.32,0.93,0.94,0.66,55517076-6738-46ce-9f10-1a2122ca8c66.Kinect
0.57,0.88,0.8,0.4,0.87,0.43,0.56,0.62,0.99,0.91,0.21,0.83,0.92,0.18,0.43,0.59,0.88,0.22,0.19,0.48,0.52,0.91,0.85,0.48,0.76,0.76,0.97,0.47,0.9,0.3,0.92,0.44,0.67,0.67,0.94,0.59,0.65,0.58,0.53,0.17,0.28,0.72,629ccc27-a00c-4386-9fa9-8b66bf2223bf.Kinect
0.91,0.46,0.45,0.35,0.19,0.16,0.14,0.2,0.62,0.27,0.83,0.63,0.46,0.76,0.17,0.19,0.46,0.83,0.76,0.64,0.5,0.34,0.25,0.27,0.64,0.67,0.8,0.44,0.66,0.78,0.6,0.44,0.68,0.77,0.64,0.55,0.65,0.59,0.54,0.87,0.88,0.05,28d57d63-7a66-4d8c-a46d-bb9a0bc2778d.Kinect
0.25,0.28,0.1,0.7,0.2,0.45,0.15,0.2,0.83,0.2,0.89,0.89,0.92,0.92,0.48,0.19,0.28,0.88,0.9,0.47,0.25,0.63,0.64,0.9,0.78,0.88,0.56,0.41,0.73,0.65,0.4,0.45,0.67,0.66,0.9,0.9,0.65,0.88,0.31,0.76,0.44,0.44,0bdd0e3c-1809-47be-9e71-28725a359a25.Kinect
0.51,0.29,0.09,0.35,0.46,0.29,0.15,0.2,0.54,0.8,0.72,0.62,0.67,0.68,0.31,0.19,0.28,0.72,0.69,0.86,0.16,0.54,0.5,0.97,0.54,0.62,0.54,0.97,0.65,0.94,0.38,0.44,0.67,0.86,0.94,0.86,0.8,0.63,0.42,0.98,0.98,0.49,58ed7f5e-a4ae-4d6b-be01-44465fa0ab76.Kinect
0.61,0.5,0.61,0.35,0.81,0.5,0.33,0.56,0.76,0.61,0.32,0.65,0.96,0.18,0.5,0.57,0.48,0.33,0.19,0.76,0.68,0.69,0.25,0.28,0.62,0.72,0.71,0.85,0.52,0.82,0.93,0.44,0.67,0.67,0.64,0.56,0.71,0.58,0.73,0.23,0.24,0.54,e39aeb60-be68-4140-8811-6d58278e66b1.Kinect
0.76,0.28,0.67,0.51,0.8,0.29,0.74,0.2,0.99,0.96,0.25,0.98,0.18,0.22,0.3,0.2,0.31,0.26,0.21,0.47,0.4,0.9,0.93,0.55,0.31,0.32,0.55,0.26,0.62,0.29,0.38,0.7,0.69,0.66,0.64,0.54,0.65,0.62,0.58,0.21,0.16,0.34,575ebd0c-6706-4e6d-be7a-fdaef8552178.Kinect
0.49,0.53,0.65,0.41,0.84,0.71,0.59,0.56,0.59,0.78,0.21,0.67,0.81,0.19,0.71,0.56,0.52,0.21,0.18,0.75,0.4,0.7,0.56,0.42,0.58,0.79,0.63,0.95,0.47,0.29,0.81,0.96,0.84,0.66,0.9,0.85,0.86,0.58,0.31,0.17,0.15,0.67,1f3356cf-7419-4f99-88f3-bd1f8e2a36e5.Kinect
