AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore,ID
0.96,0.34,0.1,0.36,0.2,0.26,0.14,0.19,0.51,0.16,0.22,0.62,0.1,0.18,0.27,0.2,0.35,0.22,0.18,0.47,0.16,0.34,0.26,0.3,0.3,0.32,0.55,0.09,0.46,0.28,0.39,0.44,0.67,0.66,0.64,0.55,0.67,0.58,0.31,0.15,0.15,0.01,44acac0f-b63a-4447-8462-ad51d68954ea.Kinect
0.78,0.64,0.83,0.39,0.53,0.17,0.15,0.2,0.59,0.47,0.21,0.61,0.5,0.26,0.16,0.2,0.61,0.21,0.27,0.47,0.47,0.9,0.92,0.28,0.31,0.31,0.55,0.45,0.47,0.3,0.45,0.73,0.67,0.69,0.74,0.55,0.66,0.59,0.42,0.19,0.19,0.12,1dc9a2f7-9aec-4603-9864-1ade436c0bcc.Kinect
0.78,0.44,0.62,0.83,0.58,0.66,0.52,0.66,0.54,0.83,0.99,0.65,0.1,0.87,0.67,0.66,0.43,0.98,0.86,0.65,0.81,0.65,0.37,0.33,1.0,0.84,0.83,0.56,0.79,0.4,0.67,0.44,0.85,0.87,0.64,0.55,0.78,0.97,0.39,0.75,0.86,0.66,ce992a25-0b26-4714-a0e5-c208262b7107.Kinect
0.49,0.63,0.38,0.53,0.19,0.83,0.55,0.9,0.53,0.21,0.3,0.8,0.14,0.26,0.85,0.86,0.65,0.31,0.26,0.47,0.89,0.54,0.64,0.27,0.34,0.32,0.55,0.1,0.46,0.55,0.86,0.45,0.67,0.66,0.64,0.55,0.65,0.58,0.69,0.78,0.81,0.66,d4963ca8-0319-48a0-b051-39b4d74a4708.Kinect
0.62,0.64,0.18,0.85,0.68,0.18,0.16,0.19,0.52,0.75,0.75,0.64,0.31,0.68,0.16,0.19,0.66,0.77,0.68,0.47,0.16,0.44,0.36,0.87,0.58,0.5,0.65,0.54,0.64,0.95,0.38,0.45,0.67,0.66,0.65,0.84,0.65,0.58,0.82,0.5,0.55,0.18,ae402685-f059-41f5-8292-2bb51056e2e4.Kinect
0.79,0.29,0.48,0.36,0.52,0.33,0.5,0.24,0.55,0.3,0.28,0.64,0.16,0.3,0.33,0.22,0.29,0.26,0.3,0.54,0.39,0.73,0.33,0.61,0.33,0.39,0.69,0.39,0.47,0.36,0.51,0.73,0.67,0.86,0.66,0.55,0.65,0.58,0.99,0.56,0.56,0.18,a801a997-4eef-46da-91f9-cbd5364f4bce.Kinect
0.62,0.31,0.09,0.35,0.19,0.23,0.14,0.22,0.84,0.19,0.39,0.64,0.1,0.4,0.22,0.25,0.31,0.38,0.4,0.48,0.39,0.87,0.79,0.28,0.48,0.5,0.59,0.09,0.46,0.28,0.38,0.45,0.68,0.67,0.64,0.56,0.65,0.58,0.77,0.92,0.78,0.13,af2fc129-4f0a-4afa-8e8a-9140b1bdbb6f.Kinect
0.48,0.61,0.49,0.36,0.7,0.72,0.49,0.2,0.59,1.0,0.6,0.63,0.93,0.51,0.7,0.19,0.59,0.61,0.52,0.82,0.51,0.34,0.36,0.44,0.59,0.68,0.99,0.35,1.0,0.84,0.79,0.91,0.74,0.93,0.65,0.55,0.9,0.87,0.69,0.91,0.9,0.69,7aa70a90-e46e-4875-9d60-76b88735f5df.Kinect
0.89,0.29,0.09,0.54,0.42,0.16,0.14,0.2,0.96,0.18,0.61,0.63,0.54,0.59,0.17,0.2,0.28,0.65,0.59,0.48,0.21,0.34,0.25,0.72,0.69,0.76,0.54,0.52,0.5,0.29,0.38,0.45,0.67,0.66,0.7,0.6,0.65,0.84,0.31,0.15,0.15,0.02,458afa53-172c-44e7-b40c-79fe5ecdf7fd.Kinect
0.78,0.44,0.1,0.89,0.19,0.76,0.14,0.81,0.63,0.63,0.66,0.63,0.62,0.63,0.74,0.81,0.45,0.67,0.64,0.5,0.76,0.48,0.69,0.53,0.54,0.33,0.61,0.89,0.74,0.37,0.41,0.44,0.68,0.8,0.86,0.86,0.98,0.89,0.86,0.44,0.51,0.71,ed549d29-480e-4649-9dd6-c39510ea1bd8.Kinect
0.64,0.53,0.68,0.35,0.39,0.25,0.86,0.51,0.83,0.16,0.73,0.63,0.26,0.61,0.24,0.51,0.52,0.73,0.6,0.72,0.68,0.67,0.68,0.92,0.94,0.76,0.55,0.1,0.8,0.3,0.61,0.44,0.67,0.66,0.64,0.56,0.65,0.8,0.56,0.92,0.93,0.32,d879f2a7-54e1-4d62-994d-5cb71c1c3601.Kinect
0.42,0.28,0.14,0.35,0.3,0.91,0.7,0.93,0.54,0.53,0.93,0.64,0.87,0.95,0.93,0.93,0.28,0.93,0.96,0.57,0.52,0.34,0.43,0.37,0.92,0.95,0.55,0.62,0.46,0.84,0.38,0.67,0.68,0.88,0.74,0.83,0.65,0.59,0.92,0.7,0.71,0.8,3da2324d-25d8-4cd1-a35c-b94e48cdb258.Kinect
0.07,0.95,0.99,0.76,1.0,0.83,0.95,0.8,0.94,0.16,0.7,0.79,0.82,0.79,0.84,0.79,0.97,0.7,0.82,0.47,0.99,0.62,0.53,0.98,0.52,0.79,0.91,0.34,0.9,0.28,0.5,0.85,0.67,0.91,0.87,0.96,0.97,0.6,0.82,0.41,0.5,0.97,d87f517c-0d66-41d5-a8f5-99c5948d4a6a.Kinect
0.7,0.73,0.45,0.83,0.19,0.69,0.14,0.75,0.74,0.78,0.41,0.83,0.8,0.2,0.7,0.74,0.72,0.42,0.19,0.95,0.7,0.42,0.41,0.88,0.72,0.47,0.55,0.87,0.47,0.39,0.76,0.51,0.67,0.68,0.8,0.68,0.84,0.83,0.84,0.4,0.16,0.66,42a11f80-ca9f-4ad9-b5dd-967dc5fdc37e.Kinect
0.95,0.28,0.09,0.36,0.4,0.16,0.25,0.2,0.54,0.16,0.25,0.64,0.1,0.22,0.17,0.21,0.28,0.22,0.21,0.64,0.18,0.34,0.25,0.3,0.31,0.3,0.56,0.2,0.46,0.28,0.38,0.44,0.68,0.66,0.65,0.56,0.65,0.6,0.31,0.21,0.3,0.0,f8b73930-9dc8-4e21-a32b-ba25cefdc597.Kinect
0.43,0.34,0.17,0.35,0.36,0.97,0.65,0.99,0.52,0.44,0.98,0.62,0.9,0.96,0.97,0.95,0.34,1.0,1.0,0.62,0.59,0.34,0.35,0.45,0.87,0.95,0.54,0.16,0.46,0.92,0.38,0.45,0.67,0.66,0.91,0.97,0.85,0.58,0.88,0.74,0.63,0.9,0650d96d-eef3-48bf-93b9-a3325f4147bc.Kinect
0.41,0.28,0.21,0.35,0.34,0.9,0.62,0.97,0.52,0.53,0.91,0.65,0.92,0.93,0.9,0.95,0.3,0.93,0.93,0.48,0.54,0.35,0.39,0.34,0.9,0.95,0.56,0.48,0.47,0.86,0.38,0.58,0.68,0.81,0.78,0.9,0.66,0.58,0.89,0.63,0.67,0.83,a563247a-4b5a-4ec5-8b06-a2240d70d77c.Kinect
0.69,0.64,0.71,0.5,0.19,0.62,0.19,0.68,0.87,0.89,0.63,0.63,0.26,0.66,0.59,0.7,0.64,0.62,0.67,0.47,0.98,0.69,0.63,0.27,0.76,0.77,0.54,0.2,0.67,0.46,0.82,0.48,0.67,0.66,0.64,0.7,0.65,0.58,0.32,0.15,0.15,0.53,e2ae19f4-3aa8-444e-bcb8-80178c5fb837.Kinect
0.44,0.28,0.54,0.41,0.2,0.27,0.22,0.28,0.53,0.4,0.26,0.62,0.56,0.35,0.27,0.29,0.28,0.25,0.34,0.74,0.63,0.59,0.33,0.32,0.53,0.52,0.54,0.53,0.47,0.41,0.53,0.44,0.68,0.84,0.64,0.63,0.65,0.59,0.69,0.17,0.18,0.03,e262d90b-8db8-4a92-b5be-cd3dc5f3e4e5.Kinect
0.73,0.28,0.77,0.61,0.75,0.17,0.49,0.29,0.55,0.26,0.21,0.63,0.61,0.27,0.17,0.3,0.28,0.21,0.27,0.47,0.63,0.96,0.97,0.28,0.29,0.33,0.54,0.23,0.46,0.41,0.38,0.85,0.77,0.66,0.64,0.54,0.65,0.58,0.78,0.15,0.15,0.32,cfa98ead-d7dd-4618-b095-d0235b636450.Kinect
0.57,0.29,0.23,0.38,0.56,0.6,0.45,0.59,0.84,0.96,0.31,0.75,0.59,0.48,0.62,0.57,0.28,0.32,0.48,0.81,0.46,0.79,0.57,0.57,0.96,0.49,0.87,0.49,0.94,0.49,1.0,0.44,0.67,0.81,0.65,0.66,0.66,0.84,0.87,0.53,0.51,0.6,4fc88085-25a3-428e-9f68-3a80c472a1f5.Kinect
0.41,0.28,0.16,0.35,0.32,0.92,0.65,0.94,0.52,0.46,0.97,0.65,0.84,0.95,0.93,0.96,0.29,0.97,0.95,0.61,0.58,0.34,0.4,0.33,0.87,0.97,0.55,0.17,0.47,0.92,0.38,0.44,0.67,0.66,0.9,0.97,0.82,0.58,0.87,0.64,0.68,0.89,156cacfb-1265-439e-a0fc-1b1b7389d987.Kinect
0.77,0.28,0.42,0.87,0.2,0.52,0.14,0.52,0.53,0.85,0.21,0.65,0.1,0.42,0.53,0.53,0.28,0.21,0.44,0.47,0.87,0.6,0.5,0.3,0.77,0.63,0.83,0.14,0.94,0.29,0.54,0.49,0.67,0.81,0.64,0.56,0.67,0.88,0.38,0.73,0.83,0.34,2bc552cc-e8cb-4aae-8e4f-91b1ef796711.Kinect
0.1,0.7,0.39,0.88,0.65,0.99,0.84,1.0,0.52,0.64,0.72,0.63,0.83,0.76,0.98,0.99,0.71,0.7,0.77,0.47,0.19,0.34,0.28,0.3,0.96,0.89,0.61,0.68,0.8,0.78,0.39,0.44,0.67,0.66,0.64,0.56,0.65,0.58,0.4,0.43,0.45,0.79,0b7b1cda-c9b2-4eb1-bb3e-9eae711decb9.Kinect
0.13,0.79,0.79,0.56,0.56,0.46,0.38,0.46,0.96,0.64,0.27,0.68,0.82,0.4,0.43,0.44,0.79,0.27,0.4,0.79,0.92,0.7,0.56,0.33,0.69,0.67,0.74,0.88,0.63,0.86,0.93,0.44,0.67,0.66,0.79,0.56,0.68,0.82,0.65,0.77,0.67,0.61,41c83cf1-c047-4bc7-af02-b91344e21920.Kinect
0.64,0.78,0.45,0.88,0.58,0.83,0.14,0.83,0.73,0.76,0.33,0.68,0.36,0.3,0.82,0.82,0.79,0.32,0.3,0.47,0.91,0.35,0.33,0.27,0.32,0.33,0.54,0.09,0.46,0.29,0.38,0.45,0.67,0.66,0.69,0.57,0.65,0.58,0.65,0.17,0.16,0.59,5766894b-c3ca-4a0b-bacb-56e10f87887d.Kinect
0.59,0.33,0.67,0.45,0.19,0.74,0.41,0.63,0.92,0.93,0.62,0.63,0.38,0.68,0.74,0.62,0.34,0.61,0.68,0.65,0.86,0.35,0.25,0.31,0.3,0.31,0.55,0.09,0.96,0.28,0.87,0.52,0.67,0.72,0.64,0.67,0.65,0.59,0.84,0.92,0.95,0.65,6c5035fe-ca75-4019-9069-4e901dca8efe.Kinect
0.41,0.28,0.15,0.36,0.29,0.91,0.67,0.94,0.51,0.54,0.93,0.64,0.86,0.95,0.92,0.94,0.29,0.93,0.97,0.61,0.52,0.34,0.46,0.36,0.91,0.94,0.55,0.63,0.46,0.84,0.38,0.67,0.67,0.89,0.74,0.83,0.65,0.59,0.92,0.7,0.71,0.83,3da2324d-25d8-4cd1-a35c-b94e48cdb258.Kinect
0.8,0.28,0.48,0.44,0.25,0.16,0.14,0.19,0.51,0.17,0.79,0.68,0.33,0.55,0.17,0.19,0.29,0.79,0.58,0.85,0.17,0.74,0.68,0.44,0.67,0.69,0.76,0.42,0.46,0.28,0.42,0.44,0.67,0.94,0.77,0.94,0.86,0.58,0.45,0.51,0.48,0.16,35adca15-dfca-4efb-881c-bd1a073b6466.Kinect
0.83,0.28,0.63,0.35,0.26,0.32,0.79,0.34,0.52,0.96,0.57,0.94,0.74,0.53,0.33,0.35,0.29,0.57,0.54,0.47,0.21,0.34,0.33,0.73,0.62,0.43,0.87,0.75,0.54,0.6,0.42,0.44,0.87,0.66,0.65,0.57,0.65,0.58,0.41,0.72,0.63,0.13,4e0bdeb2-281b-42b4-9a30-d625710f331e.Kinect
0.78,0.29,0.19,0.48,0.9,0.72,0.78,0.76,0.91,0.31,0.21,0.67,0.46,0.32,0.7,0.76,0.3,0.22,0.32,0.76,0.65,0.94,0.9,0.51,0.3,0.33,0.57,0.21,0.46,0.67,0.53,0.92,0.93,0.66,0.64,0.55,0.65,0.59,0.31,0.9,0.91,0.7,d6c408fb-1246-4a11-86c0-189ffa7eec96.Kinect
0.71,0.28,0.48,0.83,0.19,0.7,0.14,0.65,0.52,0.73,0.22,0.62,0.59,0.19,0.69,0.67,0.28,0.23,0.18,0.5,0.89,0.36,0.25,0.27,0.53,0.49,0.53,0.67,0.73,0.28,0.83,0.66,0.67,0.77,0.64,0.54,0.71,0.58,0.33,0.63,0.34,0.5,b0c3004d-acd3-4ec9-b706-f4a1dce64149.Kinect
0.96,0.28,0.49,0.35,0.2,0.19,0.14,0.4,0.6,0.17,0.49,0.84,0.16,0.63,0.17,0.4,0.28,0.48,0.61,0.68,0.17,0.34,0.59,0.69,0.35,0.44,0.81,0.74,0.46,0.68,0.39,0.44,0.67,0.91,0.67,0.56,0.9,0.82,0.31,0.59,0.75,0.05,d0c98333-a30f-437a-933e-da9a863b4ab5.Kinect
0.56,0.96,0.98,0.59,0.86,0.62,0.93,0.58,0.51,0.41,0.69,0.63,0.57,0.8,0.64,0.56,0.97,0.68,0.82,0.49,0.81,0.96,0.97,0.71,0.98,0.63,0.79,0.58,0.97,0.98,0.49,0.92,0.99,0.66,0.64,0.55,0.65,0.98,0.8,0.3,0.31,0.95,91b57380-ebd4-43f9-8087-9ab3cef8816f.Kinect
0.44,0.28,0.1,0.35,0.35,0.96,0.64,0.96,0.51,0.3,0.98,0.74,0.88,0.98,0.99,0.98,0.28,0.97,0.98,0.71,0.57,0.34,0.34,0.52,0.86,0.97,0.53,0.15,0.47,0.93,0.47,0.44,0.67,0.66,0.9,0.96,0.82,0.74,0.87,0.82,0.88,0.92,b1ffbd9c-bc4e-4f24-816b-30ace37fca7b.Kinect
0.87,0.82,0.67,0.4,0.53,0.18,0.76,0.2,0.62,0.28,0.77,0.62,0.11,0.56,0.17,0.2,0.82,0.74,0.58,0.47,0.18,0.34,0.25,0.28,0.35,0.34,0.54,0.62,0.46,0.46,0.39,0.89,0.67,0.83,0.64,0.57,0.75,0.58,1.0,0.57,0.47,0.26,77912f60-7b04-475a-ba68-916cf55a1b06.Kinect
0.73,0.28,0.36,0.89,0.63,0.76,0.48,0.76,0.52,0.3,0.25,0.64,0.48,0.23,0.76,0.76,0.29,0.26,0.23,0.47,0.9,0.49,0.26,0.29,0.36,0.34,0.57,0.67,0.46,0.56,0.43,0.81,0.9,0.76,0.69,0.55,0.67,0.58,0.32,1.0,0.99,0.7,da21703e-a06f-40bb-aa1c-1af6e42b5eb4.Kinect
0.64,0.61,0.48,0.95,0.39,0.22,1.0,0.85,0.54,0.7,0.43,0.99,0.74,0.5,0.24,0.85,0.62,0.47,0.5,0.88,0.25,0.71,0.82,0.29,0.32,0.33,0.53,0.36,0.83,0.48,0.85,0.53,0.67,0.66,0.64,0.58,0.65,0.58,0.73,0.95,0.93,0.75,e339496b-db10-41de-9e02-0870891f5d3f.Kinect
0.77,0.48,0.51,0.56,0.96,0.69,0.9,0.69,0.52,0.59,0.28,0.63,0.18,0.27,0.71,0.69,0.47,0.3,0.25,0.47,0.73,0.34,0.26,0.32,0.33,0.33,0.53,0.28,0.46,0.67,0.61,0.92,0.83,0.66,0.66,0.77,0.66,0.68,0.31,0.94,0.93,0.63,7d389b0d-44b8-440d-b981-a4eb77d942c6.Kinect
0.49,0.59,0.49,0.38,0.69,0.71,0.48,0.19,0.61,0.99,0.59,0.63,0.92,0.52,0.73,0.2,0.61,0.61,0.52,0.83,0.51,0.34,0.34,0.44,0.59,0.67,0.98,0.36,0.97,0.86,0.8,0.91,0.74,0.93,0.64,0.56,0.89,0.86,0.68,0.92,0.9,0.69,7aa70a90-e46e-4875-9d60-76b88735f5df.Kinect
0.53,0.73,0.52,1.0,0.99,0.73,0.73,0.51,0.87,0.82,0.68,0.87,0.48,0.54,0.75,0.48,0.71,0.68,0.52,0.7,1.0,0.34,0.25,0.3,0.76,0.67,0.54,0.54,0.77,0.46,0.91,0.45,0.79,0.67,0.64,0.57,0.78,0.82,0.35,0.64,0.62,0.79,58da696d-3a68-4e48-8a3a-04931230714d.Kinect
0.66,0.87,0.83,0.35,0.61,0.48,0.16,0.63,0.51,0.64,0.21,0.63,0.17,0.19,0.49,0.62,0.84,0.21,0.18,0.47,0.24,0.96,0.91,0.29,0.31,0.33,0.55,0.45,0.57,0.71,0.63,0.81,0.67,0.66,0.84,0.61,0.66,0.58,0.96,0.46,0.57,0.54,667109f5-cb57-493f-8e66-61913da951d8.Kinect
0.53,0.93,0.92,0.73,0.42,0.8,0.15,0.84,0.54,0.17,0.21,0.64,0.78,0.6,0.79,0.87,0.93,0.21,0.61,0.49,0.9,0.67,0.57,0.3,0.28,0.33,0.82,0.88,0.86,0.89,0.89,0.52,0.91,0.98,0.98,0.98,0.96,0.81,0.45,0.17,0.16,0.99,e564dc8f-4282-4c94-b153-053b0dcaff19.Kinect
0.82,0.37,0.87,0.35,0.2,0.51,0.88,0.53,0.54,0.88,0.41,0.94,0.54,0.34,0.51,0.55,0.35,0.42,0.33,0.47,0.26,0.34,0.25,0.29,0.61,0.59,0.89,0.17,0.46,0.28,0.61,0.44,0.67,0.66,0.64,0.58,0.65,0.59,0.31,0.15,0.15,0.19,777d5bfd-7eed-4990-83c6-18424782282a.Kinect
0.01,0.4,0.56,0.47,0.59,0.63,0.77,0.56,0.95,0.79,0.52,0.64,0.98,0.83,0.66,0.58,0.4,0.49,0.83,0.96,0.19,0.46,0.29,0.28,0.79,0.86,0.55,0.09,0.46,0.94,0.82,0.59,0.67,0.66,0.64,1.0,0.95,0.98,0.59,0.7,0.74,0.8,78fee0db-3010-4a11-a960-bc75a2c44405.Kinect
0.92,0.28,0.61,0.37,0.34,0.19,0.18,0.28,0.63,0.38,0.54,0.64,0.77,0.51,0.19,0.29,0.28,0.54,0.53,0.5,0.29,0.56,0.25,0.43,0.62,0.61,0.81,0.69,0.77,0.42,0.39,0.44,0.67,0.72,0.64,0.56,0.65,0.58,0.82,0.48,0.56,0.08,b767bc0a-61c8-4b92-94dd-79a0feea62d1.Kinect
0.76,0.75,0.37,0.35,0.97,0.62,0.84,0.37,0.91,0.52,0.59,0.64,0.55,0.6,0.64,0.38,0.76,0.59,0.58,0.94,0.24,0.39,0.25,0.28,0.46,0.3,0.53,0.53,0.46,0.28,0.62,0.65,0.67,0.66,0.64,0.6,0.65,0.58,0.64,0.28,0.28,0.37,c17e6fae-df49-4fb4-b0d4-8ded5b4199df.Kinect
0.4,0.28,0.11,0.36,0.33,0.95,0.65,0.9,0.53,0.57,0.97,0.63,0.84,0.97,0.94,0.92,0.3,0.94,0.98,0.55,0.48,0.34,0.5,0.39,0.95,0.92,0.53,0.83,0.46,0.74,0.39,0.79,0.68,0.96,0.65,0.59,0.65,0.76,0.95,0.69,0.7,0.86,b00213f9-4afb-4548-af06-1452c72e4052.Kinect
0.71,0.28,0.24,0.84,0.95,0.89,0.87,0.86,0.54,0.16,0.21,0.63,0.1,0.19,0.89,0.88,0.29,0.21,0.18,0.47,0.88,0.42,0.26,0.28,0.3,0.31,0.55,0.13,0.46,0.29,0.38,0.46,0.73,0.66,0.65,0.56,0.67,0.58,0.31,0.49,0.51,0.72,98938ba3-c18b-4a67-aeb8-54b581edc838.Kinect
0.79,0.41,0.26,0.84,0.67,0.7,0.31,0.7,0.52,0.16,0.21,0.64,0.1,0.18,0.69,0.71,0.4,0.22,0.19,0.47,0.81,0.48,0.25,0.3,0.3,0.33,0.55,0.15,0.86,0.33,0.38,0.44,0.68,0.66,0.65,0.55,0.75,0.6,0.32,0.15,0.15,0.38,4cd77332-8e95-47d8-9cab-9d120224c291.Kinect
0.86,0.28,0.66,0.35,0.68,0.4,0.79,0.26,0.54,0.25,0.35,0.63,0.7,0.3,0.41,0.25,0.29,0.34,0.31,0.48,0.36,0.9,0.86,0.5,0.52,0.64,0.68,0.73,0.46,0.62,0.39,0.87,0.96,0.66,0.64,0.56,0.66,0.59,0.31,0.7,0.75,0.34,77485683-6838-4eb5-b1ee-0f4f7cb365fc.Kinect
0.44,0.52,0.34,0.85,0.64,0.79,0.51,0.75,0.5,0.19,0.21,0.87,0.68,0.2,0.8,0.76,0.55,0.21,0.18,0.47,1.0,0.35,0.25,0.29,0.32,0.35,0.55,0.73,0.46,0.41,1.0,0.64,0.89,0.66,0.64,0.56,0.69,0.58,0.31,1.0,0.99,0.84,68d2c921-bed7-4fae-b51c-7fa5578f27c7.Kinect
0.16,0.28,0.1,0.37,0.42,0.96,0.59,0.94,0.51,0.5,0.99,0.64,0.88,0.98,0.97,0.95,0.28,0.97,0.98,0.64,0.61,0.34,0.5,0.51,0.99,0.99,0.56,0.87,0.47,0.66,0.38,0.77,0.68,0.95,0.64,0.6,0.65,0.76,0.93,0.89,0.72,0.93,ab6b379d-fab5-4787-82bf-efdb975d6f89.Kinect
0.83,0.81,0.53,0.35,0.49,0.59,0.35,0.68,0.54,0.16,0.21,0.63,0.1,0.18,0.61,0.69,0.8,0.21,0.19,0.75,0.33,0.8,0.76,0.32,0.31,0.34,0.63,0.19,0.46,0.3,0.42,0.44,0.67,0.66,0.64,0.78,0.65,0.59,0.69,0.35,0.39,0.29,99452328-1732-46ef-98fb-a6ed03dc907b.Kinect
